TransactionID,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DeviceNoveltyFlag,LocationNoveltyFlag,Amount_vs_TypeAvg,DeviceTxnCount,IPTxnCount,MerchantTxnCount,Amount_vs_AccountAvg,TimeSinceLastTxn,Location_enc,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,split,vote_count,risk_tier,is_fraud
TX001314,333.97,52,45,1,5237.36,1,1,0.1719193397277754,3,4,23,-0.0287617052615549,887.5666666666667,14,True,True,False,False,False,False,train,0,Normal,0
TX000954,119.95,62,47,5,2596.61,1,1,-0.6114774179233806,3,1,15,-0.6460764479409987,457.5833333333333,30,False,True,False,False,True,False,train,2,Medium confidence / needs review,1
TX001966,36.63,75,261,1,7941.73,1,1,-0.8714632857513818,7,3,17,-0.8622552550994438,575.15,24,True,False,False,False,True,False,train,0,Normal,0
TX001817,179.38,40,173,1,11666.18,1,1,-0.3705455828282982,3,2,22,-0.3705455828282982,839.8416666666667,23,True,False,True,False,False,False,train,0,Normal,0
TX000383,13.71,38,148,1,8342.79,1,1,-0.9555927891255872,3,5,22,-0.9235700695530712,1872.6333333333332,10,False,False,True,True,False,False,train,0,Normal,0
TX000823,48.78,18,136,1,552.06,1,1,-0.8419997350210938,1,3,12,-0.4947433787897521,1750.8166666666666,18,False,True,False,False,False,True,train,0,Normal,0
TX001728,555.71,22,73,1,830.37,1,1,0.7999656746507301,1,6,16,0.7999656746507301,839.8416666666667,4,False,True,False,False,False,True,train,0,Normal,0
TX002182,13.3,23,63,1,213.0,1,1,-0.9533295555180756,2,2,22,-0.9760666517139036,3215.016666666667,35,True,False,False,False,False,True,train,0,Normal,0
TX001104,350.72,28,48,1,1982.9,1,1,0.1359953250390931,2,3,15,0.2327375609119786,1368.0166666666669,14,False,False,False,False,False,True,train,0,Normal,0
TX001970,146.55,54,124,5,4087.44,1,1,-0.4857478818613267,2,6,22,-0.5219792748242007,25.966666666666665,41,True,False,True,False,True,False,train,3,High confidence fraud,1
TX001006,15.74,27,38,1,690.16,1,1,-0.9447674595801958,1,3,14,-0.9447674595801958,839.8416666666667,10,True,True,False,False,False,True,train,0,Normal,0
TX001972,106.41,57,87,1,1310.38,1,1,-0.626601378150872,1,3,12,5.760482480274303,168.53333333333333,20,True,True,False,False,True,False,train,0,Normal,0
TX002385,602.8,60,173,1,7417.69,1,1,1.1152587868508053,4,5,15,8.86983202832858,1512.8,3,True,True,False,False,True,False,train,0,Normal,0
TX000758,332.59,55,143,1,1457.07,1,1,0.167076842844876,2,6,15,0.3763294004703936,2760.4166666666665,35,True,False,True,False,True,False,train,0,Normal,0
TX001058,83.07,27,291,4,6704.76,1,1,-0.7085027384746883,3,3,26,-0.7085027384746883,839.8416666666667,24,True,True,False,True,False,False,train,2,Medium confidence / needs review,1
TX002283,372.08,66,63,1,13330.74,1,1,0.3056494529214615,2,1,16,3.479113958359048,1416.4,15,True,True,False,False,False,False,train,0,Normal,0
TX001047,361.92,54,111,1,7474.31,1,1,0.2699974468850446,4,3,16,0.2699974468850446,839.8416666666667,11,True,False,False,False,True,False,train,0,Normal,0
TX000580,332.0,69,17,1,5943.13,1,1,0.1650064999746511,6,6,18,-0.0826702031314373,1584.3166666666666,5,True,False,False,False,True,False,train,0,Normal,0
TX000362,788.84,58,231,1,1913.73,1,1,1.7680835115570086,3,4,16,1.2735762010791554,480.55,31,True,False,True,False,True,False,train,0,Normal,0
TX001464,95.5,57,17,1,4079.09,1,1,-0.6648851759714733,5,3,10,-0.6648851759714733,839.8416666666667,29,True,False,True,False,True,False,train,0,Normal,0
TX000323,36.71,48,55,1,6459.38,1,1,-0.8711825612944021,3,2,14,-0.8711825612944021,839.8416666666667,17,True,True,False,False,False,False,train,0,Normal,0
TX000263,47.38,25,61,1,459.37,1,1,-0.8465343878795565,5,5,18,0.2906564889497007,217.11666666666667,39,False,False,True,False,False,True,train,0,Normal,0
TX002358,361.38,72,71,3,4972.92,1,1,0.1705234675185312,4,7,14,7.595076522890319,526.7333333333333,25,False,False,True,False,True,False,train,3,High confidence fraud,1
TX002408,352.03,27,219,1,4846.68,1,1,0.1402384644995117,5,2,22,1.3707320265961878,2351.7833333333333,31,False,False,True,False,False,True,train,0,Normal,0
TX001975,584.98,55,121,1,6521.05,1,1,0.8947723097701633,4,4,14,0.8947723097701633,839.8416666666667,6,False,True,False,False,True,False,train,0,Normal,0
TX001634,874.72,28,173,1,4630.58,1,1,2.069441216124676,6,3,20,2.069441216124676,839.8416666666667,37,True,False,True,True,False,False,train,0,Normal,0
TX001941,428.62,55,72,1,3473.24,1,1,0.5040514628918374,3,2,22,-0.5099917682115515,2255.6833333333334,33,True,True,False,False,True,False,train,0,Normal,0
TX001207,3.8,67,140,1,6285.39,1,1,-0.9866655847844104,4,4,20,-0.9941688262553612,1536.75,10,True,True,False,False,True,False,train,0,Normal,0
TX000428,438.04,67,247,1,5358.95,1,1,0.5371067677011926,1,2,16,0.0053399023700447,386.1166666666667,30,True,False,False,False,True,False,train,0,Normal,0
TX001837,56.11,36,109,1,11123.65,1,1,-0.8031068804768341,4,8,16,-0.8031068804768341,839.8416666666667,4,True,True,False,False,False,False,train,0,Normal,0
TX001712,318.92,21,60,1,1167.25,1,1,0.0329939243968663,5,6,14,4.683835239995807,1273.4833333333331,42,False,True,False,False,False,True,train,0,Normal,0
TX000225,506.24,58,64,1,230.09,1,1,0.776424367276354,6,3,10,0.776424367276354,839.8416666666667,6,True,False,False,True,False,False,train,0,Normal,0
TX001484,561.58,65,23,1,11748.86,1,1,0.970615510392035,2,2,13,0.1093157393542278,3864.9,34,True,False,True,False,False,False,train,0,Normal,0
TX000007,7.08,37,139,1,13316.71,1,1,-0.9770676094481646,3,3,15,-0.9770676094481646,839.8416666666667,39,False,False,False,False,False,False,train,0,Normal,0
TX001083,136.05,24,63,3,1127.54,1,1,-0.5225929668399073,5,2,22,-0.5225929668399073,839.8416666666667,1,True,False,True,False,False,True,train,1,Normal,0
TX000933,76.51,49,120,4,9475.4,1,1,-0.7521812180459696,4,3,14,-0.4376332198630414,1679.7,23,False,False,True,True,False,False,train,0,Normal,0
TX001082,146.01,26,269,1,221.79,1,1,-0.4876427719459395,4,5,17,0.3738238579805808,528.45,37,True,False,True,False,False,True,train,0,Normal,0
TX000462,697.32,68,91,1,2016.02,1,0,1.4469347327722757,5,3,12,4.834174597700523,384.03333333333336,1,True,False,True,False,True,False,train,1,Normal,0
TX001294,190.17,49,265,1,12893.85,1,1,-0.3326828716931663,2,2,13,-0.2795840465215732,697.1833333333333,3,True,False,False,False,False,False,train,0,Normal,0
TX000709,313.65,55,173,1,1886.36,1,1,0.0159241954225097,3,2,17,0.0159241954225097,839.8416666666667,6,False,True,False,False,True,False,train,0,Normal,0
TX000762,384.1,42,172,1,672.79,1,1,0.3478283025826558,2,5,22,0.2246134218886868,2738.4,11,True,True,False,True,False,False,train,0,Normal,0
TX001195,231.46,60,83,1,4707.24,1,1,-0.2502923177468176,3,6,16,-0.3365532057712556,358.1666666666667,24,False,True,False,True,False,False,train,0,Normal,0
TX000038,649.28,75,137,1,4875.86,1,1,1.278359696355989,1,4,20,1.278359696355989,839.8416666666667,38,True,False,False,False,True,False,train,0,Normal,0
TX000806,132.36,28,160,1,319.65,1,1,-0.5355413824180942,6,2,17,-0.7961434191779456,263.1333333333333,7,True,True,False,False,False,True,train,0,Normal,0
TX002487,377.04,34,64,1,3812.87,1,1,0.3230543692542006,2,2,19,-0.0352591985178362,71.85,6,True,False,False,True,False,False,train,0,Normal,0
TX001245,642.68,76,66,1,1831.2,1,1,1.2551999286551665,4,5,15,0.6639969603410855,1679.8833333333334,17,True,False,False,False,True,False,train,0,Normal,0
TX002171,200.19,52,108,1,4389.96,1,1,-0.3515770283783406,2,2,14,-0.5554691998146529,1297.4333333333334,35,False,True,False,False,True,False,train,0,Normal,0
TX001119,461.25,54,171,1,676.1,1,1,0.494006168214732,2,4,16,0.1522320198040717,983.35,34,False,False,True,False,False,False,train,0,Normal,0
TX000604,769.97,22,23,1,1244.93,1,1,1.7018676302669309,3,3,17,1.7018676302669309,839.8416666666667,36,True,True,False,False,False,True,train,0,Normal,0
TX001873,429.15,26,218,1,712.13,1,1,0.5059112624193276,6,2,19,-0.4426406217870299,501.4166666666667,19,True,True,False,False,False,True,train,0,Normal,0
TX001968,1001.83,31,55,1,9733.83,1,1,2.515477287708235,3,3,14,0.670942023031987,3121.4166666666665,30,True,False,True,False,False,False,train,0,Normal,0
TX001179,752.69,65,115,1,14489.69,1,1,1.437991331836448,4,3,15,1.437991331836448,839.8416666666667,9,False,False,False,False,False,False,train,0,Normal,0
TX001027,184.97,58,268,1,1156.67,1,1,-0.3509299613968443,4,1,10,-0.7542547386649819,669.85,10,True,True,False,False,False,False,train,0,Normal,0
TX002236,252.31,26,172,1,1584.6,1,1,-0.1827583805332822,4,4,14,-0.1827583805332822,839.8416666666667,39,False,False,False,False,False,True,train,0,Normal,0
TX000582,84.59,67,10,1,5669.1,1,1,-0.7260097929771271,7,5,22,-0.6647378198853084,504.73333333333335,19,False,True,False,False,False,False,train,0,Normal,0
TX001991,436.8,27,92,1,1256.33,1,1,0.5327555386180078,4,2,11,0.5327555386180078,839.8416666666667,39,True,False,True,False,False,True,train,0,Normal,0
TX000408,195.12,46,144,1,6101.15,1,1,-0.3153130459175498,3,5,13,-0.3153130459175498,839.8416666666667,21,True,False,False,False,False,False,train,0,Normal,0
TX001869,276.16,53,71,1,1733.34,1,1,-0.105507330051612,2,6,15,-0.105507330051612,839.8416666666667,32,False,False,False,False,True,False,train,0,Normal,0
TX000412,242.03,58,124,1,4382.73,1,1,-0.1507032424561007,2,7,18,-0.1507032424561007,839.8416666666667,9,True,False,True,True,False,False,train,0,Normal,0
TX000390,123.85,56,244,1,3959.62,1,1,-0.5654034465293057,2,2,16,-0.488286574026829,3962.65,19,True,False,True,True,False,False,train,0,Normal,0
TX000786,411.52,41,88,1,11108.39,1,1,0.4440466102124347,4,6,13,0.4440466102124347,839.8416666666667,20,True,False,False,False,False,False,train,0,Normal,0
TX001178,224.73,76,63,1,7551.89,1,1,-0.2114099062779526,3,2,22,-0.4539026038736815,718.7833333333333,24,True,True,False,False,True,False,train,0,Normal,0
TX000600,435.5,55,112,1,6981.03,1,1,0.5281937661920882,3,1,16,0.3689587414728212,2282.233333333333,28,True,False,False,False,True,False,train,0,Normal,0
TX002089,100.48,18,104,1,6149.81,1,1,-0.6745414830335741,4,4,18,-0.6745414830335741,839.8416666666667,25,False,True,False,False,False,True,train,0,Normal,0
TX001944,117.25,31,73,1,13694.68,1,1,-0.6202228198647017,6,4,18,0.1668988836893024,1079.7,1,False,False,True,False,False,False,train,0,Normal,0
TX001295,91.38,65,179,1,2402.58,1,1,-0.6793424855059259,4,4,20,-0.1606117653918913,0.1,17,True,False,False,False,True,False,train,0,Normal,0
TX001890,777.92,62,97,1,7061.58,1,1,1.7297646231792845,2,4,12,6.549933616997829,1682.25,2,True,True,False,False,False,False,train,0,Normal,0
TX000473,423.11,60,47,1,412.78,1,1,0.4847165659173632,3,3,16,0.5569395488369612,1031.75,8,True,False,False,True,False,False,train,0,Normal,0
TX001026,101.34,24,46,1,703.26,1,1,-0.644392290611958,6,5,22,-0.644392290611958,839.8416666666667,4,True,False,False,False,False,True,train,0,Normal,0
TX001462,114.1,69,148,1,5882.12,1,0,-0.599616739723702,2,1,15,0.1259127676543045,1919.9333333333332,4,True,True,False,False,True,False,train,0,Normal,0
TX000242,588.54,32,130,1,714.45,1,1,1.0652196523941806,4,3,10,1.0652196523941806,839.8416666666667,32,True,True,False,True,False,False,train,0,Normal,0
TX002421,54.84,52,124,1,3495.51,1,1,-0.8075633812313863,4,5,22,-0.9068202655608448,2182.85,18,True,False,True,False,True,False,train,0,Normal,0
TX000634,135.57,51,116,1,11351.64,1,1,-0.5608836481739599,4,7,18,-0.5785694283982423,888.4833333333333,4,False,True,False,False,False,False,train,0,Normal,0
TX001710,180.94,75,57,1,7659.99,1,1,-0.3650714559171948,4,1,22,-0.3031388395796693,959.4,33,True,True,False,False,True,False,train,0,Normal,0
TX000563,106.39,37,281,1,9410.99,1,1,-0.626671559265117,1,3,15,-0.626671559265117,839.8416666666667,41,True,False,True,False,False,False,train,0,Normal,0
TX002160,624.0,26,132,5,4976.18,1,1,1.1896507679504158,2,4,15,4.865212850218885,70.86666666666666,15,True,True,False,True,False,False,train,1,Normal,0
TX000567,319.85,60,148,1,711.66,1,1,0.1223714730708651,5,2,14,-0.1241665408229396,3839.1666666666665,10,True,False,False,False,False,False,train,0,Normal,0
TX000435,79.76,39,170,1,6452.14,1,1,-0.7201177128822218,4,2,16,-0.7201177128822218,839.8416666666667,33,True,True,False,True,False,False,train,0,Normal,0
TX000856,1074.95,20,91,1,530.86,1,1,2.7720594413876456,5,2,16,12.477306764326643,2784.383333333333,17,True,True,False,False,False,True,train,2,Medium confidence / needs review,1
TX000071,133.55,44,220,1,3846.28,1,1,-0.5313656061205217,1,3,18,-0.768686508701429,1103.3833333333334,1,True,False,False,True,False,False,train,0,Normal,0
TX001906,40.83,48,24,1,3944.12,1,1,-0.8567252517599496,6,3,19,-0.9049182597342504,696.4666666666667,16,True,False,False,True,False,False,train,0,Normal,0
TX001533,170.45,60,199,1,2284.41,1,1,-0.4018814503386529,7,3,26,-0.4018814503386529,839.8416666666667,37,True,True,False,True,False,False,train,2,Medium confidence / needs review,1
TX001450,152.01,42,111,3,4625.12,1,1,-0.4665884376724649,1,4,14,-0.1081842176111222,1175.75,13,True,False,False,True,False,False,train,1,Normal,0
TX001483,494.96,40,132,1,6903.68,1,1,0.7368422188422217,3,2,10,2.0699001298151702,863.8833333333333,34,True,False,False,True,False,False,train,0,Normal,0
TX000689,77.03,67,259,1,11310.27,1,1,-0.7296974349766526,2,5,14,-0.7172934328106967,1920.3833333333332,14,True,False,False,False,False,False,train,0,Normal,0
TX001458,118.83,28,295,1,1616.3,1,1,-0.5830189062047796,7,4,19,-0.4685896339936737,167.21666666666667,41,True,False,True,False,False,True,train,1,Normal,0
TX000717,194.29,39,10,1,2988.41,1,1,-0.3706873511390053,2,3,14,-0.3706873511390053,839.8416666666667,39,False,True,False,True,False,False,train,0,Normal,0
TX000475,88.6,28,105,1,246.57,1,1,-0.7130212515753872,2,3,19,-0.5439806446858786,528.9333333333333,33,False,True,False,False,False,True,train,0,Normal,0
TX000622,408.46,64,28,1,3140.79,1,0,0.4333088997329626,4,4,17,1.8877655492398773,359.26666666666665,33,True,True,False,False,True,False,train,0,Normal,0
TX000313,100.66,50,144,1,14473.33,1,1,-0.6467784484962852,2,6,15,-0.563202427584281,2570.6833333333334,9,True,True,False,False,False,False,train,0,Normal,0
TX001685,291.27,77,121,1,6878.86,1,1,0.0220826608148808,4,3,15,0.4710420299186018,71.0,11,True,True,False,False,True,False,train,0,Normal,0
TX002179,38.41,40,117,1,9129.68,1,1,-0.8652171665835843,3,3,22,-0.8652171665835843,839.8416666666667,10,True,False,False,False,False,False,train,0,Normal,0
TX001276,170.24,62,133,1,5172.99,1,1,-0.4026183520382245,2,4,18,-0.4026183520382245,839.8416666666667,37,True,True,False,False,True,False,train,0,Normal,0
TX001818,918.95,68,139,1,7006.46,1,1,2.224646750277305,2,6,26,2.224646750277305,839.8416666666667,39,True,False,True,False,False,False,train,0,Normal,0
TX000632,810.36,20,67,1,9239.12,1,1,1.8435983904845372,3,6,16,1.8435983904845372,839.8416666666667,8,True,False,False,False,False,True,train,0,Normal,0
TX002222,615.16,26,140,1,214.61,1,1,1.158630715454163,2,5,12,1.158630715454163,839.8416666666667,4,True,False,True,False,False,True,train,0,Normal,0
TX000238,368.91,54,14,1,829.71,1,1,0.2945257463136426,4,4,11,-0.400302359710803,769.15,41,True,True,False,False,False,False,train,0,Normal,0
TX000956,185.99,41,53,1,402.45,1,1,-0.3975713645141777,5,3,26,-0.6219984338065413,1079.0,14,False,True,False,True,False,False,train,0,Normal,0
TX001287,39.48,56,38,1,5889.51,1,1,-0.8614624769714814,3,5,17,-0.8987744195200902,767.9666666666667,29,True,False,False,False,True,False,train,0,Normal,0
TX002319,56.84,45,185,1,7977.78,1,1,-0.8005452698068948,1,6,23,-0.8120277103294551,1920.7,33,True,False,False,True,False,False,train,0,Normal,0
TX000162,307.57,33,285,1,5307.74,1,1,0.0792802689244869,3,1,10,0.0792802689244869,839.8416666666667,11,True,True,False,False,False,False,train,0,Normal,0
TX002007,28.04,57,146,5,11197.54,1,1,-0.9016060743195728,6,1,16,-0.90883375846528,888.4166666666666,20,True,False,False,False,False,False,train,1,Normal,0
TX002238,194.68,32,165,1,14494.18,1,1,-0.3168570304309379,2,2,22,0.1601561326530429,1631.9166666666667,22,True,False,True,False,False,False,train,0,Normal,0
TX001570,203.99,52,215,1,4840.31,1,1,-0.2841877217499298,2,4,18,-0.2841877217499298,839.8416666666667,30,True,False,True,False,True,False,train,0,Normal,0
TX002074,441.26,58,87,5,13704.92,1,1,0.4292578034713951,2,3,20,1.163145246516274,911.55,40,False,True,False,False,False,False,train,3,High confidence fraud,1
TX002092,1079.11,53,211,1,2038.31,1,1,2.7866571131505875,6,2,16,2.3447810853319453,1608.5833333333333,19,True,False,True,True,False,False,train,0,Normal,0
TX001343,289.05,75,116,1,5683.49,1,1,0.0142925571336953,5,4,23,-0.4971177703661918,841.2666666666667,27,True,False,False,False,True,False,train,0,Normal,0
TX002340,289.01,66,96,1,4226.26,1,1,0.0141521949052054,4,3,16,-0.4258298102704768,1918.7166666666667,24,True,False,True,False,True,False,train,0,Normal,0
TX000427,115.92,53,57,1,3897.17,1,1,-0.5932302583274146,5,2,16,-0.5932302583274146,839.8416666666667,33,True,False,False,False,True,False,train,0,Normal,0
TX000482,348.7,69,149,1,2445.58,1,1,0.1294524687718823,4,2,10,2.0081090233945043,2518.516666666667,14,False,True,False,False,True,False,train,0,Normal,0
TX001476,114.23,56,64,1,9523.72,1,1,-0.59916056248111,3,6,16,-0.5082863393384428,864.3666666666667,9,True,False,False,False,False,False,train,0,Normal,0
TX001682,74.11,22,49,1,1257.9,1,1,-0.7399438776564102,3,2,23,-0.7399438776564102,839.8416666666667,38,True,True,False,False,False,True,train,0,Normal,0
TX002043,776.21,78,99,1,4895.87,1,1,1.514173499858623,1,4,16,1.514173499858623,839.8416666666667,33,False,False,True,False,True,False,train,0,Normal,0
TX001270,189.77,58,24,1,6570.36,1,0,-0.3340864939780646,3,5,23,-0.7555171915389944,118.88333333333334,33,True,True,False,True,False,False,train,0,Normal,0
TX001938,26.31,77,163,1,7095.76,1,1,-0.9147809133994218,1,4,22,-0.945526820543848,3960.5,2,False,False,True,False,True,False,train,3,High confidence fraud,1
TX000677,432.1,49,240,1,2114.3,1,1,0.5162629767704527,5,4,15,0.5162629767704527,839.8416666666667,37,True,False,False,True,False,False,train,0,Normal,0
TX001693,25.77,45,277,1,11749.77,1,1,-0.916529993787686,2,3,14,-0.9403610253636636,2856.7833333333333,36,False,False,True,False,False,False,train,0,Normal,0
TX001491,38.14,50,165,1,9879.87,1,1,-0.8661646116258906,3,5,12,-0.8661646116258906,839.8416666666667,32,True,True,False,True,False,False,train,0,Normal,0
TX001578,67.07,24,56,1,999.62,1,1,-0.7827577344630331,5,4,15,0.7585212176580697,1416.1333333333334,20,False,False,False,False,False,True,train,0,Normal,0
TX000307,241.11,30,55,1,12385.05,1,1,-0.1539315737113668,4,3,12,3.583404551213677,264.28333333333336,8,True,True,False,False,False,False,train,0,Normal,0
TX001863,5.81,25,222,1,1290.95,1,1,-0.9796123828027964,2,5,17,-0.949670816444293,168.91666666666666,15,True,False,False,False,False,True,train,0,Normal,0
TX000769,445.79,52,161,1,717.99,1,1,0.5643019494710974,1,4,18,4.063925208713542,335.71666666666664,19,True,False,False,False,False,False,train,0,Normal,0
TX002212,545.87,27,41,1,4860.01,1,1,0.9154882451526538,3,3,26,0.9154882451526538,839.8416666666667,24,True,True,False,True,False,False,train,0,Normal,0
TX001322,270.72,38,37,1,6522.47,1,1,-0.0500284340717695,5,2,15,-0.5040577417625849,2016.9,20,True,True,False,False,False,False,train,0,Normal,0
TX000454,107.47,67,144,1,7517.5,1,1,-0.6228817790958915,4,4,14,-0.7367834513359619,384.23333333333335,2,True,False,True,False,True,False,train,0,Normal,0
TX000770,55.89,72,150,1,3689.65,1,1,-0.8038788727335283,3,4,26,-0.8185507408007574,3047.25,14,True,False,True,False,True,False,train,0,Normal,0
TX002077,325.03,60,106,1,13521.76,1,1,0.140548381660298,2,6,18,0.140548381660298,839.8416666666667,17,True,True,False,False,False,False,train,0,Normal,0
TX000083,922.55,63,87,1,4715.84,1,1,2.23727935084139,1,5,22,1.8383533771087184,287.46666666666664,11,True,False,False,False,True,False,train,0,Normal,0
TX002472,263.34,64,55,1,2411.02,1,1,-0.0759252652281434,2,2,22,-0.5778386947885688,1057.1833333333334,10,True,False,False,False,True,False,train,0,Normal,0
TX002254,0.32,39,136,1,7158.58,1,1,-0.9988770986630257,3,7,16,-0.9993646235418858,3576.016666666667,4,True,False,False,True,False,False,train,0,Normal,0
TX001133,185.71,48,194,1,2679.91,1,1,-0.3483332601697824,3,6,22,-0.5084566302944427,70.51666666666667,41,True,True,False,True,False,False,train,0,Normal,0
TX000925,590.01,29,140,3,9791.74,1,1,1.070377964291182,5,3,16,1.070377964291182,839.8416666666667,38,True,False,True,False,False,False,train,1,Normal,0
TX000724,72.75,64,15,1,12042.79,1,1,-0.7447161934250646,7,2,10,-0.8766970036496042,2015.8,31,True,False,False,False,False,False,train,1,Normal,0
TX001852,167.92,40,136,2,14321.73,1,1,-0.4107593612906347,3,2,18,-0.493270564025377,1345.4,22,True,False,False,False,False,False,train,0,Normal,0
TX002030,885.33,47,59,1,7764.16,0,1,1.8676172997982388,7,3,16,2.197368413116838,1368.7833333333333,33,False,False,False,True,False,False,train,4,High confidence fraud,1
TX001931,302.63,27,10,1,2801.28,1,1,-0.0197700006491045,4,2,18,-0.0197700006491045,839.8416666666667,38,False,True,False,True,False,False,train,0,Normal,0
TX000992,99.16,79,202,1,2607.58,1,1,-0.6520420320646538,5,3,12,-0.6723391578087461,0.5166666666666667,37,True,False,True,False,True,False,train,0,Normal,0
TX002100,123.35,31,10,1,6852.16,1,1,-0.6004646895528281,3,3,22,-0.3859976585480093,3935.0833333333335,3,False,False,True,False,False,False,train,0,Normal,0
TX000568,350.14,75,38,1,2403.25,1,1,0.1341166831405869,3,4,15,0.1341166831405869,839.8416666666667,20,False,False,True,False,True,False,train,0,Normal,0
TX000696,1151.18,65,105,1,1100.06,1,1,3.039554758332141,2,5,16,2.2877705995094235,3694.6,18,True,False,False,False,False,False,train,0,Normal,0
TX000845,233.1,42,37,1,7469.2,1,1,-0.2449802958269041,3,3,23,-0.2449802958269041,839.8416666666667,26,False,True,False,False,False,False,train,0,Normal,0
TX000025,145.54,21,96,1,1930.96,1,1,-0.489292028130695,1,1,22,-0.3756327740213094,1079.25,33,True,False,True,False,False,True,train,0,Normal,0
TX002397,25.32,19,25,1,1642.34,1,1,-0.9111507058568814,5,8,16,-0.8662581826206519,121.1,28,True,False,False,False,False,True,train,0,Normal,0
TX001142,112.72,31,17,1,9630.0,1,1,-0.6044592366066012,6,4,22,-0.1628874133858247,478.75,42,True,True,False,False,False,False,train,0,Normal,0
TX001466,272.97,68,174,1,7811.31,1,1,-0.0421330587192165,5,2,16,1.11326158463063,506.1333333333333,4,True,False,True,False,True,False,train,0,Normal,0
TX000019,18.68,59,106,1,7948.37,1,1,-0.9394947714780442,3,2,19,-0.9394947714780442,839.8416666666667,0,False,True,False,False,True,False,train,0,Normal,0
TX000684,120.62,23,85,1,9379.53,1,1,-0.5767376964798596,2,6,17,5.457173155397582,143.68333333333334,33,True,False,False,False,False,True,train,0,Normal,0
TX000066,201.33,42,186,1,2585.07,1,1,-0.3478845253364494,2,4,15,1.8905958091802468,720.3833333333333,26,False,True,False,True,False,False,train,0,Normal,0
TX001582,37.58,57,182,1,259.44,1,1,-0.8681296828247483,3,2,14,-0.6690250359420042,457.3666666666667,16,True,False,False,False,False,False,train,0,Normal,0
TX002453,66.76,36,44,1,184.72,1,1,-0.783761836167407,5,3,22,-0.2939372275303432,168.11666666666667,2,False,True,False,False,False,False,train,0,Normal,0
TX001383,411.72,29,153,1,8539.86,1,1,0.4447484213548839,1,6,18,3.6263792657215177,1368.2333333333331,42,True,True,False,False,False,False,train,0,Normal,0
TX002311,176.52,73,94,5,7132.08,1,1,-0.4282450520639225,4,2,13,-0.4282450520639225,839.8416666666667,36,False,False,True,False,True,False,train,3,High confidence fraud,1
TX001160,149.4,53,123,1,1035.22,1,1,-0.4757470730814263,1,1,19,-0.1536369807747735,1175.4,6,True,False,False,False,True,False,train,0,Normal,0
TX001922,14.92,26,120,1,6611.26,1,1,-0.9476448852642374,3,4,16,-0.9084437843124462,480.35,19,True,True,False,True,False,False,train,0,Normal,0
TX000951,388.98,23,155,1,1819.91,1,1,0.3649524944584151,4,3,24,2.4237178521559866,2184.3166666666666,14,True,False,False,False,False,True,train,0,Normal,0
TX000729,504.71,29,61,1,6214.54,1,1,0.7710555120366179,2,4,15,0.7710555120366179,839.8416666666667,11,True,False,True,True,False,False,train,0,Normal,0
TX001701,21.13,28,153,1,948.7,1,1,-0.9258536492911912,5,1,16,-0.9581343722966964,357.7333333333333,9,True,True,False,False,False,True,train,0,Normal,0
TX001950,737.1,60,92,1,4644.19,1,1,1.5865249690054124,3,3,16,1.8035143701372491,2040.0,42,True,False,False,False,True,False,train,0,Normal,0
TX001116,42.58,30,80,1,13485.0,1,1,-0.8505844042635194,5,2,16,-0.8505844042635194,839.8416666666667,38,True,False,True,False,False,False,train,0,Normal,0
TX001445,169.28,45,114,1,5128.44,1,1,-0.4059870455219804,2,4,16,2.975575317623877,1177.6,30,True,True,False,False,False,False,train,0,Normal,0
TX002431,331.22,61,161,1,12613.25,1,1,0.0728340887962182,4,6,15,2.1267818169849733,1414.3166666666666,28,False,True,False,False,False,False,train,0,Normal,0
TX001558,262.43,37,274,5,12841.01,1,1,-0.1499793184421081,3,2,15,0.4496759200319883,456.98333333333335,36,False,False,True,False,False,False,train,3,High confidence fraud,1
TX001986,77.44,58,268,1,1950.63,1,1,-0.7282587221346319,3,3,23,-0.6154485947265778,311.03333333333336,42,True,True,False,False,True,False,train,0,Normal,0
TX001524,3.65,69,146,1,10017.11,1,1,-0.9871919431412474,3,2,18,-0.9871919431412474,839.8416666666667,24,True,False,True,False,False,False,train,0,Normal,0
TX001521,91.23,72,86,1,6385.12,1,1,-0.6798688438627627,3,3,15,23.99451397410576,2182.4166666666665,4,True,False,False,False,True,False,train,2,Medium confidence / needs review,1
TX001726,290.86,45,36,1,14631.88,1,1,0.0206439479728602,3,3,22,5.131112876662882,505.53333333333336,21,True,False,True,False,False,False,train,0,Normal,0
TX000964,10.77,31,178,1,10704.95,1,1,-0.9622074664700574,3,2,17,-0.9622074664700574,839.8416666666667,16,True,False,False,False,False,False,train,0,Normal,0
TX001011,273.92,28,35,1,1029.15,1,1,-0.038799455792583,6,6,15,24.433609616192243,1464.9333333333334,41,True,False,True,False,False,True,train,2,Medium confidence / needs review,1
TX000173,177.19,76,43,1,5343.3,1,1,-0.3782304148381164,2,3,23,0.2447925796846213,167.51666666666668,6,True,False,True,False,True,False,train,0,Normal,0
TX001680,67.25,19,157,1,467.4,1,1,-0.7640159998424163,7,4,20,-0.5631982296492711,1175.2166666666667,24,True,False,True,False,False,True,train,0,Normal,0
TX000985,111.26,66,43,1,14350.11,1,1,-0.60958245794648,3,1,17,-0.1589212468851038,1104.4833333333331,4,True,False,False,False,False,False,train,0,Normal,0
