flag_isoforest,flag_lof,flag_ocsvm,flag_mcd,vote_count,split
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,1,1,1,4,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,1,1,1,4,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,0,0,1,2,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,1,0,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,1,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,1,0,0,2,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,0,0,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,1,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,1,1,0,3,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,1,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,1,0,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,0,1,0,2,train
1,0,0,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,0,1,1,3,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,1,1,0,3,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,1,1,0,2,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,1,1,0,3,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,1,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,1,0,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,0,1,1,3,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,1,0,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,1,1,0,3,train
0,1,1,0,2,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,0,1,0,2,train
0,0,0,0,0,train
0,0,0,0,0,train
0,1,0,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,1,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,1,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,1,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,1,0,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,1,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,1,0,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,0,0,1,2,train
1,0,1,0,2,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,1,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,1,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,0,0,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,1,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,1,0,1,train
0,0,0,0,0,train
1,1,1,1,4,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,1,0,1,train
0,0,0,1,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,1,0,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,1,0,0,2,train
0,0,0,0,0,train
0,0,0,1,1,train
1,0,0,1,2,train
0,0,0,0,0,train
0,0,0,1,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,1,1,0,3,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,1,1,1,4,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,1,1,0,2,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,1,1,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,1,1,1,4,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,1,1,2,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,1,0,1,2,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
1,1,1,1,4,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,train
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
1,1,1,0,3,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,1,0,2,val
0,0,0,0,0,val
1,0,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,1,0,0,1,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,1,1,0,3,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,1,1,0,2,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,1,0,2,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,0,0,1,val
0,0,0,0,0,val
0,1,0,0,1,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,0,1,2,val
0,0,0,0,0,val
0,1,1,0,2,val
0,0,0,0,0,val
0,0,0,1,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,1,0,2,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
1,1,1,1,4,val
1,0,1,1,3,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,0,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,1,0,0,1,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,1,1,1,4,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
1,1,1,0,3,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,1,1,1,4,val
0,0,0,0,0,val
1,1,0,0,2,val
0,0,0,0,0,val
0,1,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,1,0,1,val
1,0,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,1,1,1,4,val
0,1,0,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,1,0,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,1,0,0,1,val
0,0,0,0,0,val
1,0,1,1,3,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,1,0,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,1,1,0,3,val
0,0,0,0,0,val
1,0,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,1,1,val
0,0,0,0,0,val
0,1,0,0,1,val
0,1,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,1,1,0,2,val
1,0,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,1,1,0,3,val
0,0,0,0,0,val
1,0,0,0,1,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,1,1,0,3,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,1,1,0,2,val
0,0,0,1,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,1,1,val
0,0,0,0,0,val
0,0,0,0,0,val
1,1,1,0,3,val
1,0,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,1,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,1,1,3,val
0,0,0,0,0,val
1,1,1,0,3,val
0,0,0,0,0,val
1,0,1,0,2,val
1,0,1,0,2,val
1,0,1,0,2,val
0,0,0,0,0,val
1,0,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,1,1,0,3,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,1,1,val
0,0,0,0,0,val
1,1,1,0,3,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,1,0,2,val
0,1,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,1,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,1,0,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,1,1,0,2,val
1,0,0,1,2,val
0,0,1,0,1,val
0,0,0,0,0,val
1,0,1,1,3,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,1,0,2,val
1,0,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
1,1,1,0,3,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
1,0,1,0,2,val
1,0,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,1,1,0,2,val
1,0,1,0,2,val
0,0,1,0,1,val
0,0,0,0,0,val
0,1,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,1,0,0,1,val
0,0,0,0,0,val
0,0,0,0,0,val
1,1,1,0,3,val
0,1,1,0,2,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,0,0,0,val
0,0,1,0,1,val
0,0,0,0,0,val
0,1,0,0,1,val
1,0,1,0,2,val
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
1,0,1,0,2,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,0,0,1,test
1,1,1,0,3,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,0,0,1,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,0,0,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
1,1,1,1,4,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,1,1,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,0,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,0,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,1,2,test
1,0,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
1,1,1,0,3,test
0,0,0,0,0,test
0,0,0,0,0,test
1,1,1,1,4,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
1,1,1,0,3,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
1,1,1,0,3,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
1,1,1,1,4,test
0,0,1,0,1,test
0,0,0,1,1,test
1,1,1,0,3,test
0,0,0,0,0,test
1,1,1,0,3,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,0,0,0,test
0,1,0,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,1,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
1,1,1,0,3,test
0,0,0,0,0,test
1,0,1,0,2,test
0,1,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
1,1,1,1,4,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,1,1,0,3,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,0,0,0,1,test
0,1,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,1,0,1,test
0,1,0,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
1,1,1,1,4,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,0,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
0,1,0,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,0,0,0,test
0,1,0,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,0,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,0,1,0,2,test
0,0,0,0,0,test
1,0,1,0,2,test
0,0,0,0,0,test
1,0,1,1,3,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,1,1,test
0,0,0,0,0,test
1,0,0,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
1,0,0,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,1,0,2,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,0,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,1,0,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
1,0,1,1,3,test
1,0,1,0,2,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,1,0,1,test
0,0,1,0,1,test
0,0,0,0,0,test
0,0,0,0,0,test
1,1,1,0,3,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,0,0,test
0,0,0,1,1,test
0,0,1,0,1,test
1,0,1,0,2,test
0,0,1,0,1,test
0,1,1,0,2,test
0,0,0,0,0,test
0,0,1,0,1,test
