TransactionID,AccountID,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Amount_vs_TypeAvg,DeviceTxnCount,IPTxnCount,MerchantTxnCount,Amount_vs_AccountAvg,DeviceNoveltyFlag,LocationNoveltyFlag,TimeSinceLastTxn,Location_enc,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Velocity_1D_Count,Velocity_7D_Count,Expanding_MeanAmount,Expanding_MedianAmount,Expanding_StdAmount,Expanding_MinAmount,Expanding_MaxAmount,Rolling3_MeanAmount,Rolling3_StdAmount,Amount_to_Balance_Ratio,Amount_to_RollingMean_Ratio,Amount_minus_ExpandingMean,Amount_minus_ExpandingMedian,Amount_ZScore_Account,Hour_sin,Hour_cos,DOW_sin,DOW_cos,CustomerTxnCountSoFar,SpendCV_Account,ElevatedLoginFlag,ATM_Credit_InteractionFlag,DeviceSharedAccounts_Prior,IPSharedAccounts_Prior,MerchantSharedAccounts_Prior,Location_Freq
TX001041,AC00024,84.89,37,70,1,4735.61,-0.7122287551514699,5,6,27,-0.8965336507611174,1,1,1177.0833333333333,38,True,False,False,True,False,False,0.0,0.0,820.46,820.46,0.0,820.46,820.46,820.46,0.0,0.017925884940287337,0.10346634802005418,-735.57,-735.57,-50.390783692083424,-0.9896513868196702,-0.1434926219911794,0.0,1.0,1,0.0,0,0,2.0,1.0,8.0,0.023487261146496817
TX001308,AC00024,28.78,40,51,1,680.55,-0.9061014464048316,4,7,28,-0.9364223760171814,1,1,1846.6833333333332,40,False,False,True,False,False,False,0.0,0.0,452.675,452.675,520.1265350373887,84.89,820.46,452.675,520.1265350373887,0.04228932474867486,0.06357762177372812,-423.895,-423.895,-0.8149843767719498,-0.8829475928589265,-0.4694715627858915,0.0,1.0,2,1.1490065364519406,0,0,2.0,3.0,12.0,0.026671974522292995
TX002214,AC00024,423.53,50,81,1,5453.4,0.3818225544210459,4,7,31,0.3601854120084396,1,1,73.0,18,False,True,False,False,False,False,0.0,1.0,311.37666666666667,84.89,441.77082659828653,28.78,820.46,311.37666666666667,441.77082659828653,0.07766347598238466,1.3601854087968952,112.15333333333331,338.64,0.2538722038232669,-0.9743700647852351,-0.22495105434386525,0.43388373911755823,-0.900968867902419,3,1.4187666337004055,0,0,0.0,5.0,11.0,0.02428343949044586
TX001387,AC00024,69.28,25,129,1,708.74,-0.7651455778534221,4,4,32,-0.7958840923474682,1,1,1943.4666666666667,20,True,False,True,False,False,True,0.0,0.0,339.415,254.20999999999998,365.03730590173933,28.78,820.46,179.0666666666667,213.56222520224247,0.09775093814692139,0.2041159047062861,-270.135,-184.92999999999998,-0.7400202544578139,-0.9335804264972019,-0.3583679495452999,0.0,1.0,4,1.0754896066062187,0,0,3.0,2.0,26.0,0.02746815286624204
TX001807,AC00025,350.11,74,178,1,4639.04,0.1422801094795997,1,3,24,0.1422801094795997,1,1,936.2166666666668,33,False,False,True,False,True,False,0.0,0.0,297.5937778662421,211.14,0.0,0.26,1919.11,297.5937778662421,0.0,0.0754703559194423,1.176469485799843,52.516222133757935,138.97000000000003,3.5976638387476374,-0.9762960071199334,-0.21643961393810282,0.0,1.0,0,0.0,0,0,0.0,0.0,3.0,0.023487261146496817
TX001064,AC00025,65.26,26,72,1,7380.63,-0.7787731004198443,5,8,45,-0.8136014372237256,1,1,6479.916666666667,34,True,True,False,False,False,True,0.0,0.0,350.11,350.11,0.0,350.11,350.11,350.11,0.0,0.00884206361667743,0.18639855992002927,-284.85,-284.85,-19.51386643649138,-0.9713420698132613,-0.23768589232617343,-0.433883739117558,-0.9009688679024191,1,0.0,0,0,3.0,7.0,40.0,0.02109872611464968
TX000283,AC00026,329.69,26,66,1,1671.66,0.0756571630657569,2,8,30,0.0756571630657569,1,1,936.2166666666668,35,False,False,True,False,False,True,0.0,0.0,297.5937778662421,211.14,0.0,0.26,1919.11,297.5937778662421,0.0,0.19722311941589607,1.1078524600078554,32.09622213375792,118.55000000000001,2.198776169331614,-0.9588197348681928,-0.2840153447039235,0.0,1.0,0,0.0,0,0,0.0,0.0,4.0,0.023487261146496817
TX000638,AC00026,90.88,18,176,1,3908.47,-0.6919230685413036,5,5,27,-0.7243471117584789,1,1,1007.9,0,True,True,False,False,False,True,0.0,0.0,329.69,329.69,0.0,329.69,329.69,329.69,0.0,0.02325206538025057,0.2756528852083688,-238.81,-238.81,-16.359861132871707,-0.9510565162951535,-0.30901699437494756,0.0,1.0,1,0.0,0,0,0.0,2.0,3.0,0.016321656050955414
TX000698,AC00026,278.27,29,123,1,6684.34,-0.0566839009488085,5,3,19,0.3232993303217094,1,1,1175.9833333333331,40,True,True,False,False,False,False,0.0,0.0,210.285,210.285,168.8641704151594,90.88,329.69,210.285,168.8641704151594,0.04163013849660099,1.3232993255662584,67.98499999999999,67.98499999999999,0.40260168769287236,-0.949699126201877,-0.3131638064837495,0.0,1.0,2,0.8030252733772458,0,0,1.0,0.0,7.0,0.026671974522292995
TX000240,AC00026,66.5,32,144,1,6820.23,-0.7830349655659409,6,4,22,-0.7145269272743678,1,1,575.95,21,False,False,True,True,False,False,0.0,0.0,232.94666666666663,278.27,125.69092025016498,90.88,329.69,232.94666666666663,125.69092025016498,0.009750404310448416,0.2854730684328041,-166.44666666666663,-211.76999999999998,-1.324253703731222,-0.9455185755993168,-0.32556815445715664,0.43388373911755823,-0.900968867902419,3,0.5395695139542477,0,0,3.0,2.0,10.0,0.020302547770700636
TX001513,AC00026,147.46,65,205,1,7458.03,-0.5188922749849071,6,5,27,-0.2293098480188681,1,0,3864.233333333333,0,False,False,True,False,False,False,0.0,0.0,191.33499999999998,184.575,132.12971467463328,66.5,329.69,145.21666666666667,115.87056672569324,0.019771977315756042,0.7706901467546966,-43.87499999999997,-37.11499999999998,-0.3320600525630534,-0.963630453208623,-0.26723837607825707,0.43388373911755823,-0.900968867902419,4,0.6905674026396942,0,0,4.0,4.0,15.0,0.016321656050955414
TX001927,AC00026,39.31,25,178,1,1236.38,-0.8667418095239866,1,3,24,-0.784673527691315,1,1,432.4333333333333,32,True,False,True,False,False,True,0.0,0.0,182.56,147.46,116.09780036675974,66.5,329.69,164.07666666666668,106.85840366266628,0.03179443210680014,0.21532646683103382,-143.25,-108.15,-1.2338735061944746,-0.9876883405951377,-0.15643446504023104,0.0,1.0,5,0.635943250059249,0,0,0.0,2.0,19.0,0.016719745222929936
TX000791,AC00027,262.06,63,118,1,13587.52,-0.111634682242764,2,5,25,-0.111634682242764,1,1,936.2166666666668,28,True,True,False,False,False,False,0.0,0.0,297.5937778662421,211.14,0.0,0.26,1919.11,297.5937778662421,0.0,0.019286816135741708,0.8805963652815025,-35.533777866242076,50.920000000000016,-2.4342685457812934,-0.8849876374630418,-0.46561452032511164,0.0,1.0,0,0.0,0,0,1.0,3.0,16.0,0.027070063694267517
TX002377,AC00027,277.02,46,227,1,8586.38,-0.0961856668861087,4,2,29,0.0570861632561772,1,1,1512.1166666666666,10,False,False,False,False,False,False,0.0,0.0,262.06,262.06,0.0,262.06,262.06,262.06,0.0,0.032262723052990584,1.0570861594402572,14.95999999999998,14.95999999999998,1.0248462063890138,-0.8987940462991668,-0.43837114678907774,0.0,1.0,1,0.0,0,1,1.0,1.0,22.0,0.024681528662420384
TX001258,AC00027,18.46,68,213,1,6381.6,-0.9374218705961012,7,9,24,-0.9315129445295208,1,1,168.21666666666667,5,True,True,False,False,True,False,0.0,0.0,269.53999999999996,269.53999999999996,10.578317446550756,262.06,277.02,269.53999999999996,10.578317446550756,0.002892691487574794,0.06848705176045466,-251.07999999999996,-251.07999999999996,-17.200426838245583,-0.9222009716704517,-0.38671096163682095,0.0,1.0,2,0.03924581660349091,0,0,6.0,8.0,22.0,0.027070063694267517
TX001438,AC00028,107.48,20,103,1,1379.39,-0.6356502141625457,3,3,27,-0.6356502141625457,1,1,936.2166666666668,20,True,True,False,False,False,True,0.0,0.0,297.5937778662421,211.14,0.0,0.26,1919.11,297.5937778662421,0.0,0.07791850015012541,0.3611634638649771,-190.11377786624206,-103.65999999999998,-13.023889306718056,-0.9953961983671787,-0.09584575252022441,0.7818314824680298,0.6234898018587336,0,0.0,0,0,1.0,0.0,3.0,0.02746815286624204
TX001580,AC00028,398.36,22,56,1,1863.7,0.3504129112406506,4,1,16,2.7063639495128027,1,1,3359.233333333333,8,True,False,False,False,False,True,0.0,0.0,107.48,107.48,0.0,107.48,107.48,107.48,0.0,0.21374684755392667,3.7063639402087465,290.88,290.88,19.926956184120105,-0.9563047559630353,-0.2923717047227371,0.7818314824680298,0.6234898018587336,1,0.0,0,0,1.0,0.0,7.0,0.021496815286624203
TX002415,AC00028,1664.33,18,65,1,1588.31,4.641963842437998,6,5,29,5.580460202512809,1,1,2160.3166666666666,35,True,True,False,False,False,True,0.0,0.0,252.92000000000002,252.92000000000002,205.68322051154294,107.48,398.36,252.92000000000002,205.68322051154294,1.0478621924889584,6.580460198558989,1411.4099999999999,1411.4099999999999,6.862057082195441,-0.9772311064626789,-0.21217767215644648,0.0,1.0,2,0.8132343021441903,0,0,5.0,2.0,17.0,0.023487261146496817
TX001220,AC00029,129.48,31,179,1,7581.7,-0.5610717324557585,9,8,32,-0.5610717324557585,1,1,936.2166666666668,39,True,False,False,True,False,False,0.0,0.0,297.5937778662421,211.14,0.0,0.26,1919.11,297.5937778662421,0.0,0.017077964042750575,0.435089740428333,-168.1137778662421,-81.66,-11.516762532616564,-0.9238795325112868,-0.3826834323650895,0.0,1.0,0,0.0,0,0,2.0,1.0,1.0,0.02428343949044586
TX000350,AC00029,11.18,53,144,1,7467.3,-0.9621005681790744,4,4,22,-0.9136546114175578,1,1,504.15,24,True,False,False,True,False,False,0.0,0.0,129.48,129.48,0.0,129.48,129.48,129.48,0.0,0.0014971944342001533,0.08634538085924173,-118.29999999999998,-118.29999999999998,-8.104231698918483,-0.938191335922484,-0.34611705707749335,0.0,1.0,1,0.0,0,0,1.0,1.0,2.0,0.025477707006369428
TX001860,AC00029,116.97,18,299,1,729.7,-0.603479769099027,4,5,20,0.6631593820110994,1,1,3240.2166666666667,28,True,False,False,False,False,True,0.0,0.0,70.33,70.33,83.65073221436856,11.18,129.48,70.33,83.65073221436856,0.16029875269247806,1.6631593677924164,46.64,46.64,0.5575563867208889,-0.9563047559630353,-0.2923717047227371,0.9749279121818236,-0.22252093395631434,2,1.189403256433461,0,0,1.0,3.0,11.0,0.027070063694267517
TX000411,AC00029,390.35,64,61,1,7095.88,0.2735684230786709,5,9,30,3.5454721475122604,1,1,1825.7333333333331,29,False,False,False,False,False,False,0.0,0.0,85.87666666666667,116.97,64.99091500612477,11.18,129.48,85.87666666666667,64.99091500612477,0.0550107949887807,4.545472135867654,304.47333333333336,273.38,4.68485992703195,-0.9876883405951378,0.15643446504023067,0.7818314824680298,0.6234898018587336,3,0.7567936294220138,0,1,3.0,7.0,18.0,0.02587579617834395
TX000772,AC00029,101.19,64,75,1,14389.45,-0.6698542598315528,2,2,27,-0.3753510887660046,1,1,1536.0333333333333,10,False,False,True,False,False,False,0.0,0.0,161.995,123.225,161.2199802547232,11.18,390.35,172.83333333333334,195.66043604503528,0.007032235421990956,0.6246489050609654,-60.80500000000001,-22.034999999999997,-0.37715548596352483,-0.9862856015372315,0.16504760586067693,0.9749279121818236,-0.22252093395631434,4,0.9952157736936783,0,0,1.0,1.0,21.0,0.024681528662420384
TX002087,AC00029,1192.95,23,73,1,325.15,3.0440181739404784,4,5,32,6.96181102445499,1,1,119.86666666666666,19,True,True,False,False,False,True,0.0,1.0,149.834,116.97,142.24401966339394,11.18,390.35,202.83666666666667,162.5828703564227,3.6689220246996097,7.961811017780938,1043.116,1075.98,7.333285451778067,-0.9914448613738105,0.13052619222005127,0.0,1.0,5,0.9493440655261814,0,0,2.0,4.0,27.0,0.021894904458598725
TX001347,AC00030,520.86,51,66,1,9200.74,0.6993745316227754,7,2,23,0.6993745316227754,1,1,936.2166666666668,34,False,False,True,True,False,False,0.0,0.0,297.5937778662421,211.14,0.0,0.26,1919.11,297.5937778662421,0.0,0.05661066391870538,1.750238200490435,223.26622213375794,309.72,15.295022778648999,-0.9222009716704517,-0.38671096163682095,0.0,1.0,0,0.0,0,0,2.0,0.0,6.0,0.02109872611464968
TX001474,AC00030,384.41,60,65,1,7831.56,0.3031233739765741,2,4,23,-0.2619705866029824,1,1,672.4,17,True,False,False,True,False,False,0.0,0.0,520.86,520.86,0.0,520.86,520.86,520.86,0.0,0.049084728962162746,0.738029411477116,-136.45,-136.45,-9.347611287552214,-0.9575713608048145,-0.2881962681340891,0.0,1.0,1,0.0,0,0,1.0,1.0,6.0,0.02388535031847134
TX001920,AC00030,76.89,55,132,1,7374.26,-0.739348203044847,6,7,26,-0.8301280262681233,1,1,552.9333333333333,6,True,False,False,False,False,False,0.0,0.0,452.635,452.635,96.48472029290438,384.41,520.86,452.635,96.48472029290438,0.010426808925854687,0.16987197152259112,-375.745,-375.745,-3.8943471967305148,-0.9988483864849507,-0.0479781285213447,0.9749279121818236,-0.22252093395631434,2,0.21316230534479677,0,0,1.0,1.0,14.0,0.02388535031847134
TX002498,AC00030,348.17,21,181,1,1887.84,0.1802722750195752,6,4,15,0.0634825281110535,1,1,0.1166666666666666,12,True,False,False,False,False,True,1.0,1.0,327.3866666666667,384.41,227.41170953434505,76.89,520.86,327.3866666666667,227.41170953434505,0.18442770564008196,1.0634825250565614,20.783333333333303,-36.24000000000001,0.09139077919905651,-0.9998476951563913,-0.017452406437283498,0.9749279121818236,-0.22252093395631434,3,0.6946272771433913,0,0,3.0,2.0,7.0,0.018312101910828025
TX001785,AC00030,251.4,57,178,1,2561.67,-0.1477713465606892,4,6,18,-0.2440973285001545,1,1,1342.9333333333334,40,True,False,False,False,True,False,0.0,0.0,332.5825,366.29,185.9714417816169,76.89,520.86,269.8233333333333,168.06483193498073,0.09813910453019355,0.7559026684930727,-81.18249999999998,-114.89000000000001,-0.43653207837863195,-0.9563047559630353,-0.2923717047227371,0.9749279121818236,-0.22252093395631434,4,0.559173862793271,0,0,2.0,4.0,7.0,0.026671974522292995
TX000702,AC00030,211.1,57,136,1,7059.77,-0.2843855653235771,3,4,32,-0.3326926835405136,1,1,1704.1,24,True,True,False,False,True,False,0.0,0.0,316.346,348.17,165.09740315946826,76.89,520.86,225.48666666666668,137.48394536575285,0.02990182399286353,0.6673073132983907,-105.24600000000001,-137.07000000000002,-0.6374782279182336,-0.963630453208623,-0.26723837607825707,0.43388373911755823,-0.900968867902419,5,0.5218886998336617,0,0,2.0,2.0,22.0,0.025477707006369428
TX000781,AC00030,456.93,28,193,1,7284.76,0.4907944648139132,3,9,16,0.5291912768220368,1,1,287.3333333333333,41,False,True,False,True,False,False,0.0,0.0,298.805,299.785,153.79155409189414,76.89,520.86,270.22333333333336,70.44703424086298,0.06272409797128195,1.5291912734753728,158.125,157.14499999999998,1.0281773985164135,-0.9025852843498606,-0.43051109680829514,0.7818314824680298,0.6234898018587336,6,0.5146886885333426,0,0,2.0,6.0,12.0,0.021894904458598725
TX001616,AC00030,363.84,73,118,3,5415.64,0.2333924935807277,5,3,26,0.1320674201139356,1,1,553.3833333333333,8,True,False,True,False,True,False,0.0,0.0,321.39428571428573,348.17,152.58374496836623,76.89,520.86,306.4766666666667,131.8452753546115,0.06718319532554172,1.1320674170024927,42.445714285714246,15.669999999999959,0.27817979100273177,-0.9965655024977614,-0.08280820751220469,0.43388373911755823,-0.900968867902419,7,0.4747556234688474,1,0,4.0,2.0,18.0,0.021496815286624203
TX000560,AC00030,356.1,26,187,1,868.35,0.1618232754452667,8,5,24,0.0899908169880906,1,1,142.53333333333333,13,False,True,False,False,False,True,0.0,1.0,326.7,356.005,142.05996178676503,76.89,520.86,343.95666666666665,124.11529894953857,0.4100880976448574,1.0899908139271786,29.400000000000034,0.09500000000002728,0.2069548634972185,-0.8929789434111368,-0.4500984410374354,0.9749279121818236,-0.22252093395631434,8,0.43483306198938465,0,0,5.0,2.0,16.0,0.02786624203821656
TX002368,AC00032,239.85,70,50,1,1477.63,-0.1869250494567526,4,8,28,-0.1869250494567526,1,1,936.2166666666668,40,True,False,False,False,True,False,0.0,0.0,297.5937778662421,211.14,0.0,0.26,1919.11,297.5937778662421,0.0,0.16232074324267862,0.8059644288054963,-57.743777866242084,28.710000000000008,-3.9557815299992103,-0.900698239322588,-0.43444525740441686,0.43388373911755823,-0.900968867902419,0,0.0,0,0,0.0,0.0,2.0,0.026671974522292995
TX001137,AC00032,341.67,53,96,5,1442.29,0.1582377236062062,4,3,23,0.4245153203063777,1,1,936.4666666666668,29,True,True,False,False,True,False,0.0,0.0,239.85,239.85,0.0,239.85,239.85,239.85,0.0,0.2368941057367838,1.4245153161371054,101.82000000000002,101.82000000000002,6.975256733591548,-0.9469301294951056,-0.3214394653031618,0.0,1.0,1,0.0,1,0,0.0,0.0,3.0,0.02587579617834395
TX002044,AC00032,248.76,21,117,1,6178.77,-0.1567207643655037,3,2,32,-0.1444490296311424,1,1,338.1,32,True,True,False,False,False,True,0.0,0.0,290.76,290.76,71.9976124604143,239.85,341.67,290.76,71.9976124604143,0.04026044017818101,0.855550966929595,-42.0,-42.0,-0.5833526774668039,-0.9753423205085127,0.22069743502150127,0.0,1.0,2,0.24761869656347368,0,0,1.0,1.0,7.0,0.016719745222929936
TX000754,AC00032,1020.73,28,87,1,1119.61,2.4602042594158,3,10,25,2.6881413401931598,1,1,3021.85,13,True,False,False,False,False,True,0.0,0.0,276.76,248.76,56.38996453270743,239.85,341.67,276.76,56.38996453270743,0.911683531844407,3.6881413365799203,743.97,771.97,13.193304981926012,-0.9426414910921783,-0.33380685923377124,0.0,1.0,3,0.20375041309783573,0,0,2.0,3.0,12.0,0.02786624203821656
TX001034,AC00032,43.91,27,86,1,1806.68,-0.8511481269852947,7,7,24,-0.905111261624494,1,1,577.8166666666667,0,True,False,True,False,False,True,0.0,0.0,462.7525,295.21500000000003,374.8235926739404,239.85,1020.73,537.0533333333333,421.4444274555465,0.02430424866367909,0.09488873621452344,-418.8425,-251.30500000000004,-1.1174389984686788,-0.9908658973868824,0.1348509302737224,0.43388373911755823,-0.900968867902419,4,0.8099871785975294,0,0,4.0,5.0,16.0,0.016321656050955414
TX001311,AC00032,52.23,28,96,1,105.01,-0.8295927248864862,5,4,22,-0.8621841532566437,1,1,599.6166666666667,37,False,True,False,False,False,True,0.0,0.0,378.98400000000004,248.76,374.77373464531905,43.91,1020.73,437.79999999999995,515.1178693270115,0.49738119705379297,0.1378158441047225,-326.754,-196.53,-0.8718700639713606,-0.9993908270190958,0.03489949670250039,0.0,1.0,5,0.9888906488306324,0,0,1.0,1.0,14.0,0.02269108280254777
TX000643,AC00032,467.13,54,45,1,3914.84,0.5240733117003576,2,4,28,0.4394268532796336,1,1,407.1666666666667,18,False,True,False,False,True,False,0.0,0.0,324.52500000000003,244.305,360.77552277004605,43.91,1020.73,372.28999999999996,561.580920972214,0.11932288417423882,1.4394268501982068,142.60499999999996,222.825,0.39527349002247764,-0.9832549075639545,-0.18223552549214778,0.43388373911755823,-0.900968867902419,6,1.1117033253473314,0,0,1.0,2.0,20.0,0.02428343949044586
TX002427,AC00032,582.17,57,135,1,7310.83,0.9735161259008592,7,8,23,0.6879525138692831,1,0,1678.7333333333331,40,True,True,False,True,False,False,0.0,0.0,344.8971428571428,248.76,333.722915441053,43.91,1020.73,187.75666666666666,241.98016475185173,0.07963117729729302,1.687952510969868,237.27285714285716,333.40999999999997,0.7109876072767553,-0.8703556959399,-0.49242356010346644,0.43388373911755823,-0.900968867902419,7,0.9676012729733761,0,0,6.0,7.0,19.0,0.026671974522292995
TX001161,AC00032,388.21,53,237,1,9724.49,0.2665863904966128,3,6,33,0.0364531361138597,1,1,288.6166666666667,8,False,True,False,False,False,False,0.0,0.0,374.55625,295.21500000000003,320.15331447549136,43.91,1020.73,367.1766666666667,278.7509686679731,0.03992085959881486,1.0364531334440337,13.653750000000002,92.99499999999995,0.04264753598559179,-0.938191335922484,-0.34611705707749335,0.7818314824680298,0.6234898018587336,8,0.854753628115237,0,0,2.0,5.0,31.0,0.021496815286624203
TX000532,AC00033,40.57,26,63,1,1476.91,-0.8624704964807797,6,4,28,-0.8624704964807797,1,1,936.2166666666668,8,True,True,False,False,False,True,0.0,0.0,297.5937778662421,211.14,0.0,0.26,1919.11,297.5937778662421,0.0,0.027469514034389693,0.136326774553425,-257.0237778662421,-170.57,-17.607609872860372,-0.9681476403781079,-0.25038000405444094,0.0,1.0,0,0.0,0,0,0.0,0.0,0.0,0.021496815286624203
TX002072,AC00033,63.54,26,136,1,4401.78,-0.7846037817169204,7,3,21,0.5661818938579765,1,1,2353.35,9,True,False,False,True,False,False,0.0,0.0,40.57,40.57,0.0,40.57,40.57,40.57,0.0,0.014435069445898006,1.566181869209222,22.97,22.97,1.573577363686877,-0.9949685182509117,0.10018806161207608,0.0,1.0,1,0.0,0,0,2.0,1.0,6.0,0.01950636942675159
TX002247,AC00033,46.53,42,34,1,4468.12,-0.8422665078002136,6,5,18,-0.1061377368910241,1,1,743.0666666666667,37,True,False,False,True,False,False,0.0,0.0,52.055,52.055,16.242242763854996,40.57,63.54,52.055,16.242242763854996,0.010413775813896275,0.8938622438985258,-5.524999999999999,-5.524999999999999,-0.34016238276496946,-0.9896513868196702,-0.1434926219911794,0.43388373911755823,-0.900968867902419,2,0.3120207943873634,0,0,2.0,0.0,8.0,0.02269108280254777
TX000978,AC00033,397.01,22,100,1,719.52,0.3458365044086432,6,4,27,6.906465608607298,1,1,1104.3,20,True,False,False,False,False,True,0.0,0.0,50.21333333333333,46.53,11.919749717730372,40.57,63.54,50.21333333333333,11.919749717730372,0.5517706240941591,7.906465588692268,346.7966666666667,350.48,23.757570068294733,-0.9978589232386035,-0.06540312923014273,0.0,1.0,3,0.23738215906163465,0,0,3.0,2.0,12.0,0.02746815286624204
TX002436,AC00033,305.92,72,88,1,1445.47,0.0370476908326766,6,8,27,1.2344197846477147,1,1,2902.95,12,True,False,False,False,True,False,0.0,0.0,136.9125,55.035,173.67124774028275,40.57,397.01,169.02666666666667,197.6224562981984,0.2116405043261773,2.23441977734378,169.00750000000002,250.88500000000002,0.9731461148522572,-0.9426414910921783,-0.33380685923377124,0.9749279121818236,-0.22252093395631434,4,1.2684834947269188,0,0,5.0,6.0,23.0,0.018312101910828025
TX000286,AC00033,47.42,64,28,1,8253.52,-0.8392494692220753,3,4,21,-0.7222254722973777,1,1,312.06666666666666,36,True,False,False,False,False,False,0.0,0.0,170.714,63.54,168.32701426093197,40.57,397.01,249.82000000000002,181.85011712946462,0.005745427404822981,0.277774521844872,-123.294,-16.119999999999997,-0.7324671000750712,-0.9483236552061992,-0.31730465640509264,0.7818314824680298,0.6234898018587336,5,0.9860176275813017,0,0,2.0,3.0,19.0,0.023487261146496817
TX000348,AC00034,202.11,27,18,1,746.47,-0.3148610448937597,6,4,32,-0.3148610448937597,1,1,936.2166666666668,22,True,False,False,False,False,True,0.0,0.0,297.5937778662421,211.14,0.0,0.26,1919.11,297.5937778662421,0.0,0.27075435011352855,0.6791472616463576,-95.48377786624206,-9.029999999999973,-6.541189005207861,-0.8849876374630418,-0.46561452032511164,0.43388373911755823,-0.900968867902419,0,0.0,0,0,4.0,1.0,7.0,0.025079617834394906
TX001916,AC00034,95.35,21,131,1,1639.9,-0.6767700770308791,3,4,24,-0.5282272003947,1,1,2832.3,6,True,False,True,False,False,True,0.0,0.0,202.11,202.11,0.0,202.11,202.11,202.11,0.0,0.058143789219986704,0.47177279465749933,-106.76000000000002,-106.76000000000002,-7.313675200139793,-0.9187912101488984,-0.39474385638426707,0.9749279121818236,-0.22252093395631434,1,0.0,0,0,0.0,1.0,15.0,0.02388535031847134
TX002061,AC00034,72.47,29,72,1,1305.56,-0.7543316980059379,4,6,22,-0.5127412054545741,1,1,1993.5833333333333,4,True,False,True,False,False,False,0.0,0.0,148.73000000000002,148.73000000000002,75.49071995947584,95.35,202.11,148.73000000000002,75.49071995947584,0.05550874716174764,0.48725878782183285,-76.26000000000002,-76.26000000000002,-1.010190392155978,-0.9999619230641713,0.008726535498374096,0.7818314824680298,0.6234898018587336,2,0.5075688795260335,0,0,3.0,3.0,15.0,0.02428343949044586
TX000675,AC00034,637.97,58,90,1,7949.03,1.1626742749571657,4,2,34,4.173708505606127,1,1,143.25,27,True,True,False,False,True,False,0.0,1.0,123.31,95.35,69.19504028469095,72.47,202.11,123.31,69.19504028469095,0.08025759116769499,5.173708497496484,514.6600000000001,542.62,7.437816321553122,-0.9824503977255099,-0.18652403600873382,0.0,1.0,3,0.5611470255741133,0,0,3.0,1.0,27.0,0.02308917197452229
TX000176,AC00035,73.23,26,14,1,787.74,-0.751755350456067,5,6,17,-0.751755350456067,1,1,936.2166666666668,32,True,True,False,False,False,True,0.0,0.0,297.5937778662421,211.14,0.0,0.26,1919.11,297.5937778662421,0.0,0.09296214475212362,0.24607369239702523,-224.36377786624206,-137.90999999999997,-15.370211670944244,-0.9563047559630353,-0.2923717047227371,-0.433883739117558,-0.9009688679024191,0,0.0,0,0,1.0,2.0,4.0,0.016719745222929936
TX000716,AC00035,78.92,59,95,1,5624.86,-0.7425130755336231,2,7,19,0.0777003949515171,1,1,650.0833333333334,17,False,False,True,True,False,False,0.0,0.0,73.23,73.23,0.0,73.23,73.23,73.23,0.0,0.014030571425061145,1.0777003812959118,5.689999999999998,5.689999999999998,0.3897977883926133,-0.9692309097067545,0.2461532930289925,0.43388373911755823,-0.900968867902419,1,0.0,0,0,0.0,4.0,10.0,0.02388535031847134
TX001840,AC00035,813.78,54,55,1,14935.5,1.6550647110323156,6,9,21,9.697075127215577,1,1,1270.75,1,False,False,False,False,False,False,0.0,0.0,76.075,76.075,4.023437584951454,73.23,78.92,76.075,4.023437584951454,0.054486291047873434,10.697075114070651,737.7049999999999,737.7049999999999,50.53704349493372,-0.996917333733128,-0.07845909572784557,0.0,1.0,2,0.052887775643295144,0,1,3.0,4.0,9.0,0.02428343949044586
TX002267,AC00035,171.16,51,42,1,6126.5,-0.419779408931263,1,10,27,-0.468408682404288,1,1,1246.85,27,True,False,True,False,True,False,0.0,0.0,321.97666666666663,78.92,425.9236821700964,73.23,813.78,321.97666666666663,425.9236821700964,0.02793764791839751,0.5315913144898969,-150.81666666666663,92.24,-0.3540931696923973,-0.9288095528719243,-0.3705574375098359,0.43388373911755823,-0.900968867902419,3,1.3228402084434367,0,0,0.0,8.0,17.0,0.02308917197452229
TX000300,AC00035,211.18,73,90,1,4069.17,-0.2841143708446433,6,3,27,-0.2571212471937269,1,1,431.6,42,True,False,False,False,True,False,0.0,0.0,284.2725,125.03999999999999,355.8469784776409,73.23,813.78,354.61999999999995,400.3098594838753,0.05189756140640535,0.7428787492885217,-73.09249999999997,86.14000000000001,-0.20540430134519921,-0.8849876374630418,-0.46561452032511164,0.0,1.0,4,1.251781221278385,0,0,4.0,1.0,22.0,0.01910828025477707
TX000878,AC00035,53.51,56,165,1,5773.5,-0.818604789513242,6,8,26,-0.8015605153212617,1,0,240.75,27,True,False,True,False,True,False,0.0,0.0,269.654,171.16,309.9012855410574,73.23,813.78,398.70666666666665,360.02056070915364,0.009268208190998837,0.19843948097028236,-216.144,-117.65,-0.6974608047289436,-0.9588197348681928,-0.2840153447039235,0.43388373911755823,-0.900968867902419,5,1.1492552841485835,0,0,4.0,4.0,20.0,0.02308917197452229
