TransactionID,AccountID,score_isolation_forest,score_lof,score_ocsvm,score_elliptic_envelope,score_dbscan,score_hdbscan,score_kmeans,score_gmm,hybrid_vote_count,flag_isolation_forest,flag_lof,flag_ocsvm,flag_elliptic_envelope,flag_dbscan,flag_hdbscan,flag_kmeans,flag_gmm,flag_hybrid_ensemble
TX001436,AC00118,-0.070914878008995,-0.2331418955071302,-1.5373731672453346,-436.0454540664427,0.0,0.4705749055841948,5.26537781354283,-62.92049492970756,0,0,0,0,0,0,1,0,0,0
TX002279,AC00118,-0.1146750360488362,-0.2586417926256094,-2.551122541681534,-469.4647922367271,5.960464477539064e-08,0.0341492660336457,3.455461094244893,-27.68993319743432,0,0,0,0,0,0,0,0,0,0
TX001633,AC00118,-0.0735274950489823,-0.2013629268596013,-2.144213957639684,-454.5478107697136,5.960464477539064e-08,0.1956664484759359,3.844811933533839,-21.9046617395157,0,0,0,0,0,0,0,0,0,0
TX000722,AC00119,-0.0750688115085124,-0.1087545119056148,-1.934847060904195,-463.70272270699047,8.429369702178808e-08,0.3615908153916842,5.036885088199203,-69.01435880547973,0,0,0,0,0,0,1,0,0,0
TX002383,AC00119,-0.0269042755412945,0.3018757730596397,4.894961426978385,1331.8465162463826,17.726257874276822,0.7803989769584491,19.933059841078112,-138.38691447433283,1,0,1,1,1,1,1,1,0,0
TX001947,AC00119,-0.0279282399478485,-0.1949103956310818,-2.029419187185823,-433.039988377527,0.0,0.3677547884231188,5.2480314686895095,-10.64432042826748,0,0,0,0,0,0,1,0,0,0
TX001446,AC00119,-0.0857333621819114,-0.213441302346345,-2.0413555168638364,-459.26243851250894,0.0,0.325886504558821,3.9760536919978136,-22.41332330263401,0,0,0,0,0,0,1,0,0,0
TX000301,AC00119,-0.0599094988308955,-0.2246612331626529,-2.048256854782899,-444.3633365216448,0.0,0.197191898611487,3.604078530957872,-23.2657216757631,0,0,0,0,0,0,0,0,0,0
TX000452,AC00119,-0.1006784391937333,-0.2549241654899958,-1.6893022968765248,-390.9327901898523,0.0,0.029397452367335,3.282547865833504,-23.90930923565336,0,0,0,0,0,0,0,0,0,0
TX001391,AC00120,-0.1202476895476887,-0.2607734595673678,-2.2526409441412074,-479.4961886607633,0.0,0.0,3.504814497231615,-80.42244383610797,0,0,0,0,0,0,0,0,0,0
TX001727,AC00120,-0.0902550019812155,-0.1352570307832499,-1.4316862981687724,-463.3434142972255,0.0,0.3683573881045923,5.393131364316361,-56.82116822466941,0,0,0,0,0,0,1,0,0,0
TX000043,AC00120,-0.0734740270524689,-0.2214769558098817,-2.128121513398685,-451.3587905639688,0.0,0.1684863329240651,3.606388653171291,-18.80960123438184,0,0,0,0,0,0,0,0,0,0
TX001059,AC00120,-0.0416704028330917,-0.2119949169763246,-2.9281972384144286,-242.9506580394713,0.0,0.2008863719762896,5.505246640253581,-16.004836700300114,0,0,0,0,0,0,0,0,0,0
TX002053,AC00120,-0.088577267915556,-0.237157280852591,-2.6863125325979738,-464.881759327403,8.429369702178808e-08,0.1382573382935319,3.7020927470192606,-25.8011888793193,0,0,0,0,0,0,0,0,0,0
TX001169,AC00120,-0.037514213241375,-0.1912571123460269,-2.649661215813312,-384.684014602449,0.0,0.1821721068980321,3.755764392387616,12.271063771066022,0,0,0,0,0,0,0,0,0,0
TX001718,AC00121,-0.108226308424731,-0.1062720113391417,-0.8047190700849551,-457.8228904522564,1.1920928955078125e-07,0.263508096490333,5.543765672484117,-72.59275164381826,0,0,0,0,0,0,0,0,0,0
TX000114,AC00121,-0.0243986547659338,-0.1378546994461926,-1.116042728732424,-450.0625905897563,0.0,0.3953808391612127,6.062247465907219,-41.18334183175324,0,0,0,0,0,0,1,0,0,0
TX001118,AC00122,-0.0925254749687805,-0.2397651098378166,-1.980924828026934,-470.7871266682328,0.0,0.245569859527094,3.5841851817536043,-77.13235529556505,0,0,0,0,0,0,0,0,0,0
TX001531,AC00122,-0.0389430259471592,-0.1966053820885107,-1.0024209755189537,-293.91927141925817,0.0,0.4567813011845219,6.516596171897872,-54.25916984422882,0,0,0,0,0,0,1,0,0,0
TX000518,AC00122,-0.1000559380002377,-0.1854707831021049,-3.403621951085652,-468.9839888655617,0.0,0.3849888222670137,4.901883819529282,-18.44078108178974,0,0,0,0,0,0,1,0,0,0
TX001753,AC00122,-0.0634664246831488,-0.1082059325630608,-1.998650898960543,-462.7298724546321,1.1920928955078125e-07,0.430955490537029,5.193050073555527,-18.344692416383555,0,0,0,0,0,0,1,0,0,0
TX002474,AC00122,-0.0896232601900675,-0.2273988763907488,-2.412054193752999,-468.5114688132397,0.0,0.1264331366590265,3.82001194208942,-25.944631859070515,0,0,0,0,0,0,0,0,0,0
TX000447,AC00122,-0.0674440828319782,-0.1899677237559085,-1.5849106694666144,-445.4080242407964,0.0,0.3267381262806951,4.369378634329293,-19.869063869734077,0,0,0,0,0,0,1,0,0,0
TX001574,AC00123,-0.1068913546710096,-0.2524532360909197,-0.8518145515814339,-476.6139055821253,0.0,0.0216576340086843,5.066574845893655,-79.01450264081451,0,0,0,0,0,0,0,0,0,0
TX001320,AC00123,-0.0934292475963716,-0.2273951861713208,-2.0671517297567927,-467.7196739210184,8.429369702178808e-08,0.182349690349515,4.707275678819111,-59.08657692375279,0,0,0,0,0,0,0,0,0,0
TX000685,AC00123,-0.0596886252334405,-0.2041637352764915,-2.588457854612283,-465.6656107600289,0.0,0.4182883076276269,6.866684024261767,-16.79159021722898,0,0,0,0,0,0,1,0,0,0
TX001547,AC00123,-0.0855979966818534,-0.2458807594004601,-1.8046334198670253,-461.68180248520446,5.960464477539064e-08,0.0960786812363854,3.726832198621624,-24.549687750428465,0,0,0,0,0,0,0,0,0,0
TX000963,AC00124,-0.0943834166163847,-0.0479751494331395,6.222698084634715e-05,-446.87078289653374,0.0,0.3420772778492587,6.5377153255417735,-69.05904561696464,0,0,0,1,0,0,1,0,0,0
TX000851,AC00124,-0.0274866936233073,0.0115949233726071,-3.641269306697836e-05,-436.48092894444505,1.1920928955078125e-07,0.5109076602117715,5.682190558619889,10.511731001496042,1,0,1,0,0,0,1,0,0,0
TX001763,AC00124,0.0022871069143939,-0.0381357185779751,0.8127377587213633,313.9003028087505,6.008875894978586,0.7383734056456642,14.0996006938886,-125.12635680596496,1,1,0,1,1,0,1,1,0,0
TX001196,AC00124,-0.0681130677637718,-0.2124206226186309,-1.787975735398911,-443.1325603592411,0.0,0.3239472855760604,4.365526228572262,-22.20699538704073,0,0,0,0,0,0,1,0,0,0
TX000811,AC00125,-0.0936724906109928,-0.2173410294101789,-1.5892480005994931,-470.9218669471485,0.0,0.1713299437881413,4.0416623058361525,-76.44041773744206,0,0,0,0,0,0,0,0,0,0
TX002488,AC00125,-0.0782265357044026,-0.2353879042698554,-1.7256392319014928,-456.87894705145465,8.429369702178808e-08,0.1412530362922812,3.785989132362499,-57.01714597889455,0,0,0,0,0,0,0,0,0,0
TX001293,AC00125,-0.1021487374655795,-0.2370986387193097,-1.357275690659094,-467.3472187968792,0.0,0.0904547413398598,3.8403276490045615,-22.901211145316747,0,0,0,0,0,0,0,0,0,0
TX001210,AC00125,-0.0576117998292677,-0.2337045373749218,-2.055517166771738,-384.8693149783682,1.1920928955078125e-07,0.3528355639854117,6.6099779984966185,-14.580747614531164,0,0,0,0,0,0,1,0,0,0
TX001317,AC00125,-0.0885915921289052,-0.2424751397833191,-1.70784469918463,-457.110325295866,5.960464477539064e-08,0.1397341378182181,3.903201955544487,-22.37626531824834,0,0,0,0,0,0,0,0,0,0
TX000537,AC00125,-0.0730312560361464,-0.2484129116131626,-1.586890072552496,-455.7874552424722,0.0,0.096117098602173,3.5170632631187324,-23.509732080846216,0,0,0,0,0,0,0,0,0,0
TX002111,AC00126,-0.1065431960624185,-0.2606546021230894,-1.6715868572581982,-476.0399059505408,0.0,0.1635073768535988,3.911847843660453,-80.19738693160555,0,0,0,0,0,0,0,0,0,0
TX000250,AC00126,-0.0863108996124076,-0.2513235750165251,-1.14438036127307,-462.7382910457195,0.0,0.092155456384266,3.989285538001113,-58.40659001694728,0,0,0,0,0,0,0,0,0,0
TX002303,AC00126,-0.0546589116193783,-0.2328818213995187,-1.8831098659296632,-466.6129058752421,0.0,0.156628850783479,3.8386101660735874,2.9896942673174003,0,0,0,0,0,0,0,0,0,0
TX001637,AC00126,-0.1080141248686438,-0.2681981590627442,-2.016166268663081,-477.0721144012723,0.0,0.0121611234726205,3.179614888364912,-26.06441724155322,0,0,0,0,0,0,0,0,0,0
TX001380,AC00126,-0.0963989479759346,-0.2678894260478254,-1.631397344144224,-472.04916312227135,0.0,0.0642751834332362,3.4745901927407408,-23.911882286669503,0,0,0,0,0,0,0,0,0,0
TX001189,AC00126,-0.0160659703154998,-0.18151209156954,-2.293218651138256,-274.2543861783574,0.0,0.488964370922843,5.589336691653654,9.924044701607231,0,0,0,0,0,0,1,0,0,0
TX000761,AC00126,-0.1027884607929217,-0.2646685117536558,-2.2553591173118,-430.7428255153848,0.0,0.0844347739539957,3.3254258092828475,-23.925989948179765,0,0,0,0,0,0,0,0,0,0
TX000515,AC00127,-0.0898180690315979,-0.2339540635599539,-2.17362126545806,-464.865249838216,0.0,0.3416921321244534,6.932007943423146,-76.08440557718095,0,0,0,0,0,0,1,0,0,0
TX001553,AC00127,-0.0537227316556668,-0.2408324969838235,-0.2377536796815391,-446.6393470834507,0.0,0.4506917829873054,11.196925812234465,-59.3645626045653,0,0,0,0,0,0,1,1,0,0
TX001866,AC00128,-0.073277912298007,-0.1833927074098349,-1.8280864861464303,-467.6086346405304,0.0,0.3746527170042124,6.620996733939628,-78.15568954620272,0,0,0,0,0,0,1,0,0,0
TX000488,AC00128,-0.0534963827915315,-0.1233214391043462,-0.6196409534994274,-326.0260216942658,0.0,0.6280287126773703,9.73162276596832,-28.622295861841256,0,0,0,0,0,0,1,0,0,0
TX002471,AC00128,-0.0665332100091218,-0.0439966158904217,-1.2477069900735405,-411.2954713474497,0.0,0.5748538383261194,9.553697142641612,-16.53414946651209,0,0,0,0,0,0,1,0,0,0
TX000402,AC00128,-0.0377487375399321,-0.1065411245041159,-1.8245819707966413,-441.3867423106095,0.0,0.4368413794341746,5.207547496203387,-9.94203872944429,0,0,0,0,0,0,1,0,0,0
TX000001,AC00128,-0.1074137897402326,-0.2570071613802404,-2.103467658029226,-440.09720699455744,0.0,0.0708304618778063,3.7845768565200295,-18.597196440728457,0,0,0,0,0,0,0,0,0,0
TX001757,AC00128,-0.0633832597946758,-0.1769055548891898,-1.0282170522432867,-416.670161045747,0.0,0.3483773095100659,4.210974323029169,-16.517635193324804,0,0,0,0,0,0,1,0,0,0
TX001282,AC00128,0.0446794253294292,-0.0486941173818222,0.0003770519047261,769.8142930018514,2.384185791015625e-07,0.6292860626232807,11.701327615032218,-3.16405751941212,1,1,0,1,1,0,1,1,0,0
TX000924,AC00129,-0.1217577882839391,-0.1911306630093097,-1.7277247002303788,-473.7283693574762,5.960464477539064e-08,0.2210725866620576,4.03669605602655,-76.4487125559472,0,0,0,0,0,0,0,0,0,0
TX001655,AC00129,-0.0896786235387295,-0.1997674847789532,-1.6108492493268844,-468.39401144043535,0.0,0.3480000003804604,4.15893196040714,-60.04954656270594,0,0,0,0,0,0,1,0,0,0
TX000818,AC00129,-0.0996417697566847,-0.2535022134731506,-3.135155747873041,-472.46244426324427,8.429369702178808e-08,0.1481010247592765,5.068636870505999,-25.29364532241135,0,0,0,0,0,0,0,0,0,0
TX002411,AC00129,-0.1061160782665613,-0.2630677404928069,-2.586264360007526,-477.63033413516905,0.0,0.0526896188844456,2.9760796582250078,-28.371629637792733,0,0,0,0,0,0,0,0,0,0
TX002357,AC00130,-0.1064726141545385,-0.2374765293965386,-1.724519472766504,-463.9560445556488,0.0,0.2210818813489151,5.218801744949785,-75.21835014273718,0,0,0,0,0,0,0,0,0,0
TX000620,AC00130,-0.0560203706529964,-0.1432052066882367,-0.8405956013881681,-369.3573892170515,0.0,0.469339894039346,6.711781824458621,33.6857581415091,1,0,0,0,0,0,1,0,1,0
TX001858,AC00130,-0.0377387126032404,-0.2520178465663432,-1.331264332879467,-65.20750502905855,0.0,0.4993329967223145,6.611378441749547,-13.86312945394078,0,0,0,0,0,0,1,0,0,0
TX000215,AC00130,-0.0884932468304009,-0.240178604026676,-2.9654403032042413,-428.0549997968423,5.960464477539064e-08,0.1410401733685024,3.20350929692247,-22.844247588734955,0,0,0,0,0,0,0,0,0,0
TX001624,AC00130,-0.0716979172129848,-0.1886213924136179,-2.905477988958163,-456.8454869906051,0.0,0.3566703261827608,3.588299454118685,-19.23416437574487,0,0,0,0,0,0,1,0,0,0
TX000674,AC00130,-0.0509072751713727,-0.2300665525478309,-2.380475670961108,-446.7063569125109,0.0,0.1562142808305459,3.403807784338292,-20.41538992378181,0,0,0,0,0,0,0,0,0,0
TX000949,AC00130,-0.0534400265105929,-0.0817953909368334,-1.7717207836189868,-381.0360430840832,0.0,0.4147036557662571,4.181850234721841,-4.67410651800353,0,0,0,0,0,0,1,0,0,0
TX002374,AC00130,-0.0900168771358385,-0.2650348527926986,-2.7778964945122606,-410.6927867245236,0.0,0.1245579871603021,2.957923630135255,-24.768407292994247,0,0,0,0,0,0,0,0,0,0
TX001497,AC00130,-0.0877758199106213,-0.218367970906997,-1.6939124036070403,-403.22433633126377,0.0,0.197871418497029,3.657449341230069,-20.26134848321472,0,0,0,0,0,0,0,0,0,0
TX000664,AC00131,-0.0709373161507556,-0.2243006164483663,0.2711696763700999,-282.0889177590618,2.384185791015625e-07,0.5265167070660637,8.549872003635272,-62.46065572218544,0,0,0,1,0,0,1,0,0,0
TX001862,AC00131,-0.0508149682664423,-0.1866707539743735,-1.1169976405944926,-454.2284223338971,0.0,0.3632504620823042,5.114209906587609,-52.83405478013837,0,0,0,0,0,0,1,0,0,0
TX000827,AC00131,-0.0914998753143341,-0.2015267236101559,-2.51724459006987,-464.6799054905906,0.0,0.3318887952515934,4.638316311904874,-22.32025560742688,0,0,0,0,0,0,1,0,0,0
TX000377,AC00131,-0.1090560418558024,-0.265729478567585,-2.6447329722801847,-476.4663167536838,4.214684851089404e-08,0.0587751962018189,2.8581500727643188,-28.149667607549222,0,0,0,0,0,0,0,0,0,0
TX000393,AC00131,-0.1003342448686704,-0.2664458831089438,-2.748599171001402,-474.5098725783216,0.0,0.0486776999215544,2.746556900680841,-29.010493407076563,0,0,0,0,0,0,0,0,0,0
TX000644,AC00131,-0.105221189644831,-0.253426627138667,-3.05635603958315,-472.98196984270976,5.960464477539064e-08,0.1193306226802129,2.9793967684101776,-28.63048171554079,0,0,0,0,0,0,0,0,0,0
TX002199,AC00131,-0.1231604324679599,-0.2674021853335196,-2.3973523346494066,-438.6788278244445,4.214684851089404e-08,0.0902375524136523,3.094889514875605,-26.78502407779928,0,0,0,0,0,0,0,0,0,0
TX001571,AC00131,-0.045049598438864,-0.1733733102182955,-0.6325540113257819,-411.0148747210239,0.0,0.3845994097238277,5.281141657010779,-12.199177654924371,0,0,0,0,0,0,1,0,0,0
TX002192,AC00131,0.0140770956658955,0.939015606382762,8.133915791148919,3472.8615150011337,32.149651099018335,0.8658451032946998,34.741850101083934,442.7740208272643,3,1,1,1,1,1,1,1,1,1
TX001465,AC00132,-0.092756798826429,-0.2476017630024933,-1.744609446229589,-375.8383164762485,0.0,0.1405931180216145,4.04671779147391,-74.68872420588107,0,0,0,0,0,0,0,0,0,0
TX001589,AC00132,-0.1006455337505646,-0.2337608728129419,-1.570874680363623,-467.9443263074871,5.960464477539064e-08,0.1598939158253394,3.8170214769987054,-60.99734835129736,0,0,0,0,0,0,0,0,0,0
TX000189,AC00132,-0.0203588700386957,-0.1773943108523352,-0.4952788871953846,-428.5293868942289,0.0,0.3771463607312806,5.386742254374956,11.868134419758132,0,0,0,0,0,0,1,0,0,0
TX002359,AC00132,-0.0678711391505264,-0.2366878673684582,-1.7829531799941023,-456.8046917558567,8.429369702178808e-08,0.1725417679418938,5.287393100577776,-19.63249970712281,0,0,0,0,0,0,0,0,0,0
TX000665,AC00133,-0.0719626523311586,-0.1536611828961203,-1.788733773349879,-171.95108088211748,8.429369702178808e-08,0.3591382294655911,4.545989626256771,-73.30096313327857,0,0,0,0,0,0,1,0,0,0
TX001403,AC00133,-0.0864137037108163,-0.19050544806036,-1.8105274079454308,-460.10407854384624,0.0,0.3198072250122371,6.2168814716435055,-61.80473571180436,0,0,0,0,0,0,1,0,0,0
TX000886,AC00133,-0.0659117666494214,-0.195372070368486,-1.796524472013445,-456.10186873634206,0.0,0.1710033418282769,3.819522574775345,-20.88443108441071,0,0,0,0,0,0,0,0,0,0
TX002203,AC00133,-0.086553547372012,-0.1929642071239963,-1.6695785349491017,-460.3957156463956,0.0,0.3351927514047092,3.760148973152096,-21.377247648355752,0,0,0,0,0,0,1,0,0,0
TX001678,AC00133,-0.0313206271429801,-0.1130026628668512,-0.5581160230731008,-431.6790002931118,1.1920928955078125e-07,0.4428300853386095,5.950894176824604,-11.380926199811004,0,0,0,0,0,0,1,0,0,0
TX000895,AC00133,-0.0561512283911316,-0.2045771468700097,-1.2899845032946082,-450.5068968067185,0.0,0.1902789240519267,4.3604245892024345,-23.68711115556862,0,0,0,0,0,0,0,0,0,0
TX000281,AC00133,-0.0913700329562786,-0.2517666789054908,-1.7449979617514408,-454.5174870433247,5.960464477539064e-08,0.1052281858562838,3.8027268808455954,-24.887747415475605,0,0,0,0,0,0,0,0,0,0
TX001857,AC00134,-0.0988215195556937,-0.2235740985301195,-0.6132788077870295,-467.9880984530562,0.0,0.1644578868818169,5.527029757785104,-74.01155519782984,0,0,0,0,0,0,0,0,0,0
TX000009,AC00135,-0.1014603088650666,-0.2706488750530238,-1.4147460752683934,-408.1984708482741,0.0,0.0669441847119697,4.409147186949725,-77.65719671878237,0,0,0,0,0,0,0,0,0,0
TX000388,AC00135,-0.0887835157233908,-0.0470181695370124,-0.3596483846156193,-452.3741765237404,0.0,0.4400350922374227,5.4437736853705,-53.77390935406046,0,0,0,0,0,0,1,0,0,0
TX001362,AC00136,-0.1007950898749933,-0.2540555976605096,-0.8763104826077672,-475.1193344106117,0.0,0.0836220623227853,5.2929482714818015,-79.01695822505704,0,0,0,0,0,0,0,0,0,0
TX001842,AC00136,-0.0140616977903754,0.1152026180989285,0.2236353569972191,-226.94283557975672,7.587550856130843,0.7394682456176932,10.194554402809644,-33.60664509671352,1,0,1,1,0,0,1,0,0,0
TX000679,AC00136,-0.0969820161322305,-0.2343776625658664,-2.8979257137259253,-449.2762185731217,0.0,0.1805210627005539,3.887093244554644,-21.730287501053784,0,0,0,0,0,0,0,0,0,0
TX000410,AC00136,-0.0430938306788937,0.0599481553816672,-1.9149427739041207,-175.69752798513986,0.0,0.521196005083941,5.819810953057964,-0.2313873582978416,1,0,1,0,0,0,1,0,0,0
TX001312,AC00136,-0.0782209981619831,-0.1501942796684665,-1.6461019275854607,88.62455681503985,8.429369702178808e-08,0.3908254681017726,5.0928094890037325,7.153304895915564,0,0,0,0,1,0,1,0,0,0
TX001262,AC00136,-0.0564538783148776,-0.1927726508528833,-2.507030984204807,-380.5830359966933,0.0,0.3829014229886817,5.2074782198107785,-14.378673411990937,0,0,0,0,0,0,1,0,0,0
TX000919,AC00136,-0.0139482449904453,-0.1448998875496288,-1.824218982978744,-405.63518031458113,0.0,0.412032831766112,5.191935589126928,13.283136178220897,1,0,0,0,0,0,1,0,1,0
TX001416,AC00136,-0.0069222044647371,0.1171909744985024,2.0110621882889443,939.0967071513458,10.44441086096039,0.7281412830772469,12.08804918027599,-138.38683006917017,1,0,1,1,1,1,1,1,0,0
TX001824,AC00137,-0.0848818893397371,-0.2123191945274063,-0.3855653429885599,-464.6803525902242,0.0,0.1521818864689841,6.021093724845338,-74.94860028620471,0,0,0,0,0,0,0,0,0,0
TX002281,AC00137,-0.0270792187427462,-0.1890523952474507,-0.408307188951607,-264.128762951393,0.0,0.6110724522073,6.3045328456244825,-57.98839637724517,0,0,0,0,0,0,1,0,0,0
TX000706,AC00137,-0.0722745144745382,-0.2214669045885688,-1.5113644122730907,-462.5635005273997,0.0,0.1882569552546135,4.419674099149586,-22.250378832459628,0,0,0,0,0,0,0,0,0,0
TX002296,AC00138,-0.0766460536790083,-0.2670269818519902,-0.9968078204471436,-400.310448478268,0.0,0.1148842992200249,5.333492339519795,-26.279965004361195,0,0,0,0,0,0,0,0,0,0
TX001290,AC00138,-0.0239001628292682,-0.0166271015701273,0.1792678297894721,-170.35888857571393,0.0,0.7129348997042717,8.713363664882603,-7.76004808817647,0,0,0,1,0,0,1,0,0,0
TX002162,AC00139,-0.0524264109701606,0.1634617962529987,0.3828854312609699,-418.1556921360733,0.0,0.4818700758698765,7.313661317871462,-57.49501981163885,1,0,1,1,0,0,1,0,0,0
TX000651,AC00139,-0.07607975902749,-0.1574490267703792,-0.0003646926523455,-134.4203218183569,0.0,0.5048136683764557,8.317820671735527,-57.587751716637264,0,0,0,0,0,0,1,0,0,0
TX001085,AC00139,-0.0964331030035201,-0.2463895117603971,-1.5827544994547793,-461.0815670830696,0.0,0.1259650046408051,3.965477419910209,-23.5244812472796,0,0,0,0,0,0,0,0,0,0
TX002014,AC00139,-0.0409558170898516,-0.2055738754513945,-1.89770318424824,-344.0134660067745,0.0,0.4334928873354333,6.592297059738504,-5.002390746851537,0,0,0,0,0,0,1,0,0,0
TX001522,AC00139,-0.0251021698556405,-0.215856370713406,-1.948738272445304,-432.55960332530617,8.429369702178808e-08,0.3384855273666731,3.7215305803469394,-18.35315250402225,0,0,0,0,0,0,1,0,0,0
TX001575,AC00139,-0.056053346913114,-0.2495762516424774,-1.701288977547167,-441.44853061522224,5.960464477539064e-08,0.072569564418355,3.265392920604883,-22.351076414602364,0,0,0,0,0,0,0,0,0,0
TX002173,AC00139,-0.0924952079036369,-0.2355692501403081,-2.423395795195884,-457.8084394440704,0.0,0.1705432563770753,3.9162081346992426,-24.981335151666357,0,0,0,0,0,0,0,0,0,0
TX000646,AC00139,-0.0726087556373897,-0.2113371475506191,-0.905888112280694,-445.78298486313247,0.0,0.1762793477131201,4.333364112529462,-17.899603711669197,0,0,0,0,0,0,0,0,0,0
TX002448,AC00140,-0.0945264333501534,-0.2204332010434935,-1.7788023450510302,-474.6811797630287,0.0,0.1607934533939725,3.9036940446145176,-76.7548950734739,0,0,0,0,0,0,0,0,0,0
TX002105,AC00140,-0.1008945701637363,-0.2146919211556286,-0.8084567027068719,-467.1814081449049,8.429369702178808e-08,0.1557143087843103,4.540131458418517,-61.60548700824139,0,0,0,0,0,0,0,0,0,0
TX000085,AC00140,-0.1004766403931604,-0.2640967553012805,-2.1376715533240613,-454.138117849341,0.0,0.0291221382709824,3.606699726988075,-19.64347988031365,0,0,0,0,0,0,0,0,0,0
TX001588,AC00140,-0.048076253185194,0.0052288716004835,-0.6672817471967782,-442.6938440372078,0.0,0.4463068116714714,6.086068126429997,-13.288133390434869,1,0,1,0,0,0,1,0,0,0
TX002220,AC00140,-0.12705398928136,-0.2598139991565573,-1.941966111318543,-477.3432209456373,0.0,0.0531168488672854,3.4762591734115564,-29.494194651171465,0,0,0,0,0,0,0,0,0,0
TX000332,AC00140,-0.0894472930405799,-0.2534911058599234,-1.3813539366172307,-453.1979726251437,0.0,0.1012738301284858,3.690878359305265,-23.63365807701388,0,0,0,0,0,0,0,0,0,0
TX002295,AC00140,-0.0886866144333468,-0.2446070451304918,-1.678953509881886,-453.80245915857006,5.960464477539064e-08,0.1195593099855426,3.860805284473943,-23.7931172797704,0,0,0,0,0,0,0,0,0,0
TX001759,AC00141,-0.1220099570167171,-0.2561704454598482,-1.8918806547147808,-482.3247232104746,0.0,0.0407013676267174,3.7823896351150057,-81.95242573082855,0,0,0,0,0,0,0,0,0,0
TX000774,AC00141,-0.1054106293313283,-0.2482904154021517,-1.3865012460307558,-467.7218368173997,0.0,0.0830003383979842,3.671262770319521,-60.3522214979342,0,0,0,0,0,0,0,0,0,0
TX001398,AC00141,-0.0122384022390227,-0.1565594074230747,-1.900339059221734,-166.6224482322528,0.0,0.477933882089115,5.5672831874888615,11.907312449890892,0,0,0,0,0,0,1,0,0,0
TX001628,AC00141,-0.075172508307424,-0.0842408316564207,-1.5671025926661208,-436.8211264830758,0.0,0.4103419487998843,4.599793580897809,-14.440018142381437,0,0,0,0,0,0,1,0,0,0
TX000336,AC00141,-0.1006635656162721,-0.2711998649005895,-2.286328560473521,-471.51582393491606,0.0,0.0670964230442564,3.4202483174779186,-27.94023830767151,0,0,0,0,0,0,0,0,0,0
TX001749,AC00142,-0.0768749342322208,-0.1845334483100846,-2.0739971507704364,699.8824751903926,0.0,0.2778971775588047,6.985430469644816,-76.84930137346656,0,0,0,0,1,0,0,0,0,0
TX001495,AC00142,-0.0396338977529922,-0.1083325689723786,-0.6506988294974985,-447.6766397914054,0.0,0.4488570470769155,10.543780405211916,-61.75472418135657,0,0,0,0,0,0,1,0,0,0
TX001146,AC00143,-0.1179895527992793,-0.2431592307858376,-1.8864157686536756,-475.80090520252463,0.0,0.1319018221882773,3.637716452443864,-77.86668272790658,0,0,0,0,0,0,0,0,0,0
TX000650,AC00143,-0.0927419874206477,-0.2500430733516734,-2.017244422384877,-471.1108330603717,0.0,0.1499622377323653,3.5556781948219798,-61.01268735285532,0,0,0,0,0,0,0,0,0,0
TX000059,AC00143,-0.0946745815280169,-0.2499682103883608,-2.576200063203327,-476.4823758430749,0.0,0.11700445131838,4.320563197864259,-25.929457967101285,0,0,0,0,0,0,0,0,0,0
TX001895,AC00143,-0.0930411679573956,-0.2612842473596475,-2.581907081462516,-413.8408915589088,0.0,0.1269649988510938,3.706698708446651,-25.803954083787403,0,0,0,0,0,0,0,0,0,0
TX002225,AC00143,-0.0850717830466328,-0.2566085067558759,-2.351100631253072,-462.8948326347322,0.0,0.0905801151880095,3.0706244746529343,-24.51372761537793,0,0,0,0,0,0,0,0,0,0
TX001899,AC00144,-0.0972080481777394,-0.2186718553813234,-1.4067600250755363,-472.7672056647982,0.0,0.0917292991021269,4.43510469842438,-75.525182172011,0,0,0,0,0,0,0,0,0,0
TX001422,AC00144,-0.0862555015526619,-0.2232180291877474,-1.9306110020972425,-469.653281021345,0.0,0.3379246504086947,6.207684232779217,-63.49244176808817,0,0,0,0,0,0,1,0,0,0
TX002078,AC00144,-0.111973163353201,-0.265591150033951,-2.678500645706743,-477.42354185207927,4.214684851089404e-08,0.0368524359131526,2.814425804786824,-27.703490204997472,0,0,0,0,0,0,0,0,0,0
TX002342,AC00144,-0.0588625559240426,-0.246024268754297,-1.5199127879677103,-420.4303232702748,5.960464477539064e-08,0.1135609844044139,3.5659744719686337,4.02573900352488,0,0,0,0,0,0,0,0,0,0
TX000994,AC00144,-0.034928060327413,-0.1344414785835319,-1.0263545953910231,-428.7723071405413,0.0,0.361011036796975,4.300670813557245,8.321500836464107,0,0,0,0,0,0,1,0,0,0
TX001876,AC00144,-0.0717814937880683,-0.2536002731061842,-1.355380152924397,-459.9934865522823,5.960464477539064e-08,0.0794982459681842,3.8438941162691385,-25.14215624069841,0,0,0,0,0,0,0,0,0,0
TX000590,AC00144,-0.0553210238201266,-0.2160894920029628,-2.3996420307273514,-457.1778079568958,0.0,0.3581978463603739,5.6274761764006085,-23.842792302914805,0,0,0,0,0,0,1,0,0,0
TX001409,AC00144,-0.0281817811051843,-0.1646021572167078,-2.5639800792106358,-366.9975005204396,0.0,0.4004548351555905,4.984066763926859,7.455889333312857,0,0,0,0,0,0,1,0,0,0
TX002198,AC00145,-0.092548513657864,-0.2357315211318205,-1.674900439353619,-467.92461202107614,0.0,0.2018964809192527,6.515000413599012,-79.20701036699086,0,0,0,0,0,0,0,0,0,0
