TransactionID,AccountID,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,account_frequency,device_frequency,ip_frequency,merchant_frequency,amount_to_balance_ratio,high_amount_transaction,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Location_FE
TX000783,AC00399,01-05-2023 17:21,Debit,El Paso,D000086,165.35.58.173,M006,Online,Doctor,0.4633188141072265,-0.0378873453286157,-0.9813220770317468,-0.2067936485059295,0.7131073556334353,-0.4924511351160437,-1.399772413034151,-0.0777370854543609,-1.970925962572552,-0.4204725092315013,0,1,0,1,0,0,0,-2.0656080588262973
TX000784,AC00323,05-06-2023 16:11,Debit,Boston,D000581,106.244.1.47,M085,Online,Engineer,0.3631309754472549,0.5242686586021743,0.1766507218559515,-0.2067936485059295,0.4274169487532605,-0.9361517274444162,-1.399772413034151,1.394189236113643,-0.220093186075882,-0.4159807322902915,0,1,0,1,1,0,0,0.2849630832543643
TX000785,AC00107,24-01-2023 16:05,Debit,San Diego,D000054,215.97.143.157,M050,Online,Engineer,0.577251578738082,-0.8811213512248008,-0.995618037511842,-0.2067936485059295,-0.7749729105882793,-0.4924511351160437,-0.3094690637188679,0.9035471289243084,-0.4146301612421786,0.0510543572613684,0,1,0,1,1,0,0,-0.0284464023563903
TX000786,AC00211,10-01-2023 17:40,Debit,Los Angeles,D000494,52.1.78.30,M023,ATM,Doctor,0.7202476962674281,-0.2065341465078527,-0.4523715392682303,-0.2067936485059295,1.5368799932563617,-0.9361517274444162,0.2356826109387734,0.9035471289243084,-1.5818520122399586,-0.42451126364178,0,1,0,0,0,0,0,1.5386010256973832
TX000787,AC00297,21-08-2023 18:36,Debit,Portland,D000401,216.151.64.40,M076,Branch,Doctor,-0.3479274654167932,-0.5438277488663268,-0.1235644482260443,-0.2067936485059295,1.0189456230935967,1.7260518265258185,-0.8546207383765094,-0.0777370854543609,-0.9982410867410686,-0.5233956839395049,0,1,1,0,0,0,0,-2.692427030047807
TX000788,AC00102,28-08-2023 17:34,Debit,Colorado Springs,D000599,218.83.2.94,M088,ATM,Engineer,0.5051080201109918,0.4680530582090954,-0.4809634602284204,-0.2067936485059295,-0.1134856747914746,-0.4924511351160437,0.7808342855964149,-1.0590212998330302,0.7525916897556012,-0.3055018567493753,0,1,0,0,1,0,0,0.1282583404489869
TX000789,AC00196,20-12-2023 18:58,Debit,Fort Worth,D000564,36.13.239.172,M005,Branch,Engineer,0.3466456596630926,-0.4313965480801688,0.319610326656902,-0.2067936485059295,0.6205959077349251,-0.0487505427876713,-0.3094690637188679,-0.5683791926436955,1.1416656400881946,-0.4341975350276537,0,1,1,0,1,0,0,1.6953057685027606
TX000790,AC00342,27-03-2023 16:48,Debit,Dallas,D000598,3.200.166.167,M092,ATM,Engineer,-0.4988186743752393,-0.8811213512248008,0.348202247617092,-0.2067936485059295,0.3176370049262433,-1.3798523197727883,-0.8546207383765094,-1.0590212998330302,-0.803704111574772,-0.5141254202028993,0,1,0,0,1,0,0,-1.5954938304101651
TX000791,AC00027,11-09-2023 16:09,Debit,Oklahoma City,D000408,44.73.3.217,M029,Branch,Doctor,0.3511178983589027,1.0302090621398854,-0.023492724865379,-0.2067936485059295,2.1725273030000865,-1.3798523197727883,-1.399772413034151,-0.0777370854543609,-0.220093186075882,-0.4950485120706338,0,1,1,0,0,0,0,1.3818962828920058
TX000792,AC00339,17-08-2023 18:32,Debit,Denver,D000076,18.72.115.111,M062,ATM,Retired,-0.7896024074751834,1.6485806664637546,1.5776548489052655,-0.2067936485059295,-0.9648468820047108,1.282351234197446,-0.3094690637188679,0.4129050217349737,0.5580547145893046,-0.382759310994176,0,1,0,0,0,1,0,0.4416678260597417
TX000793,AC00468,11-01-2023 16:56,Debit,Jacksonville,D000112,41.82.55.163,M007,ATM,Engineer,0.3241369825654941,-0.93733695161788,-0.4952594207085154,6.431744946342571,-0.5940883002298056,-0.9361517274444162,0.7808342855964149,0.9035471289243084,0.5580547145893046,-0.2188188640242696,0,1,0,0,1,0,0,0.1282583404489869
TX000794,AC00262,15-03-2023 16:33,Credit,Nashville,D000638,142.148.226.178,M028,Branch,Student,0.7137781805420068,-1.330846154369433,0.0765789984952862,3.1124756489183207,-0.99778650593842,-0.4924511351160437,0.7808342855964149,-0.5683791926436955,1.3362026152544912,0.602754584131773,0,0,1,0,0,0,1,-0.6552653735779012
TX000795,AC00425,05-06-2023 16:16,Debit,Indianapolis,D000438,47.167.178.158,M044,ATM,Retired,0.0257444575381765,0.6929154597814113,-0.4380755787881352,-0.2067936485059295,-0.3554369172998003,0.3949500495407011,-0.3094690637188679,0.4129050217349737,-0.4146301612421786,-0.3847774608030291,0,1,0,0,0,1,0,-0.1851511451617691
TX000796,AC00161,14-08-2023 16:26,Debit,Detroit,D000585,82.88.241.226,M041,Online,Doctor,0.1281828672014919,0.6929154597814113,0.319610326656902,-0.2067936485059295,0.2443837118783666,-0.9361517274444162,-0.8546207383765094,-0.5683791926436955,-1.1927780619073654,-0.4409765560615326,0,1,0,1,0,0,0,0.598372568865119
TX000797,AC00417,23-01-2023 18:06,Debit,Dallas,D000114,162.198.218.92,M017,Branch,Retired,-0.9778675284533968,1.0302090621398854,0.1909466823360465,-0.2067936485059295,-0.210796918440269,-0.4924511351160437,-1.399772413034151,-1.0590212998330302,-0.6091671364084753,-0.5247657819346805,0,1,1,0,0,1,0,-1.5954938304101651
TX000798,AC00208,29-12-2023 17:17,Debit,Jacksonville,D000471,147.125.143.41,M075,ATM,Retired,0.7672834505121336,0.6366998593883324,0.2052426428161416,-0.2067936485059295,-0.3365197735788611,-0.9361517274444162,0.2356826109387734,-0.0777370854543609,-1.387315037073662,-0.1298999374918562,0,1,0,0,0,1,0,0.1282583404489869
TX000799,AC00304,30-01-2023 17:17,Credit,Jacksonville,D000566,92.180.81.50,M009,Branch,Retired,-0.6705328845541205,1.0864246625329643,0.6055295362588028,-0.2067936485059295,0.3176575168738941,2.169752418854191,-1.399772413034151,-0.5683791926436955,0.7525916897556012,-0.5253106039306268,0,0,1,0,0,1,0,0.1282583404489869
TX000800,AC00166,25-10-2023 16:21,Credit,Louisville,D000499,35.73.67.98,M013,Online,Student,0.0569083120593332,-1.218414953583275,-1.5102726147952634,-0.2067936485059295,-0.9903304129673586,-0.0487505427876713,0.7808342855964149,-1.0590212998330302,1.3362026152544912,-0.0168486710538826,0,0,0,1,0,0,1,-1.2820843447994106
TX000801,AC00279,20-01-2023 16:09,Debit,Austin,D000415,196.121.240.10,M005,Online,Doctor,1.06682796256223,-0.0378873453286157,-0.1664523296663294,-0.2067936485059295,1.7320819430750851,1.282351234197446,-1.399772413034151,-0.5683791926436955,1.1416656400881946,-0.3624031480505091,0,1,0,1,0,0,0,-0.0284464023563903
TX000802,AC00114,21-02-2023 18:13,Debit,San Antonio,D000224,81.102.230.41,M021,Online,Doctor,0.3706269424201184,-0.8811213512248008,0.8199689434602284,-0.2067936485059295,1.1012677609965775,0.3949500495407011,-0.8546207383765094,-0.0777370854543609,-0.220093186075882,-0.458211693317868,0,1,0,1,0,0,0,-0.0284464023563903
TX000803,AC00411,11-05-2023 16:36,Debit,Jacksonville,D000073,69.160.14.157,M051,ATM,Retired,0.6159350035763652,1.9858742688222288,-1.038505918952127,-0.2067936485059295,0.2280126136595816,-0.0487505427876713,1.3259859602540562,-1.0590212998330302,-0.6091671364084753,-0.3338061709788136,0,1,0,0,0,1,0,0.1282583404489869
TX000804,AC00380,14-08-2023 18:01,Credit,Memphis,D000493,93.169.212.219,M059,Online,Engineer,0.9727080431378304,0.2994062570298583,-0.3951876973478501,-0.2067936485059295,-1.101612856959796,-0.0487505427876713,0.7808342855964149,-0.5683791926436955,0.1689807642567112,1.5556674773844816,0,0,0,1,1,0,0,0.598372568865119
TX000805,AC00272,12-06-2023 16:58,Debit,Chicago,D000513,15.176.70.194,M001,ATM,Retired,0.5923821849179496,1.9858742688222288,-1.0670978399123172,1.4528410002061958,-0.3719490351586847,0.8386506418690736,-0.3094690637188679,-1.5496634070223647,1.1416656400881946,-0.1984960368133161,0,1,0,0,0,1,0,0.1282583404489869
TX000806,AC00202,13-03-2023 17:01,Debit,Colorado Springs,D000203,41.0.10.107,M094,Branch,Student,-0.2062492745988883,-0.93733695161788,0.5769376152986128,-0.2067936485059295,-1.2293458829681654,2.613453011182563,2.416289309569339,-0.5683791926436955,0.1689807642567112,0.8382579634011452,0,1,1,0,0,0,1,0.1282583404489869
TX000807,AC00053,01-11-2023 16:55,Credit,Nashville,D000449,223.32.70.156,M002,Online,Engineer,-1.5549653018392202,-0.2627497469009318,-1.4673847333549783,-0.2067936485059295,-1.188686074737391,0.3949500495407011,0.2356826109387734,-0.0777370854543609,0.9471286649218978,-0.3672411852858059,0,0,0,1,1,0,0,-0.6552653735779012
TX000808,AC00316,07-11-2023 17:38,Debit,Detroit,D000682,184.59.28.72,M019,Online,Doctor,1.1177638316709362,-0.0378873453286157,0.333906287136997,4.772110297630446,2.1364493510758065,-0.0487505427876713,0.7808342855964149,-0.5683791926436955,0.7525916897556012,-0.3748742871147341,0,1,0,1,0,0,0,0.598372568865119
TX000809,AC00422,19-05-2023 17:28,Credit,New York,D000604,190.92.63.219,M016,Branch,Doctor,-0.6129087972426905,0.4680530582090954,-0.8812503536710816,-0.2067936485059295,0.7431753068960342,-0.9361517274444162,-0.3094690637188679,-0.0777370854543609,-0.803704111574772,-0.5323726297995788,0,0,1,0,0,0,0,-0.1851511451617691
TX000810,AC00083,20-11-2023 16:28,Debit,Mesa,D000105,217.233.219.196,M060,ATM,Retired,-2.360870702089333,1.3112870641052805,1.1201841135422244,-0.2067936485059295,-0.2341138749323021,-0.0487505427876713,0.2356826109387734,0.4129050217349737,0.7525916897556012,-0.5646640271679284,0,1,0,0,0,1,0,0.2849630832543643
TX000811,AC00125,15-03-2023 16:37,Debit,Omaha,D000041,35.67.21.23,M035,ATM,Student,0.0394019643452907,-1.49949295554867,-1.4387928123947882,-0.2067936485059295,0.9631864573983856,-0.0487505427876713,-0.3094690637188679,1.394189236113643,-0.803704111574772,-0.4915218461474713,0,1,0,0,0,0,1,0.9117820544758738
TX000812,AC00227,08-12-2023 17:05,Debit,San Francisco,D000185,76.0.164.168,M063,Branch,Engineer,-0.3191185771285988,-0.9935525520109588,-0.1664523296663294,-0.2067936485059295,-1.0789548467860444,-0.4924511351160437,-0.8546207383765094,0.4129050217349737,-0.9982410867410686,-0.084747244965153,0,1,1,0,1,0,0,-0.3418558879671464
TX000813,AC00292,25-12-2023 16:32,Debit,San Jose,D000626,34.86.220.205,M077,Online,Doctor,-0.0434479202985713,0.0745438554575422,2.2352690309896377,-0.2067936485059295,1.069715257522753,0.3949500495407011,1.8711376349116973,0.4129050217349737,-1.970925962572552,-0.5025971138366265,0,1,0,1,0,0,0,-0.0284464023563903
TX000814,AC00319,07-12-2023 18:28,Credit,Nashville,D000641,82.115.199.37,M045,Branch,Retired,0.9468644539008644,1.4237182648914386,-0.8097705512706064,-0.2067936485059295,-0.7410512771607888,-0.4924511351160437,-0.3094690637188679,-0.5683791926436955,-0.9982410867410686,0.3183787188028195,0,0,1,0,0,1,0,-0.6552653735779012
TX000815,AC00431,01-05-2023 17:31,Credit,Sacramento,D000060,119.163.214.161,M083,Online,Doctor,0.507946827469767,1.2550714637122016,-1.4816806938350733,-0.2067936485059295,2.442197878764996,0.3949500495407011,-1.399772413034151,-0.0777370854543609,-0.803704111574772,-0.4854462234081618,0,0,0,1,0,0,0,-0.9686748591886558
TX000816,AC00365,20-02-2023 18:03,Debit,Houston,D000374,11.167.243.171,M096,Branch,Engineer,0.4081316513327425,0.0183282550644632,-1.295833207593838,-0.2067936485059295,1.1843821728775703,-0.4924511351160437,-0.3094690637188679,0.4129050217349737,0.3635177394230079,-0.4568434592562406,0,1,1,0,1,0,0,0.598372568865119
TX000817,AC00050,08-02-2023 17:33,Debit,San Diego,D000099,186.135.2.148,M061,ATM,Engineer,-1.5736423387548226,-0.8811213512248008,-1.3101291680739329,-0.2067936485059295,-0.6046160573615726,-0.4924511351160437,0.2356826109387734,0.9035471289243084,-0.4146301612421786,-0.5373870536809631,0,1,0,0,1,0,0,-0.0284464023563903
TX000818,AC00129,15-08-2023 16:57,Debit,Mesa,D000515,187.199.178.27,M014,ATM,Doctor,1.0108462325470442,-0.4876121484732478,-0.4809634602284204,-0.2067936485059295,0.3950721713014241,-0.9361517274444162,1.3259859602540562,-0.0777370854543609,1.3362026152544912,-0.2279787628686323,0,1,0,0,0,0,0,0.2849630832543643
TX000819,AC00366,19-06-2023 18:12,Debit,San Diego,D000362,214.125.131.88,M088,ATM,Retired,0.638522971084517,0.5804842589952534,0.333906287136997,-0.2067936485059295,-0.482141781932174,0.8386506418690736,0.7808342855964149,-0.5683791926436955,0.7525916897556012,-0.128036438036039,0,1,0,0,0,1,0,-0.0284464023563903
TX000820,AC00452,25-07-2023 18:28,Debit,Fresno,D000647,113.137.153.101,M039,ATM,Student,-0.8064337209940433,-1.387061754762512,0.4053860895374722,-0.2067936485059295,-0.8814324828893253,0.3949500495407011,0.2356826109387734,0.9035471289243084,-0.220093186075882,-0.4220973775703555,0,1,0,0,0,0,1,0.1282583404489869
TX000821,AC00339,31-10-2023 17:06,Debit,Colorado Springs,D000133,107.248.120.12,M064,Online,Engineer,0.6629407021105468,0.5242686586021743,2.363932675310493,-0.2067936485059295,0.8350431924370009,1.282351234197446,1.3259859602540562,-1.0590212998330302,0.5580547145893046,-0.3900518366893549,0,1,0,1,1,0,0,0.1282583404489869
TX000822,AC00389,22-05-2023 17:58,Credit,Chicago,D000081,56.89.80.133,M096,Branch,Retired,0.303310857014118,1.1426402629260437,0.4196820500175672,-0.2067936485059295,-0.6416811467665465,-1.3798523197727883,-0.8546207383765094,-0.0777370854543609,0.3635177394230079,-0.2038836016075967,0,0,1,0,0,1,0,0.1282583404489869
TX000823,AC00188,11-08-2023 16:43,Credit,Kansas City,D000071,112.222.0.29,M006,Branch,Student,-1.0147685422337285,-1.49949295554867,0.2338345637763317,-0.2067936485059295,-1.16975611104917,-0.4924511351160437,-1.944924087691792,-1.0590212998330302,-1.970925962572552,-0.2278526104202858,0,0,1,0,0,0,1,0.2849630832543643
TX000824,AC00039,19-10-2023 16:34,Credit,Omaha,D000214,166.41.54.117,M019,Branch,Retired,-2.876091593704011,0.8615622609606484,-0.0091967643852839,-0.2067936485059295,0.2315432326489734,0.3949500495407011,1.8711376349116973,1.8848313433029773,0.7525916897556012,-0.5702470052350594,0,0,1,0,0,1,0,0.9117820544758738
TX000825,AC00319,01-08-2023 17:14,Debit,Oklahoma City,D000651,5.50.152.168,M037,Branch,Engineer,-0.8347912701119292,-0.6000433492594058,-0.8812503536710816,-0.2067936485059295,0.5556576454659868,-0.4924511351160437,-0.8546207383765094,0.4129050217349737,-0.6091671364084753,-0.5390006371132418,0,1,1,0,1,0,0,1.3818962828920058
TX000826,AC00077,15-12-2023 16:48,Debit,Mesa,D000369,19.20.13.234,M038,Branch,Engineer,0.7135977415488762,-1.049768152404038,1.7349104141863112,-0.2067936485059295,0.4443828934539185,-0.0487505427876713,0.2356826109387734,0.4129050217349737,0.9471286649218978,-0.3366153722631613,0,1,1,0,1,0,0,0.2849630832543643
TX000827,AC00131,07-04-2023 17:37,Debit,El Paso,D000593,44.73.3.217,M002,Branch,Doctor,0.919010354952066,0.7491310601744904,-0.6239230650293708,-0.2067936485059295,2.026425827870437,1.282351234197446,-0.3094690637188679,-0.0777370854543609,0.9471286649218978,-0.4117189186746195,0,1,1,0,0,0,0,-2.0656080588262973
TX000828,AC00180,10-10-2023 18:12,Debit,Milwaukee,D000240,49.31.186.82,M070,ATM,Student,-0.3645463778972476,-1.049768152404038,1.8206861770668807,-0.2067936485059295,0.6367311185557263,-2.267253504429533,-1.944924087691792,2.866115557681647,1.1416656400881946,-0.514914653145264,0,1,0,0,0,0,1,-0.6552653735779012
TX000829,AC00249,18-12-2023 18:34,Debit,Nashville,D000005,193.221.15.59,M073,Branch,Retired,-0.723101839300153,1.0302090621398854,-1.009913997991937,-0.2067936485059295,0.5681827535002494,-0.4924511351160437,0.7808342855964149,-0.0777370854543609,-0.4146301612421786,-0.5342352807189121,0,1,1,0,0,1,0,-0.6552653735779012
TX000830,AC00454,22-09-2023 17:44,Debit,Louisville,D000640,18.72.115.111,M051,Online,Retired,-0.2538699321732925,0.4118374578160163,-0.5810351835890857,-0.2067936485059295,0.4095920662447256,-0.9361517274444162,0.2356826109387734,0.4129050217349737,-0.6091671364084753,-0.4978062833208788,0,1,0,1,0,1,0,-1.2820843447994106
TX000831,AC00076,05-07-2023 16:49,Debit,Virginia Beach,D000642,101.120.142.50,M043,ATM,Retired,0.5247007232390681,0.5242686586021743,-1.2815372471137427,-0.2067936485059295,-0.734902820852465,0.3949500495407011,-0.3094690637188679,-1.0590212998330302,-0.4146301612421786,-0.0233454234527147,0,1,0,0,0,1,0,-0.6552653735779012
TX000832,AC00386,24-04-2023 17:16,Debit,Austin,D000539,219.98.242.240,M089,Online,Retired,-1.180199893657811,1.4237182648914386,0.6198254967388979,-0.2067936485059295,-0.4075782882281034,0.8386506418690736,-0.3094690637188679,1.8848313433029773,-0.803704111574772,-0.5273426875543763,0,1,0,1,0,1,0,-0.0284464023563903
TX000833,AC00444,01-12-2023 17:29,Credit,Omaha,D000075,21.190.11.223,M019,Branch,Engineer,-0.0635182072355041,0.7491310601744904,-1.052801879432222,-0.2067936485059295,0.82516412564969,-0.9361517274444162,-0.3094690637188679,0.4129050217349737,0.7525916897556012,-0.4964990706188181,0,0,1,0,1,0,0,0.9117820544758738
TX000834,AC00307,07-11-2023 16:36,Credit,Seattle,D000228,201.95.180.152,M051,Online,Student,-0.6025719213971421,-1.274630553976354,-0.7382907488701311,-0.2067936485059295,-0.8460724491328232,-1.3798523197727883,-0.3094690637188679,0.4129050217349737,-0.6091671364084753,-0.394211069107234,0,0,0,1,0,0,1,0.2849630832543643
TX000835,AC00397,20-04-2023 17:52,Debit,Kansas City,D000531,16.128.130.153,M042,Branch,Engineer,0.1047269269189274,-0.4313965480801688,0.8056729829801335,-0.2067936485059295,-0.3147386491671807,0.3949500495407011,1.8711376349116973,0.4129050217349737,0.5580547145893046,-0.3743668441477949,0,1,1,0,1,0,0,0.2849630832543643
TX000836,AC00078,30-11-2023 17:48,Debit,Omaha,D000660,205.45.234.42,M022,Online,Retired,-1.861780991584828,1.9296586684291497,0.648417417699088,-0.2067936485059295,0.6350568308287308,-0.0487505427876713,-0.3094690637188679,1.394189236113643,-1.7763889874062553,-0.5640724312417095,0,1,0,1,0,1,0,0.9117820544758738
TX000837,AC00348,10-08-2023 18:30,Debit,San Jose,D000643,24.129.74.189,M031,ATM,Retired,0.8360444878965625,0.6929154597814113,1.348919481223745,-0.2067936485059295,-0.9307278210810814,-0.9361517274444162,0.2356826109387734,-1.0590212998330302,-1.387315037073662,0.5582122950713477,0,1,0,0,0,1,0,-0.0284464023563903
TX000838,AC00169,10-05-2023 16:15,Debit,Miami,D000059,105.87.212.115,M093,ATM,Doctor,-1.189936070675936,1.1988558633191224,1.7920942561066913,4.772110297630446,1.09515007260973,-1.823552912101161,0.2356826109387734,0.4129050217349737,-0.6091671364084753,-0.5560374788796326,0,1,0,0,0,0,0,0.7550773116704964
TX000839,AC00007,24-07-2023 16:07,Debit,Dallas,D000561,184.57.159.204,M028,Branch,Retired,1.078978829134556,1.9296586684291497,0.4625699314578524,-0.2067936485059295,-0.2336779960447229,-0.4924511351160437,-0.3094690637188679,-1.5496634070223647,1.3362026152544912,0.0037862459027437,0,1,1,0,0,1,0,-1.5954938304101651
TX000840,AC00009,04-05-2023 17:43,Credit,Portland,D000270,204.120.80.105,M001,Branch,Retired,-0.085046562664877,1.1988558633191224,0.7770810620199433,-0.2067936485059295,-0.0772231153383378,-0.4924511351160437,0.2356826109387734,-1.0590212998330302,1.1416656400881946,-0.4447980232603034,0,0,1,0,0,1,0,-2.692427030047807
TX000841,AC00065,25-10-2023 16:03,Debit,Tucson,D000554,184.185.209.72,M086,Branch,Student,0.0737428288551234,-1.49949295554867,0.2767224452166169,-0.2067936485059295,1.1800464599428853,-0.4924511351160437,-0.8546207383765094,0.9035471289243084,-0.9982410867410686,-0.4953822256056879,0,1,1,0,0,0,1,1.2251915400866285
TX000842,AC00362,08-05-2023 17:29,Debit,Atlanta,D000377,57.232.212.116,M018,Online,Student,1.0870696085119025,-1.162199353190196,-0.9241382351113668,-0.2067936485059295,-0.8034742618490492,2.613453011182563,0.7808342855964149,-0.5683791926436955,0.1689807642567112,0.5763393995201618,0,1,0,1,0,0,1,0.2849630832543643
TX000843,AC00444,27-12-2023 18:55,Debit,Austin,D000644,16.94.155.46,M001,Branch,Doctor,0.2325368689401376,-0.2065341465078527,0.6913052991393731,-0.2067936485059295,1.308135881041687,-0.9361517274444162,-0.8546207383765094,-0.0777370854543609,1.1416656400881946,-0.483450569931625,0,1,1,0,0,0,0,-0.0284464023563903
TX000844,AC00106,12-10-2023 17:20,Debit,Phoenix,D000608,199.103.32.145,M003,ATM,Student,0.4751748038198115,-1.274630553976354,1.4632871650645054,-0.2067936485059295,-1.06905014006417,-0.0487505427876713,0.2356826109387734,0.9035471289243084,-0.0255562109095853,0.5684445191025017,0,1,0,0,0,0,1,-0.6552653735779012
TX000845,AC00241,16-01-2023 17:28,Credit,Nashville,D000472,38.164.132.63,M011,Branch,Doctor,0.2554238424890775,-0.1503185461147737,-1.1814655237530776,-0.2067936485059295,0.6037940586154735,1.282351234197446,-0.8546207383765094,-1.0590212998330302,-0.0255562109095853,-0.4475697717809465,0,0,1,0,0,0,0,-0.6552653735779012
TX000846,AC00092,10-05-2023 16:38,Debit,Memphis,D000518,173.232.121.213,M035,Online,Doctor,1.2576222280572276,1.3112870641052805,-0.6239230650293708,-0.2067936485059295,2.121667928799958,0.8386506418690736,-0.8546207383765094,-0.0777370854543609,-0.803704111574772,-0.3380447929821909,0,1,0,1,0,0,0,0.598372568865119
TX000847,AC00173,21-09-2023 16:42,Debit,Houston,D000266,46.150.175.171,M017,ATM,Doctor,0.2235865700759023,0.4118374578160163,-0.380891736867755,-0.2067936485059295,0.8618010281474534,-0.9361517274444162,-0.3094690637188679,-0.5683791926436955,-0.6091671364084753,-0.4664474945461646,0,1,0,0,0,0,0,0.598372568865119
TX000848,AC00363,20-03-2023 18:12,Credit,Tucson,D000228,205.45.234.42,M009,ATM,Student,0.188754969343574,-1.218414953583275,-0.8097705512706064,-0.2067936485059295,-1.057035266727721,2.613453011182563,-0.3094690637188679,1.394189236113643,0.7525916897556012,0.2270367341337403,0,0,0,0,0,0,1,1.2251915400866285
TX000849,AC00185,08-09-2023 17:09,Credit,Baltimore,D000150,39.129.125.110,M037,Branch,Retired,-0.034267152490936,1.0302090621398854,-0.1235644482260443,-0.2067936485059295,0.4716458358752721,-0.0487505427876713,0.7808342855964149,0.4129050217349737,-0.6091671364084753,-0.4781833804089318,0,0,1,0,0,1,0,-1.2820843447994106
TX000850,AC00370,01-12-2023 17:01,Debit,Jacksonville,D000442,173.232.121.213,M097,Branch,Engineer,0.1096395352536894,-0.6000433492594058,-0.4094836578279451,-0.2067936485059295,-0.9600291383002322,0.3949500495407011,0.2356826109387734,-0.0777370854543609,-0.0255562109095853,-0.0299778482947283,0,1,1,0,1,0,0,0.1282583404489869
TX000851,AC00124,08-02-2023 18:27,Debit,El Paso,D000079,74.58.165.67,M027,ATM,Doctor,-1.5997856368871843,0.0745438554575422,0.7913770225000384,4.772110297630446,2.4965545400395843,-0.9361517274444162,0.7808342855964149,-0.5683791926436955,-1.387315037073662,-0.5666327471872844,0,1,0,0,0,0,0,-2.0656080588262973
TX000852,AC00412,13-03-2023 16:59,Debit,Sacramento,D000227,134.140.85.231,M055,Online,Doctor,0.2355585820329146,-0.6000433492594058,2.249564991469733,-0.2067936485059295,1.6386602774995718,-0.9361517274444162,-0.3094690637188679,0.4129050217349737,-0.6091671364084753,-0.4931004758703056,0,1,0,1,0,0,0,-0.9686748591886558
TX000853,AC00068,22-06-2023 16:08,Debit,Oklahoma City,D000551,14.200.197.126,M083,Online,Student,0.3443531954626199,-1.049768152404038,-0.2808200135070898,-0.2067936485059295,-1.0768831400733148,-0.9361517274444162,0.7808342855964149,-0.5683791926436955,-0.803704111574772,0.4477461692789511,0,1,0,1,0,0,1,1.3818962828920058
TX000854,AC00321,04-04-2023 16:12,Credit,Dallas,D000263,86.220.59.252,M086,Online,Doctor,-0.8546173753952071,-0.4876121484732478,-0.9241382351113668,-0.2067936485059295,1.241377183418741,-1.823552912101161,-0.8546207383765094,0.9035471289243084,-0.9982410867410686,-0.5487251414110961,0,0,0,1,0,0,0,-1.5954938304101651
TX000855,AC00302,24-05-2023 16:21,Debit,Columbus,D000314,9.230.41.239,M045,Online,Retired,-0.9848300599959472,1.0864246625329643,0.333906287136997,-0.2067936485059295,-0.0978145467862724,-0.9361517274444162,-0.8546207383765094,2.3754734504923123,-0.9982410867410686,-0.5296130393339314,0,1,0,1,0,1,0,-0.8119701163832785
TX000856,AC00217,02-06-2023 16:49,Debit,Jacksonville,D000674,167.95.191.52,M089,Branch,Student,1.506807713460259,-1.387061754762512,-0.4094836578279451,-0.2067936485059295,-1.175191777176629,-0.0487505427876713,1.3259859602540562,-0.5683791926436955,-0.803704111574772,3.9424313211703272,1,1,1,0,0,0,1,0.1282583404489869
TX000857,AC00298,24-11-2023 17:35,Credit,San Antonio,D000265,142.160.124.244,M091,Online,Retired,-0.3353744335260784,1.5923650660706756,-1.2672412866336478,-0.2067936485059295,-0.3349762495181393,0.3949500495407011,-1.944924087691792,-1.0590212998330302,0.9471286649218978,-0.4537207807782245,0,0,0,1,0,1,0,-0.0284464023563903
TX000858,AC00327,27-02-2023 16:07,Debit,Phoenix,D000295,96.162.11.85,M072,ATM,Student,-2.128458739852634,-1.330846154369433,0.1623547613758565,-0.2067936485059295,-1.2291920433607844,-0.0487505427876713,1.3259859602540562,-0.5683791926436955,-2.165462937738849,-0.425613689881892,0,1,0,0,0,0,1,-0.6552653735779012
TX000859,AC00054,14-11-2023 16:37,Debit,Sacramento,D000156,6.204.110.7,M018,Branch,Doctor,0.5374741953950555,0.5804842589952534,-1.5102726147952634,-0.2067936485059295,1.774185279621784,1.282351234197446,-0.8546207383765094,0.4129050217349737,0.1689807642567112,-0.4628671306771957,0,1,1,0,0,0,0,-0.9686748591886558
TX000860,AC00403,06-11-2023 16:19,Debit,Mesa,D000129,219.98.242.240,M049,ATM,Retired,-0.0816040053769611,0.9177778613537274,-0.5381473021488006,-0.2067936485059295,0.2551806883230503,0.8386506418690736,1.8711376349116973,1.8848313433029773,-0.4146301612421786,-0.4712524970988111,0,1,0,0,0,1,0,0.2849630832543643
TX000861,AC00397,20-01-2023 16:23,Debit,Chicago,D000334,37.213.85.222,M037,Online,Student,0.2566145990124553,-1.387061754762512,2.5354842010716334,-0.2067936485059295,-0.8775070089076557,0.3949500495407011,1.3259859602540562,-1.0590212998330302,-0.6091671364084753,-0.0454764613647181,0,1,0,1,0,0,1,0.1282583404489869
TX000862,AC00383,15-11-2023 18:56,Debit,Chicago,D000046,184.4.253.143,M088,ATM,Student,-0.1501352897474634,-1.49949295554867,-0.0520846458255691,-0.2067936485059295,-0.87602245669643,-0.9361517274444162,1.8711376349116973,-0.5683791926436955,0.7525916897556012,-0.2456174632956505,0,1,0,0,0,0,1,0.1282583404489869
