TransactionID,AccountID,split,score_isolation_forest,flag_isolation_forest_native,score_lof,flag_lof_native,score_ocsvm,flag_ocsvm_native,score_elliptic_envelope,flag_elliptic_envelope_native,score_dbscan,flag_dbscan_native,score_hdbscan,flag_hdbscan_native,score_kmeans,flag_kmeans_top5pct,score_gmm,flag_gmm_top5pct
TX000358,AC00459,train,-0.032297591163060746,0,-0.1580052574187143,0,-2.843020659705089,0,-94.51883226296458,0,0.0,0,0.37311892202282654,0,2.4926911640265965,0,-11.1955495610419,0
TX000359,AC00331,train,-0.11037637086752466,0,-0.1995776092800876,0,-2.4954702127504307,0,-94.83179611194683,0,4.2146848510894035e-08,0,0.2406534853266479,0,2.0458617820498493,0,-6.779621573018409,0
TX000360,AC00165,train,-0.11603436765939512,0,-0.24226727777633528,0,-2.103284397776272,0,-31.037740629982082,0,0.0,0,0.0,0,1.713472011203034,0,-14.918989635104555,0
TX000361,AC00397,train,-0.09162842759531126,0,-0.2604794206179599,0,-4.353875124910721,0,-101.88966437641277,0,0.0,0,0.1533319549531943,0,1.3372521669931234,0,-14.675459938037893,0
TX000362,AC00192,val,-0.05486198303258233,0,-0.11340797881787146,0,-2.474121569980942,0,-87.8956079951067,0,0.0,0,0.3681859029573156,0,2.2974517070126526,0,-2.3757105157942204,0
TX000363,AC00063,train,-0.03691627688625454,0,-0.1615295138082844,0,-0.5333042415117637,0,-89.98222003879206,0,0.0,0,0.29206074557381606,0,2.2783813085079196,0,-4.058255460093326,0
TX000364,AC00478,train,-0.11705346749387446,0,-0.266217054050664,0,-4.630063256161358,0,-104.52654622693254,0,0.0,0,0.0,0,1.1363029442695598,0,-16.40354595065095,0
TX000365,AC00272,train,-0.0763625087340829,0,-0.12422323312396966,0,-2.426643432959122,0,-91.80163912973222,0,0.0,0,0.3618710187112936,0,2.4643327402921162,0,2.4325790257229003,0
TX000366,AC00092,train,-0.07352854652974411,0,-0.2511195287010062,0,-3.4031716285514966,0,-100.38516141847482,0,0.0,0,0.15844196066840086,0,1.4760335630965546,0,-13.535305120530335,0
TX000367,AC00332,train,-0.08382455346157797,0,-0.18008596731224524,0,-1.9831373436755078,0,-96.68560454768738,0,0.0,0,0.17682398520464254,0,2.028685577836336,0,-12.662722319599933,0
TX000368,AC00087,val,-0.08898039355388793,0,-0.23098016002351884,0,-3.6807312152577163,0,-100.5799800774559,0,0.0,0,0.19764105120831996,0,1.9836116039676797,0,-14.466070719811876,0
TX000369,AC00327,val,-0.09571826190804683,0,-0.25899010561052827,0,-3.6201983162476763,0,-102.16153318137528,0,0.0,0,0.03747563502404212,0,1.5875832611046683,0,-13.55337226970723,0
TX000370,AC00269,train,-0.09008701890571835,0,-0.2135850372908279,0,-2.2964735020078804,0,-98.38054023302168,0,0.0,0,0.22968664937197156,0,1.9663125907364452,0,-13.673583788164828,0
TX000371,AC00177,train,-0.07260466565936824,0,-0.23710843430383988,0,-3.7010592974577756,0,-100.04619442902288,0,0.0,0,0.17248419662014772,0,1.9183299464765362,0,-8.113920333776948,0
TX000372,AC00322,train,-0.09055426292874436,0,-0.20727345046157963,0,-2.798361691281335,0,-99.55556089717132,0,0.0,0,0.2784460983682813,0,2.2915027213777326,0,-14.464031044429786,0
TX000373,AC00069,train,-0.027765164875512838,0,-0.03729528372894175,0,0.00030521837152708287,1,-83.82963144737644,0,5.960464477539063e-08,0,0.43900452218869185,0,2.9429178224827943,0,-1.8505294948970432,0
TX000374,AC00264,train,-0.06556281389148833,0,-0.14124694420532746,0,-1.8949782228258956,0,-94.12378503180523,0,0.0,0,0.3042920379797971,0,2.3769767574260627,0,-11.535039558318717,0
TX000375,AC00014,train,-0.11273492412925407,0,-0.21185507610078602,0,-2.7683864519063084,0,-63.05368239512841,0,0.0,0,0.3576419491266057,0,1.9381750015562533,0,-3.446163320212287,0
TX000376,AC00316,train,-0.0034801816118252837,0,-0.03346398786309157,0,-0.0005029058668997166,0,-65.691795606022,0,5.960464477539063e-08,0,0.4754274548015478,1,2.9195703618032636,0,6.361869456549286,1
TX000377,AC00131,train,-0.09423439169939307,0,-0.20548741122639846,0,-1.5624030509400795,0,-93.64141216593457,0,4.2146848510894035e-08,0,0.17843088297143792,0,2.0217528584042306,0,-7.101028822602499,0
TX000378,AC00232,train,-0.12735623359743997,0,-0.24724910844276515,0,-3.8940799964420636,0,-101.82974009929694,0,2.9802322387695312e-08,0,0.09600268358872037,0,1.8582737965448803,0,-9.192199413449941,0
TX000379,AC00410,train,-0.11218269582034429,0,-0.25903925079388723,0,-2.7313667884816395,0,-100.29566153689053,0,0.0,0,0.06264198622431477,0,1.5720959907920717,0,-14.455425287684928,0
TX000380,AC00488,train,-0.11007158801826411,0,-0.22089517551277926,0,-3.601511054887683,0,-86.39443017029241,0,0.0,0,0.21991228881334768,0,1.6429823357610776,0,-7.934334835051283,0
TX000381,AC00329,train,-0.06378834186303589,0,-0.2324864068984125,0,-3.8221381602668236,0,-95.86298353816974,0,4.2146848510894035e-08,0,0.25027216408389796,0,1.718850539122067,0,-12.950881285420193,0
TX000382,AC00021,train,-0.10522672604927241,0,-0.24879509491222163,0,-3.4897516551743086,0,-99.76789560577501,0,0.0,0,0.10279998586945185,0,1.7059584165943866,0,-9.476408501658266,0
TX000383,AC00188,train,-0.04999446807110164,0,-0.21380658269025088,0,-3.1899712698385168,0,-91.3434470584298,0,0.0,0,0.20206684279768974,0,1.7008573005599288,0,-6.9890293273495265,0
TX000384,AC00341,train,-0.07864960047919806,0,-0.21671193041233883,0,-1.708613825611164,0,-98.36790258957612,0,0.0,0,0.20562075615224837,0,2.2999718880951967,0,-12.390268928016987,0
TX000385,AC00090,train,-0.07203101285930269,0,-0.22947251258962198,0,-2.189540414765129,0,-99.29758001390466,0,0.0,0,0.14155954523093242,0,2.0054643151513143,0,-12.981128358984606,0
TX000386,AC00456,train,-0.06242991279961324,0,-0.14337673243864235,0,-1.764827776803501,0,-93.02044804199573,0,0.0,0,0.35454461455579506,0,2.3795191956137414,0,-13.037332300035386,0
TX000387,AC00322,train,-0.10018927620456936,0,-0.1879385375810263,0,-2.9169140385431023,0,-98.50993517051946,0,0.0,0,0.19190401122914236,0,1.7141652719406466,0,-7.709728739619772,0
TX000388,AC00135,val,-0.048459675992353735,0,0.015207520512131145,1,0.7549772016712941,1,-80.10266121281177,0,2.6897118460225036,1,0.5306101076596159,1,3.319312867022482,1,0.49203545663694676,0
TX000389,AC00279,train,-0.11172841526336619,0,-0.19673902562553036,0,-2.695731649362018,0,-85.46675949184453,0,4.2146848510894035e-08,0,0.28201523154832153,0,2.1937340597413213,0,-6.681387142623988,0
TX000390,AC00210,train,-0.07450340889926083,0,-0.2117995452792687,0,-2.1238760124910234,0,-95.40688284741239,0,4.2146848510894035e-08,0,0.20066006017083682,0,2.461704215731829,0,-6.976954970717314,0
TX000391,AC00251,train,-0.06505513132358298,0,-0.15312686677895848,0,0.00011163559259586009,1,-42.914166928530136,0,0.0,0,0.4242946366873052,0,3.116008943520038,0,-10.683836682419361,0
TX000392,AC00116,train,-0.05510192550957954,0,-0.22945809023688502,0,-3.7666588358100865,0,-97.25441423690675,0,0.0,0,0.21937139895930668,0,1.9070027564411764,0,-12.399437851963796,0
TX000393,AC00131,train,-0.0941856361809928,0,-0.2341968579028102,0,-4.144750493351183,0,-100.03214207664016,0,0.0,0,0.18655604458307298,0,2.070061973462536,0,-8.111410131196957,0
TX000394,AC00265,train,-0.03328457398819795,0,-0.15716072002167047,0,-2.752859425339401,0,-95.28187020907514,0,0.0,0,0.3082670206707269,0,2.4355715701067764,0,-11.77724654179379,0
TX000395,AC00326,train,0.06841251255505265,1,-0.13956131495571467,0,1.0624732143735773,1,54.019394004193785,1,3.4007079944640397,1,0.5926735721482053,1,3.60849885759446,1,15.11490482381791,1
TX000396,AC00411,train,-0.12163057188657966,0,-0.2066993007159692,0,-2.692555850779324,0,-92.8861205517309,0,0.0,0,0.23632994741160207,0,1.9579862884605435,0,-5.910650930642248,0
TX000397,AC00039,train,-0.11348413288340753,0,-0.2471744680081055,0,-3.7587251867689107,0,-100.23094481702476,0,0.0,0,0.11569313459591034,0,1.7750805988712823,0,-8.898613066785884,0
TX000398,AC00293,train,-0.03634808753123442,0,-0.06574359251212791,0,-0.2536933159351209,0,-91.22338139222266,0,5.960464477539063e-08,0,0.4109959422752922,0,2.8466783188260374,0,-8.607816698564736,0
TX000399,AC00306,train,-0.0842434423829076,0,-0.23375942899501778,0,-3.686368041626918,0,-96.60849456678451,0,0.0,0,0.15332875564498025,0,1.6718097670620438,0,-7.649857193859867,0
TX000400,AC00285,train,-0.07583345093782179,0,-0.24922428568296706,0,-1.6538882274910849,0,133.67557594906094,1,0.0,0,0.0,0,2.2181079960771815,0,-13.575560452641012,0
TX000401,AC00145,train,-0.010449952299541043,0,-0.06868428784142,0,0.31259289910296495,1,-3.2559293989705083,0,3.7454907091107215,1,0.615852836446752,1,3.8298650729974875,1,0.5938042005727469,0
TX000402,AC00128,train,-0.07074032796815832,0,-0.18099281467437955,0,-2.2200335744266306,0,-91.92474058545402,0,0.0,0,0.27559633344616125,0,2.3302071148965102,0,-5.610433339495505,0
TX000403,AC00292,val,-0.08407467742688113,0,-0.20433631860428303,0,-1.983723420405922,0,-95.15728400449076,0,0.0,0,0.2748977773693961,0,2.0080682964370244,0,-6.076792103027046,0
TX000404,AC00020,train,-0.11755375658249412,0,-0.23036107593474253,0,-3.487280446775732,0,-72.07563229593491,0,0.0,0,0.31848943595169127,0,1.6924541790896501,0,-3.3649384377131413,0
TX000405,AC00229,train,-0.07732447173764861,0,-0.22415365044306723,0,-2.7762823088749764,0,-99.20150136577695,0,0.0,0,0.13365390136338032,0,1.9503338778509782,0,-13.264159787944264,0
TX000406,AC00053,train,-0.10422604870238322,0,-0.2515196047905197,0,-2.9372395437877854,0,-99.94223391133121,0,0.0,0,0.0,0,1.5951716212416742,0,-8.526713404015922,0
TX000407,AC00401,train,-0.13374947894171663,0,-0.26067310299952906,0,-3.3346424956235543,0,-101.02869583999146,0,0.0,0,0.0,0,1.4151394367514265,0,-10.18743920082444,0
TX000408,AC00208,val,-0.14474227693159902,0,-0.2450751662609617,0,-4.546348185137785,0,-97.93929420621537,0,0.0,0,0.13325001746987972,0,1.5320854791991807,0,-10.15727685989749,0
TX000409,AC00177,val,-0.0710473105807175,0,-0.22605890317476596,0,-2.7389066625432212,0,-97.4624426059838,0,0.0,0,0.11464581956495425,0,1.742523210271407,0,-12.431809959090947,0
TX000410,AC00136,train,-0.02614877814002381,0,0.0872068148883205,1,0.29623611271447725,1,-80.52606542165049,0,5.960464477539063e-08,0,0.4931108635950053,1,3.275246267965997,1,1.4016608594692723,0
TX000411,AC00029,val,-0.06715648881977859,0,-0.21873661130014566,0,-2.8265933882897647,0,-90.62098784662231,0,0.0,0,0.2821047731366246,0,1.646466940390568,0,-6.126121065820424,0
TX000412,AC00210,train,-0.07901571611260899,0,-0.14437447170388196,0,-2.442726619006957,0,-92.84946564688396,0,0.0,0,0.35651924536745,0,2.2338090239479587,0,-5.440634028543956,0
TX000413,AC00421,train,-0.02336930291855077,0,-0.09623089913234129,0,-0.552471952520202,0,-87.00420090607376,0,0.0,0,0.40412042943398496,0,2.794179687042241,0,-8.744006076095674,0
TX000414,AC00400,train,-0.12998287507722406,0,-0.2696386232617449,0,-4.347682692799215,0,-102.8330744562906,0,0.0,0,0.00978192475026682,0,1.1328302919304187,0,-17.294256328645847,0
TX000415,AC00495,val,0.005076541461947914,1,-0.19700329676380468,0,0.7193692073130658,1,32.82323918082791,1,2.5145618354893715,0,0.5379023357516776,1,3.0355533442936977,0,10.538773713813445,1
TX000416,AC00301,train,-0.04885810706945759,0,-0.1611445667255884,0,-1.856796408478064,0,-93.89689856704875,0,0.0,0,0.29213046666637815,0,2.186529670975883,0,-10.725541683639213,0
TX000417,AC00434,train,-0.09307849733014384,0,-0.24788616612973435,0,-2.8767218152619547,0,-98.11402494023498,0,0.0,0,0.11074387584658381,0,1.7473130019804681,0,-8.072586165847937,0
TX000418,AC00274,train,-0.051187777457559425,0,-0.12578985509069618,0,-0.8385190848433375,0,-84.73980197169006,0,5.960464477539063e-08,0,0.38881866672159177,0,2.241515509441202,0,0.5819790522401943,0
TX000419,AC00365,train,-0.07718990171050222,0,-0.13929796602938804,0,-1.1341200845943797,0,-93.79915750438664,0,0.0,0,0.303455300128167,0,2.4798255749986113,0,-10.419104488616957,0
TX000420,AC00480,train,-0.10296184622912363,0,-0.22077732777214765,0,-3.1379393291138387,0,-100.23234926110082,0,0.0,0,0.23667389623261836,0,1.8996649326559782,0,-8.881059878867367,0
TX000421,AC00318,val,-8.527878336228589e-05,0,-0.07113893518999981,0,-1.3116526595978852,0,-69.8561408086913,0,0.0,0,0.3938861250243929,0,2.5218422203277604,0,-1.8595255133256936,0
TX000422,AC00235,train,-0.06911627065108833,0,-0.20245827383287018,0,-2.7827902376730558,0,-92.13564736601705,0,5.960464477539063e-08,0,0.2285540561116089,0,2.120121240003972,0,-5.744594203528292,0
TX000423,AC00333,val,-0.10040331513857464,0,-0.2327456630107012,0,-3.166465160180146,0,-97.19162691484941,0,0.0,0,0.22258051708457013,0,1.7736425590992346,0,-8.779723553675147,0
TX000424,AC00262,train,-0.014830413853947677,0,-0.23120087099634046,0,-1.5481164178547049,0,-23.945591958213583,0,0.0,0,0.3777143088051357,0,2.224145934700981,0,-0.1554738998820837,0
TX000425,AC00267,train,-0.07895376921563507,0,-0.2439122814953627,0,-2.8186827074652134,0,-98.50922772823127,0,0.0,0,0.18927685017019616,0,2.126105497140281,0,-7.287910704607009,0
TX000426,AC00490,train,-0.06748468020571513,0,-0.05407953090406381,0,-0.8778819293120836,0,-71.65583372372818,0,0.0,0,0.47077954031205305,1,3.154303178697793,0,1.4773453703309638,0
TX000427,AC00229,train,-0.11384371437392488,0,-0.2548419403919988,0,-3.130542641142923,0,-100.75723932260404,0,0.0,0,0.02445246959601929,0,1.7233891409031443,0,-14.610459496259843,0
TX000428,AC00196,train,-0.058076752338465154,0,-0.16236266403426303,0,-1.8676443156066496,0,-94.60642329108812,0,0.0,0,0.24035073837568294,0,2.2478573520688365,0,-11.600289410296178,0
TX000429,AC00182,train,-0.03552103244049187,0,-0.1558468476461896,0,0.0001590856355635495,1,4.6489836734384085,1,2.224856124748444,0,0.5013993541683616,1,2.865558849862789,0,6.395203825553495,1
TX000430,AC00357,train,-0.10830613941886108,0,-0.22462534340092244,0,-3.278577962324536,0,-93.17138766468645,0,0.0,0,0.23601486648181513,0,2.1490956896223525,0,-7.596934947223447,0
TX000431,AC00443,val,-0.0804875098285992,0,-0.23729306245975534,0,-3.1271421910277803,0,-99.48790008939349,0,0.0,0,0.032524653456470244,0,1.9221367091098907,0,-7.860941118088592,0
TX000432,AC00499,train,-0.048150407055872146,0,-0.19534113047707868,0,-2.526445934192121,0,-95.44132171383733,0,0.0,0,0.2687519090833539,0,2.376014548560845,0,-11.791818916038943,0
TX000433,AC00285,val,-0.1040775435055526,0,-0.19667544889800714,0,-5.170069477739346,0,-96.78381829735001,0,4.2146848510894035e-08,0,0.23611812289179343,0,2.2496054278172144,0,-0.4382692409912428,0
TX000434,AC00475,val,-0.10581561922791688,0,-0.19882143999347512,0,-3.7311318038245593,0,-99.8729134641524,0,0.0,0,0.23986147560005439,0,1.7975922995105027,0,-14.302184116417276,0
TX000435,AC00217,train,-0.12051188134033902,0,-0.257695261435098,0,-3.68883033009178,0,-103.80692172610695,0,0.0,0,0.0,0,1.603910606005108,0,-9.937203209764698,0
TX000436,AC00452,val,-0.03961668836715204,0,-0.2204394063689794,0,-2.7977560473623315,0,-97.77855228444182,0,0.0,0,0.21235047222287395,0,1.6556396938370055,0,-11.777262970966987,0
TX000437,AC00357,train,-0.11648030239237683,0,-0.2544647992482232,0,-4.008593767677355,0,-103.42300799411082,0,0.0,0,0.10521857857236452,0,1.5298159535487585,0,-9.513430536073882,0
TX000438,AC00080,train,-0.12361759645561149,0,-0.24546788643429873,0,-4.4419785338135,0,-99.1940683724891,0,2.9802322387695312e-08,0,0.09467706538410547,0,1.6165155187353095,0,-9.35671154535963,0
TX000439,AC00493,val,-0.0793983849141856,0,-0.1743901446860172,0,-2.448353379445316,0,-92.80319326642835,0,0.0,0,0.2728626930713602,0,2.281508316172766,0,-7.0747346879292206,0
TX000440,AC00420,train,-0.06566059623862897,0,-0.22388978603888954,0,-4.1088936841071595,0,-98.75567896164642,0,0.0,0,0.15752253399880362,0,1.5847472439357309,0,-13.125243224816717,0
TX000441,AC00040,val,0.016543926668405207,1,-0.002056289103882003,0,-0.3609592040101779,0,-64.72392547847379,0,0.0,0,0.44189667973523633,0,2.6600442443733274,0,5.723781328195163,1
TX000442,AC00351,train,-0.05966403414954058,0,-0.020806797655827713,0,-0.6594003223689526,0,-86.31545786831217,0,0.0,0,0.42967356566726633,0,2.4595461975484407,0,-2.719440421041806,0
TX000443,AC00070,train,-0.0949567210159954,0,-0.2512293824844303,0,-3.8967322500535753,0,-101.1409473909377,0,0.0,0,0.05524208752269317,0,1.6204767583296171,0,-14.16202243162317,0
TX000444,AC00273,val,-0.05207463552811492,0,-0.17498605287933322,0,-1.0484533242364975,0,-79.04859480591026,0,0.0,0,0.3587807696124159,0,2.269960762449326,0,-11.056284582521043,0
TX000445,AC00280,train,-0.1258348892835336,0,-0.2583776799436309,0,-3.7449674563876956,0,-100.30553018148657,0,2.9802322387695312e-08,0,0.10011115702307256,0,1.7505526846761066,0,-9.728001436343137,0
TX000446,AC00480,val,-0.011809985116074118,0,-0.14313595607114227,0,-1.1825654466253814,0,-86.63626753012153,0,0.0,0,0.3753839470858235,0,2.7345010460813137,0,-8.778791119835725,0
TX000447,AC00122,train,-0.07007319462831918,0,-0.16717096959522948,0,-1.783497635935702,0,-89.58955696193452,0,4.2146848510894035e-08,0,0.32138653071956375,0,2.209663311840906,0,-5.9965296438521785,0
TX000448,AC00072,train,-0.09111443070600544,0,-0.21750508199301488,0,-1.5004825360866763,0,-97.73141709328996,0,0.0,0,0.2016403158210253,0,1.9544656393977484,0,-14.82422663360639,0
TX000449,AC00093,train,-0.0865748620103815,0,-0.1597780439212506,0,-0.8323522355099362,0,-89.57839064712536,0,5.960464477539063e-08,0,0.34218887879727083,0,2.714372162709117,0,-5.220737452262516,0
TX000450,AC00407,train,-0.003979785240235789,0,0.06657738253903522,1,1.68251810115276,1,492.6848368197107,1,4.738931355198133,1,0.6077288165219024,1,7.067535797388194,1,-6.1023223913034945,0
TX000451,AC00495,val,0.000262202857745919,1,0.09313833646226466,1,2.370698506443161,1,584.9004039454225,1,4.517568111230104,1,0.6158205441409241,1,7.683376437468809,1,-3.4132140824263417,0
TX000452,AC00119,train,-0.11890479035941282,0,-0.259833921039759,0,-4.251674120157715,0,-100.28625784837787,0,0.0,0,0.07390480507926293,0,1.381026984332056,0,-10.164928347432138,0
TX000453,AC00271,train,-0.09015141121331194,0,-0.24050409316531507,0,-3.478366301144937,0,-100.66859796761837,0,0.0,0,0.16395275431264297,0,1.7877931525487794,0,-14.903995238369909,0
TX000454,AC00235,train,-0.10139761233174188,0,-0.26830046535685204,0,-4.01714447588262,0,-103.16114372110268,0,0.0,0,0.0769457654710119,0,1.35379681946875,0,-14.81437474699471,0
TX000455,AC00264,train,-0.01374023422524473,0,0.005232041016203004,1,0.9982013179677081,1,-4.535558386856309,0,4.418085523777761,1,0.665313970717797,1,4.230396682553026,1,0.9970039111940125,0
TX000456,AC00307,train,-0.10811167332924027,0,-0.19629690582888948,0,-1.2665718130014598,0,-96.74128191854182,0,0.0,0,0.23317924933392675,0,2.2195914455735557,0,-7.91464422903767,0
TX000457,AC00434,train,-0.10421424522821465,0,-0.23968819482783355,0,-3.070253547954789,0,-100.29939650487266,0,4.2146848510894035e-08,0,0.1357909567314482,0,1.7811417283442514,0,-13.95627460799723,0
TX000458,AC00290,val,-0.08964994107478946,0,-0.22534583859997004,0,-2.5706228419234654,0,-98.9622162259503,0,0.0,0,0.1347241726864917,0,1.9173214613948262,0,-8.040013457359393,0
TX000459,AC00021,train,-0.022934767704861136,0,-0.12836173986786803,0,-3.080927345250907,0,-94.13764742897932,0,0.0,0,0.29021981558799614,0,2.3200686115874043,0,-10.01733004814126,0
TX000460,AC00499,train,-0.06410284334177013,0,-0.1826376813303363,0,-1.8011614068268704,0,-94.8437914570152,0,0.0,0,0.32576027502479205,0,2.2398754039234636,0,-10.418988093095102,0
TX000461,AC00148,train,-0.054859221405773595,0,-0.17782438749795038,0,-1.6631662636661426,0,-93.31436159565577,0,4.2146848510894035e-08,0,0.28544947093809353,0,1.9734360060537486,0,-11.327874018245307,0
TX000462,AC00200,val,-0.07843514576217658,0,-0.16686400840694504,0,-2.512333910407027,0,-94.72256383108052,0,0.0,0,0.30451459983875084,0,2.400685714547248,0,-5.395853581434056,0
TX000463,AC00074,train,-0.07631732937576358,0,-0.23074945572406702,0,-2.2867007124968497,0,-97.30941816532261,0,0.0,0,0.19960691544684706,0,2.2743779141948965,0,-13.822814696383942,0
TX000464,AC00417,val,0.026845898001969792,1,-0.24239252562636504,0,0.18657576177689794,1,28.21123725540592,1,1.6241818002748627,0,0.5209287908118373,1,2.7109820606806094,0,0.8261986740478525,0
TX000465,AC00182,val,-0.07692927363462182,0,-0.18559807282629914,0,-3.5576706259220794,0,-99.33201760514609,0,0.0,0,0.32442882262703987,0,2.342316156084705,0,-13.124478610468376,0
TX000466,AC00177,train,-0.08960526740475439,0,-0.20316585181690572,0,-0.6702081492116241,0,-47.038580011169714,0,0.0,0,0.4219734260600683,0,3.043100734186489,0,-11.105274911175425,0
TX000467,AC00063,train,-0.048227615734060314,0,-0.13402285777293343,0,-0.0004035435973355206,0,-61.13655156722575,0,2.7954792492984772,1,0.5568126770543886,1,3.3453920480512758,1,1.699823777636898,0
TX000468,AC00300,train,-0.0735062784614226,0,-0.18118360001582734,0,-1.4051336823433713,0,-94.18647016470739,0,0.0,0,0.2920727666371984,0,2.3112227081540775,0,-14.296212365805092,0
TX000469,AC00218,train,-0.153243318704882,0,-0.2650569623040606,0,-4.5468775352125155,0,-100.80685966555978,0,0.0,0,0.0780984829609442,0,1.173848457541289,0,-10.784644982625926,0
TX000470,AC00036,train,-0.06838970320017984,0,-0.23501701547948617,0,-2.630050398780644,0,-94.07705165442391,0,0.0,0,0.2625882580699451,0,1.7657366747877778,0,-7.475204991067606,0
TX000471,AC00371,train,-0.025190424546790435,0,-0.10494511105213356,0,-0.2706767667791965,0,-84.68034039354148,0,0.0,0,0.2809638021592508,0,2.5779628636121066,0,-8.183014741272924,0
TX000472,AC00398,val,-0.08054996006788812,0,-0.1906533516076483,0,-2.7132683816824334,0,-95.46869807476705,0,4.2146848510894035e-08,0,0.24804489052679457,0,2.347771891142071,0,-11.901637918583093,0
TX000473,AC00213,train,-0.07593848081114218,0,-0.20512267367834003,0,-1.1428674961304948,0,-9.004889316197847,0,0.0,0,0.4345658138293063,0,2.506610476626801,0,-0.22871622099154787,0
TX000474,AC00464,train,-0.034992106685219015,0,-0.17730344882276694,0,-2.4805613928114534,0,-93.10439067279847,0,0.0,0,0.30618880184176,0,2.2958592180722266,0,-10.232911699058503,0
TX000475,AC00219,train,-0.022785960076868284,0,-0.1313586195362939,0,-1.9043205430190708,0,-88.0640679361719,0,5.960464477539063e-08,0,0.35740584869952435,0,2.596539423701213,0,-9.544458380304675,0
TX000476,AC00464,train,0.0009970508929528776,1,-0.22022371847143307,0,-0.3949977817619228,0,15.713044712100569,1,0.0,0,0.432148496331836,0,2.062164731213768,0,0.044730643108748414,0
TX000477,AC00442,train,0.004259701769712798,1,0.21399522729980336,1,-0.1752682499679743,0,-73.75146468977286,0,2.617691823402429,0,0.5538435679959207,1,3.545532863348556,1,13.298198159476243,1
TX000478,AC00054,train,-0.03163135793697214,0,-0.13469531247378352,0,-1.379789238294344,0,-86.79332493057265,0,0.0,0,0.4079708384068745,0,2.4420424805911902,0,-8.259379640860478,0
TX000479,AC00392,val,-0.0427190279519698,0,-0.08410437210903798,0,0.03189522869177175,1,-89.73878802990144,0,5.960464477539063e-08,0,0.3926214914652042,0,2.9297125483071667,0,-8.783097761347378,0
TX000480,AC00350,val,-0.006224409685826493,0,-0.07628847655211701,0,-0.9945223719669452,0,-88.42683751931844,0,0.0,0,0.36280818428352946,0,2.4723897320631534,0,-7.991276794726322,0
TX000481,AC00306,val,-0.09612405418118525,0,-0.24427155800308586,0,-1.9990427969554583,0,-90.25746187941228,0,0.0,0,0.22991895742830196,0,2.0200027526452833,0,-13.042102297132928,0
TX000482,AC00229,train,-0.06027102686910124,0,-0.23043688069685975,0,-3.4228900092894934,0,-100.2076991345309,0,4.2146848510894035e-08,0,0.03399267447377219,0,1.5388570533381025,0,-13.03141035472966,0
TX000483,AC00148,val,-0.13233913184511537,0,-0.2549111179003125,0,-2.8283579577670404,0,-100.14080927445903,0,0.0,0,0.07201644991789573,0,1.5859665606850561,0,-9.010521693258134,0
TX000484,AC00305,train,-0.06329464698715959,0,-0.20510776115707485,0,-2.306222795925737,0,-96.51268116954455,0,0.0,0,0.21608217679084174,0,2.302209311851836,0,-11.812803311020824,0
TX000485,AC00329,train,-0.10062875631835233,0,-0.2253321631623839,0,-4.640093109530402,0,-100.2936783765038,0,4.2146848510894035e-08,0,0.06473668372899272,0,1.8336784308619603,0,-13.816306638888259,0
TX000486,AC00400,val,-0.06444428746429126,0,0.02339872509904417,1,0.5160654431942753,1,-82.39126675293643,0,1.7163895854402178,0,0.49380859752825457,1,2.9849060295377905,0,-0.7908837094441519,0
TX000487,AC00148,val,-0.0006521377973898179,0,-0.05475331416219076,0,-1.5578933347844925,0,-69.65857601513733,0,0.0,0,0.48195225553692067,1,2.9854066200442086,0,0.8000039009653337,0
TX000488,AC00128,train,-0.08564318905070945,0,-0.20055669251043584,0,-1.0256765046858902,0,45.258816849206895,1,1.1920928955078125e-07,0,0.4183301004795822,0,2.1916806655892795,0,-11.252970880303339,0
TX000489,AC00463,train,-0.12180996698688717,0,-0.24814345293737217,0,-3.951386345920459,0,-100.62728177002556,0,0.0,0,0.14161249655731095,0,1.8715952907459283,0,-9.066397746890022,0
TX000490,AC00256,train,-0.0884946256655621,0,-0.19607426259435923,0,-2.6542528479957186,0,-98.06277780720133,0,0.0,0,0.19914262717011127,0,2.037763933789835,0,-13.480286261270246,0
TX000491,AC00166,train,-0.07438652083487218,0,-0.13706560101404497,0,-0.8899542535963869,0,-80.12685197576229,0,0.0,0,0.3247926718593905,0,2.2688161323418274,0,-3.472164909841431,0
TX000492,AC00318,train,-0.015509580610647222,0,-0.24344322106348315,0,-0.5475970654216749,0,35.92010154895648,1,1.1920928955078125e-07,0,0.0,0,2.4916982891233284,0,-0.8029323441647265,0
TX000493,AC00213,train,-0.10514919299526193,0,-0.2674796661007455,0,-4.190170021221607,0,-102.63909007301336,0,0.0,0,0.0,0,1.1455540313103676,0,-17.248588235398202,0
TX000494,AC00075,train,-0.07739413835412767,0,-0.21412602706800765,0,-3.1721660094320034,0,-98.16831854388275,0,4.2146848510894035e-08,0,0.1663025460576849,0,1.8347144217473084,0,-11.88939257809728,0
TX000495,AC00498,train,-0.08539739006331926,0,-0.21131612524450016,0,-2.1263941067622403,0,-95.49563291815029,0,0.0,0,0.17429610932909106,0,2.1401562993394143,0,-1.4000479921030797,0
TX000496,AC00039,val,-0.08580462078245898,0,-0.2512229008033535,0,-1.361190941209066,0,-24.09514155743267,0,0.0,0,0.0,0,1.9150990795437701,0,-12.94885195504091,0
TX000497,AC00114,train,-0.0592482931770032,0,-0.2169079326872947,0,-2.6876685314307744,0,-94.9327531112499,0,0.0,0,0.14591883047129897,0,1.9971046144196594,0,-6.552545796769321,0
