TransactionID,AccountID,reconstruction_mse,reconstruction_mae,split
TX000582,AC00205,0.30860212,0.4490534,val
TX000583,AC00475,0.13245323,0.32280895,val
TX000584,AC00022,0.2814404,0.43858606,train
TX000585,AC00150,0.26616332,0.42321962,train
TX000586,AC00362,0.43518034,0.42028964,train
TX000587,AC00170,0.16816628,0.3203782,train
TX000588,AC00429,0.33120885,0.45399094,train
TX000589,AC00418,0.8440696,0.6180292,train
TX000590,AC00144,0.2374025,0.40114477,train
TX000591,AC00449,0.42045522,0.492905,train
TX000592,AC00057,0.39871693,0.485719,train
TX000593,AC00426,0.23755108,0.40143052,train
TX000594,AC00039,0.43544132,0.5292905,train
TX000595,AC00051,0.2105029,0.35544175,train
TX000596,AC00471,0.24554658,0.37538588,train
TX000597,AC00039,0.28970447,0.4244899,val
TX000598,AC00274,0.49675757,0.36490408,train
TX000599,AC00095,0.20929255,0.38971052,train
TX000600,AC00211,0.22203448,0.35615405,val
TX000601,AC00184,0.16642925,0.3013247,train
TX000602,AC00436,0.19135284,0.35776588,val
TX000603,AC00107,0.14713223,0.29975307,val
TX000604,AC00203,0.18840355,0.33053368,train
TX000605,AC00398,0.14453459,0.33921185,train
TX000606,AC00312,0.57593656,0.56996167,val
TX000607,AC00225,0.3794814,0.4639374,train
TX000608,AC00150,0.32671517,0.481465,train
TX000609,AC00413,0.2845265,0.39642477,train
TX000610,AC00479,0.24936904,0.3487192,train
TX000611,AC00078,0.17589635,0.33502176,val
TX000612,AC00242,0.1708792,0.3132021,train
TX000613,AC00149,0.17883284,0.33532628,train
TX000614,AC00084,0.5180353,0.5142438,train
TX000615,AC00466,0.32488716,0.43165126,train
TX000616,AC00359,0.25987852,0.369852,train
TX000617,AC00023,0.139645,0.30430195,train
TX000618,AC00366,0.45116907,0.45077384,val
TX000619,AC00170,0.09113094,0.23321114,train
TX000620,AC00130,0.41978425,0.47284365,train
TX000621,AC00183,0.17589124,0.32115638,val
TX000622,AC00219,0.30957243,0.43539086,val
TX000623,AC00354,0.42450574,0.57057875,train
TX000624,AC00290,0.29613784,0.41080773,train
TX000625,AC00425,0.2758692,0.36195785,train
TX000626,AC00370,0.45686328,0.54451513,train
TX000627,AC00454,0.3129684,0.41791692,train
TX000628,AC00403,0.251331,0.41624913,train
TX000629,AC00358,0.5647358,0.48051256,train
TX000630,AC00296,0.44873688,0.5006979,train
TX000631,AC00393,0.21058168,0.3627702,train
TX000632,AC00223,0.44761243,0.55267274,train
TX000633,AC00487,0.33336765,0.46163023,val
TX000634,AC00215,0.14303948,0.29527363,train
TX000635,AC00275,0.20358452,0.35421574,train
TX000636,AC00482,0.16533947,0.3110486,train
TX000637,AC00357,0.06816495,0.20086995,train
TX000638,AC00026,0.43399405,0.44300404,train
TX000639,AC00416,0.3621807,0.49996287,train
TX000640,AC00058,0.19064605,0.35527897,train
TX000641,AC00170,0.23297493,0.40422007,train
TX000642,AC00262,0.20321046,0.369228,train
TX000643,AC00032,0.25640893,0.41699865,train
TX000644,AC00131,0.19103067,0.36899135,train
TX000645,AC00176,0.17377779,0.35380805,train
TX000646,AC00139,0.2455004,0.42637458,train
TX000647,AC00056,0.19640964,0.38364002,train
TX000648,AC00276,0.13370934,0.26428506,val
TX000649,AC00447,0.3349315,0.4041149,train
TX000650,AC00143,0.18514954,0.32570258,val
TX000651,AC00139,0.12575196,0.28194606,train
TX000652,AC00208,0.16011114,0.31369248,train
TX000653,AC00426,0.20683357,0.30521107,train
TX000654,AC00423,0.66743296,0.5925688,train
TX000655,AC00381,0.4901284,0.53112984,val
TX000656,AC00458,0.14722793,0.30104783,train
TX000657,AC00014,0.41170153,0.5351716,train
TX000658,AC00071,0.17818514,0.33632523,val
TX000659,AC00054,0.21920668,0.3404186,train
TX000660,AC00182,0.20437747,0.35139304,train
TX000661,AC00257,0.30957988,0.40867865,train
TX000662,AC00006,0.11562499,0.26951283,train
TX000663,AC00424,0.16565926,0.35334733,val
TX000664,AC00131,0.50724435,0.46656168,train
TX000665,AC00133,0.364061,0.41393602,train
TX000666,AC00393,0.22090584,0.37709516,train
TX000667,AC00361,0.5068813,0.57446563,train
TX000668,AC00092,0.23245782,0.39273298,train
TX000669,AC00049,0.6694267,0.62395626,train
TX000670,AC00023,0.23179905,0.38674623,train
TX000671,AC00323,0.21989979,0.39355242,val
TX000672,AC00372,0.47445932,0.57093626,train
TX000673,AC00497,0.26728,0.3803761,train
TX000674,AC00130,0.29704574,0.41450217,train
TX000675,AC00034,0.2730643,0.42933235,train
TX000676,AC00286,0.32479146,0.4458896,train
TX000677,AC00232,0.2929374,0.42137173,train
TX000678,AC00182,0.2491921,0.38361332,train
TX000679,AC00136,0.16219087,0.32308787,train
TX000680,AC00101,0.388406,0.42182302,val
TX000681,AC00328,0.13674656,0.28001443,train
TX000682,AC00356,0.40010977,0.446814,train
TX000683,AC00312,0.6124704,0.5760478,train
TX000684,AC00242,0.17997085,0.3341364,train
TX000685,AC00123,0.2365759,0.41934475,train
TX000686,AC00071,0.3473082,0.5102606,train
TX000687,AC00370,0.12820452,0.29357505,train
TX000688,AC00330,0.29749683,0.47711325,train
TX000689,AC00218,0.21585292,0.32453308,train
TX000690,AC00437,0.22965842,0.40612602,train
TX000691,AC00287,0.26772246,0.39271197,train
TX000692,AC00418,0.2427581,0.40341085,train
TX000693,AC00465,0.20631692,0.31673366,train
TX000694,AC00011,0.17898639,0.31728062,val
TX000695,AC00432,0.13387123,0.28638208,train
TX000696,AC00240,0.34101307,0.4414416,val
TX000697,AC00497,0.45608535,0.4761094,train
TX000698,AC00026,0.19910286,0.31344047,train
TX000699,AC00277,0.18824433,0.33766052,train
TX000700,AC00116,0.20111614,0.34914228,train
TX000701,AC00367,0.18300039,0.3513289,val
TX000702,AC00030,0.21392536,0.359822,train
TX000703,AC00111,0.2694372,0.3924041,train
TX000704,AC00220,0.21746422,0.37554362,train
TX000705,AC00295,0.21592352,0.3689556,train
TX000706,AC00137,0.32977405,0.43889463,val
TX000707,AC00004,0.6090287,0.63086694,train
TX000708,AC00442,0.1669325,0.3414285,train
TX000709,AC00201,0.15683341,0.3382307,train
TX000710,AC00462,0.2009933,0.3733786,train
TX000711,AC00390,0.2585169,0.3440575,train
TX000712,AC00297,0.38662484,0.5191068,train
TX000713,AC00173,0.2589781,0.39691535,train
TX000714,AC00382,0.22316983,0.38215733,train
TX000715,AC00175,0.55909,0.4861891,train
TX000716,AC00035,0.2672416,0.39025205,train
TX000717,AC00219,0.32379448,0.42411897,train
TX000718,AC00416,0.17812558,0.34104484,train
TX000719,AC00467,0.64755553,0.5664727,train
TX000720,AC00465,0.32120496,0.4673613,train
TX000721,AC00102,0.17996871,0.33948222,train
TX000722,AC00119,0.19392492,0.32579,train
TX000723,AC00418,0.28669035,0.45334944,train
TX000724,AC00237,0.29196543,0.41290984,train
TX000725,AC00279,0.2536987,0.4023798,train
TX000726,AC00067,0.21988207,0.35541108,train
TX000727,AC00043,0.2986527,0.44852802,train
TX000728,AC00012,0.1930177,0.28895602,val
TX000729,AC00244,0.22312644,0.41844884,train
TX000730,AC00395,0.2541034,0.4048692,val
TX000731,AC00253,0.19845633,0.32111362,train
TX000732,AC00394,0.19461726,0.37395847,train
TX000733,AC00457,0.19518477,0.31726605,train
TX000734,AC00046,0.27776283,0.46982586,train
TX000735,AC00011,0.15063897,0.32050788,train
TX000736,AC00045,0.29893953,0.39764187,train
TX000737,AC00181,0.1802489,0.33639377,train
TX000738,AC00149,0.30671334,0.44559172,train
TX000739,AC00288,0.53039765,0.5238713,train
TX000740,AC00014,0.2726147,0.40734318,train
TX000741,AC00153,0.2520864,0.39387497,train
TX000742,AC00164,0.28159407,0.3939447,val
TX000743,AC00159,0.22914942,0.38459775,val
TX000744,AC00360,0.17069599,0.32287395,train
TX000745,AC00326,0.20139593,0.38017136,train
TX000746,AC00110,0.2788231,0.43802693,train
TX000747,AC00110,0.25576526,0.4484361,train
TX000748,AC00257,0.31723976,0.4202793,train
TX000749,AC00145,0.20875113,0.39779842,val
TX000750,AC00455,0.27980942,0.42474374,train
TX000751,AC00282,0.09755368,0.24389632,train
TX000752,AC00045,0.30255073,0.47985908,train
TX000753,AC00390,0.09518817,0.26085532,train
TX000754,AC00032,0.5161784,0.49788502,train
TX000755,AC00153,0.18106681,0.3186214,train
TX000756,AC00460,0.47625992,0.529143,val
TX000757,AC00154,0.18929872,0.33133844,val
TX000758,AC00190,0.4454779,0.47033808,train
TX000759,AC00156,0.44537327,0.50616723,train
TX000760,AC00005,0.99022335,0.70160353,train
TX000761,AC00126,0.079845525,0.22857468,train
TX000762,AC00201,0.2739233,0.4250267,train
TX000763,AC00165,0.30560985,0.408844,train
TX000764,AC00420,0.42677295,0.5177894,train
TX000765,AC00329,0.3450278,0.46548933,val
TX000766,AC00037,0.36631015,0.4456927,val
TX000767,AC00293,0.2565209,0.4299999,train
TX000768,AC00481,0.14862758,0.30865055,val
TX000769,AC00233,0.22991821,0.33910012,train
TX000770,AC00235,0.53794813,0.4438712,train
TX000771,AC00324,0.2573723,0.4280006,train
TX000772,AC00029,0.30037978,0.4089882,train
TX000773,AC00093,0.5801656,0.6112186,val
TX000774,AC00141,0.15925771,0.32261357,train
TX000775,AC00061,0.16314629,0.3168037,train
TX000776,AC00092,0.20241097,0.3563856,train
TX000777,AC00354,0.1562765,0.31987175,train
TX000778,AC00358,0.28927463,0.41210532,train
TX000779,AC00078,0.26662987,0.41919374,train
TX000780,AC00013,0.21464722,0.3690574,train
TX000781,AC00030,0.43378592,0.5374248,train
TX000782,AC00074,0.18885654,0.31527075,val
TX000783,AC00399,0.40295926,0.4624368,val
TX000784,AC00323,0.17314564,0.3233348,train
TX000785,AC00107,0.23852856,0.3873777,train
TX000786,AC00211,0.2883608,0.40109545,train
TX000787,AC00297,0.4548148,0.43861568,val
TX000788,AC00102,0.117057934,0.3032621,train
TX000789,AC00196,0.23468868,0.33671945,train
TX000790,AC00342,0.24683537,0.3945142,train
TX000791,AC00027,0.30994952,0.39648962,train
TX000792,AC00339,0.27002183,0.40341294,train
TX000793,AC00468,0.25887412,0.43399346,train
TX000794,AC00262,0.2430753,0.4174417,train
TX000795,AC00425,0.0887122,0.2512369,train
TX000796,AC00161,0.15806247,0.30733743,train
TX000797,AC00417,0.25763658,0.41256317,train
TX000798,AC00208,0.17444976,0.3320826,train
TX000799,AC00304,0.3537989,0.44011474,val
TX000800,AC00166,0.32569632,0.47916153,train
TX000801,AC00279,0.2707822,0.38039255,train
TX000802,AC00114,0.131105,0.28727207,val
TX000803,AC00411,0.21638046,0.36353186,val
TX000804,AC00380,0.18616474,0.3554777,train
TX000805,AC00272,0.31492913,0.462917,train
TX000806,AC00202,0.4340833,0.45452356,train
TX000807,AC00053,0.3107755,0.45552793,train
TX000808,AC00316,0.21637072,0.34358346,train
TX000809,AC00422,0.15636446,0.32466447,val
TX000810,AC00083,0.2555195,0.36323917,val
TX000811,AC00125,0.23364955,0.3925705,train
TX000812,AC00227,0.22082251,0.407164,train
TX000813,AC00292,0.38080913,0.408588,val
TX000814,AC00319,0.23492283,0.41393974,train
TX000815,AC00431,0.37571946,0.48983082,train
TX000816,AC00365,0.16436781,0.31990066,train
TX000817,AC00050,0.18003643,0.35157466,train
TX000818,AC00129,0.20762175,0.38276207,val
TX000819,AC00366,0.12872228,0.29981902,train
TX000820,AC00452,0.15422337,0.30776417,val
TX000821,AC00339,0.36362362,0.46296412,train
TX000822,AC00389,0.22767237,0.3896283,val
TX000823,AC00188,0.4344218,0.5408182,train
TX000824,AC00039,0.35335076,0.45043093,train
TX000825,AC00319,0.20062879,0.3711757,train
TX000826,AC00077,0.24601372,0.3679186,train
TX000827,AC00131,0.39718384,0.4821488,train
TX000828,AC00180,0.52359676,0.5706464,train
TX000829,AC00249,0.15659025,0.33476245,train
TX000830,AC00454,0.18308777,0.31581593,val
TX000831,AC00076,0.16136786,0.34282288,train
TX000832,AC00386,0.18036498,0.3674512,train
TX000833,AC00444,0.20855403,0.38287184,train
TX000834,AC00307,0.27602002,0.4252205,train
TX000835,AC00397,0.1951256,0.34548354,train
TX000836,AC00078,0.30758625,0.42778885,train
TX000837,AC00348,0.25418893,0.41292042,val
TX000838,AC00169,0.20866153,0.30304542,train
TX000839,AC00007,0.36751842,0.49242246,train
TX000840,AC00009,0.4274196,0.46286774,val
TX000841,AC00065,0.26148054,0.43174306,val
TX000842,AC00362,0.33372277,0.41795525,train
TX000843,AC00444,0.16363207,0.31398287,train
TX000844,AC00106,0.19242857,0.34503445,train
TX000845,AC00241,0.2109888,0.35999045,train
TX000846,AC00092,0.31540498,0.48250872,val
TX000847,AC00173,0.09116545,0.24701507,train
TX000848,AC00363,0.5634351,0.58221394,train
TX000849,AC00185,0.20286006,0.33764702,train
TX000850,AC00370,0.119134694,0.28918386,train
TX000851,AC00124,0.43271616,0.44366866,train
TX000852,AC00412,0.3193044,0.42266858,train
TX000853,AC00068,0.220819,0.38490412,train
TX000854,AC00321,0.38207108,0.49111715,train
TX000855,AC00302,0.21773304,0.3883294,train
TX000856,AC00217,0.19082037,0.31835914,train
TX000857,AC00298,0.3171667,0.45889696,val
TX000858,AC00327,0.47751343,0.49820316,train
TX000859,AC00054,0.27619147,0.40534914,train
TX000860,AC00403,0.18133432,0.32429433,train
TX000861,AC00397,0.34861588,0.45049843,train
TX000862,AC00383,0.22680977,0.380757,val
TX000863,AC00450,0.18338838,0.32210067,val
TX000864,AC00086,0.27075735,0.37193787,train
TX000865,AC00156,0.093166195,0.23440647,train
TX000866,AC00418,0.24845698,0.31726074,train
TX000867,AC00263,0.21274358,0.33415696,train
TX000868,AC00009,0.2649898,0.4115009,val
TX000869,AC00436,0.17520627,0.32310712,train
TX000870,AC00399,0.22901596,0.36472523,val
TX000871,AC00182,0.48389107,0.49665233,train
TX000872,AC00482,0.34776637,0.4110837,train
TX000873,AC00475,0.22616076,0.36200464,train
TX000874,AC00253,0.31801957,0.44988993,val
TX000875,AC00376,0.2066831,0.3551497,train
TX000876,AC00058,0.22652149,0.39672342,train
TX000877,AC00304,0.55292535,0.53697777,train
TX000878,AC00035,0.16172004,0.31858927,train
TX000879,AC00366,0.5022849,0.6040067,train
TX000880,AC00362,0.60363257,0.59160095,val
TX000881,AC00094,0.38660598,0.35224515,train
TX000882,AC00225,0.29941055,0.37205613,val
TX000883,AC00474,0.3214426,0.38412058,train
TX000884,AC00448,0.16444953,0.29791868,train
TX000885,AC00439,0.2753778,0.42465666,train
TX000886,AC00133,0.42204243,0.4782033,train
TX000887,AC00480,0.34998477,0.4419012,train
TX000888,AC00265,0.19119085,0.3256552,train
TX000889,AC00176,0.4725541,0.42557514,val
TX000890,AC00278,0.26862237,0.44536898,val
TX000891,AC00216,0.2410494,0.34212992,val
TX000892,AC00431,0.19653793,0.33589816,train
TX000893,AC00063,0.31805128,0.4419452,train
TX000894,AC00090,0.21931688,0.38416848,train
TX000895,AC00133,0.24855185,0.38320544,train
TX000896,AC00357,0.31505373,0.47598612,train
TX000897,AC00404,0.15569745,0.30745846,train
TX000898,AC00390,0.36057198,0.463632,train
TX000899,AC00083,0.3455702,0.4793574,train
TX000900,AC00161,0.25654987,0.4134482,train
TX000901,AC00425,0.33218566,0.44875383,val
TX000902,AC00363,0.34286663,0.41025105,train
TX000903,AC00385,0.29452717,0.4548491,val
TX000904,AC00045,0.42531818,0.4733864,val
TX000905,AC00480,0.46262968,0.48288667,train
TX000906,AC00369,0.25635242,0.35434815,train
TX000907,AC00109,0.2970164,0.426347,train
TX000908,AC00264,0.56174195,0.5474845,train
TX000909,AC00076,0.3964854,0.446655,train
TX000910,AC00438,0.15148492,0.28434864,train
TX000911,AC00453,0.21930528,0.37531722,train
TX000912,AC00222,0.15941738,0.3151885,train
TX000913,AC00179,0.42681965,0.4976503,train
TX000914,AC00386,0.15860945,0.33355275,train
TX000915,AC00171,0.20829432,0.31787515,train
TX000916,AC00336,0.3097127,0.43601993,train
TX000917,AC00272,0.34921625,0.452735,train
TX000918,AC00402,0.35508654,0.4744891,train
TX000919,AC00136,0.2611741,0.40548658,train
TX000920,AC00280,0.17970797,0.3318324,train
TX000921,AC00352,0.22704707,0.39335033,train
TX000922,AC00495,0.20567614,0.3645674,train
TX000923,AC00061,0.26775,0.4141873,train
TX000924,AC00129,0.2084599,0.37046757,train
TX000925,AC00237,0.15947706,0.32332447,train
TX000926,AC00230,0.2150991,0.37339404,train
TX000927,AC00224,0.2723138,0.38449526,train
TX000928,AC00354,0.30558667,0.46370035,train
TX000929,AC00479,0.20969158,0.36707115,train
TX000930,AC00329,0.63406897,0.5189998,val
TX000931,AC00160,0.28777704,0.4009039,train
TX000932,AC00050,0.2798872,0.45297685,train
TX000933,AC00200,0.16953479,0.31776497,train
TX000934,AC00254,0.2766848,0.39785156,train
TX000935,AC00456,0.5786768,0.5870315,train
TX000936,AC00320,0.48221976,0.54052585,train
TX000937,AC00446,0.17324123,0.36700383,train
TX000938,AC00292,0.22264144,0.35494378,val
TX000939,AC00111,0.224246,0.36011758,train
TX000940,AC00157,0.25287998,0.3780934,train
TX000941,AC00429,0.33792073,0.47321457,train
TX000942,AC00182,0.25116512,0.40132886,val
TX000943,AC00166,0.14795844,0.31108373,train
TX000944,AC00005,0.30005738,0.4356733,train
TX000945,AC00459,0.3373134,0.4344155,train
TX000946,AC00432,0.25510937,0.38508412,train
TX000947,AC00317,0.22260407,0.36878124,train
TX000948,AC00377,0.22754481,0.37180203,train
TX000949,AC00130,0.48874676,0.4941155,train
TX000950,AC00236,0.33064735,0.4435443,val
TX000951,AC00243,0.2701955,0.4034639,train
TX000952,AC00017,0.13736169,0.279807,train
TX000953,AC00295,0.15521447,0.27131355,val
TX000954,AC00187,0.24624082,0.39936167,train
TX000955,AC00395,0.17331412,0.3395806,train
TX000956,AC00225,0.7780934,0.6123927,train
TX000957,AC00355,0.29767242,0.42838976,train
TX000958,AC00217,0.45157072,0.54731804,train
TX000959,AC00282,0.111862674,0.22495209,train
TX000960,AC00477,0.4079867,0.46914944,train
TX000961,AC00158,0.19576982,0.3419067,train
TX000962,AC00174,0.19479923,0.3885468,train
TX000963,AC00124,0.1942754,0.36289948,train
TX000964,AC00247,0.26269922,0.37560934,train
TX000965,AC00297,0.36824352,0.4878284,val
TX000966,AC00114,0.339274,0.47755125,val
TX000967,AC00170,0.32948115,0.41484866,train
TX000968,AC00185,0.21878368,0.3422407,train
TX000969,AC00487,0.27434194,0.41304207,train
TX000970,AC00280,0.3794482,0.54139316,train
TX000971,AC00017,0.17099804,0.35140157,train
TX000972,AC00496,0.2697385,0.37549686,train
TX000973,AC00304,0.38157174,0.46591887,train
TX000974,AC00475,0.38819396,0.49105346,val
TX000975,AC00111,0.15005484,0.29202214,train
TX000976,AC00316,0.23640281,0.38059783,train
TX000977,AC00007,0.28137934,0.4083885,train
TX000978,AC00033,0.16500315,0.29686323,train
TX000979,AC00453,0.17171837,0.3317855,train
TX000980,AC00147,0.23325688,0.37001252,train
TX000981,AC00401,0.44088197,0.4061612,train
TX000982,AC00336,0.21766204,0.35011515,train
TX000983,AC00281,0.148426,0.33384573,train
TX000984,AC00082,0.20018427,0.38373378,train
TX000985,AC00247,0.23043174,0.34821483,train
TX000986,AC00278,0.25826034,0.38178754,train
TX000987,AC00176,0.12903556,0.2874213,train
TX000988,AC00159,0.12878229,0.2987335,train
TX000989,AC00035,0.30920082,0.41720104,train
TX000990,AC00463,0.20489208,0.37012896,train
TX000991,AC00339,0.1786939,0.3082903,train
TX000992,AC00239,0.2981611,0.43326977,train
TX000993,AC00090,0.35519013,0.48298252,train
TX000994,AC00144,0.42390516,0.5531724,val
TX000995,AC00488,0.3568871,0.44659773,train
TX000996,AC00039,0.20888318,0.3592732,train
TX000997,AC00475,0.34288347,0.46568522,train
TX000998,AC00368,0.27289137,0.39621451,train
TX000999,AC00339,0.3689748,0.46873325,val
TX001000,AC00297,0.6703031,0.54648477,train
TX001001,AC00345,0.27778718,0.41399762,val
TX001002,AC00458,0.2749708,0.35781658,val
TX001003,AC00062,0.4018805,0.45944718,train
TX001004,AC00070,0.42386696,0.4635603,train
TX001005,AC00183,0.261819,0.37581968,train
TX001006,AC00190,0.34256178,0.49281204,train
TX001007,AC00255,0.20911564,0.35345063,train
TX001008,AC00311,0.19827606,0.3456389,train
TX001009,AC00075,0.28778353,0.4110592,train
TX001010,AC00013,0.36588204,0.43969777,train
TX001011,AC00247,0.46751723,0.5167172,train
TX001012,AC00329,0.19568208,0.3493425,val
TX001013,AC00257,0.5313584,0.57495934,train
TX001014,AC00414,0.28659084,0.45411682,train
TX001015,AC00011,0.36371014,0.4736799,train
TX001016,AC00416,0.266306,0.37953225,train
TX001017,AC00174,0.2667036,0.3754667,train
TX001018,AC00218,0.24347737,0.37817183,train
TX001019,AC00323,0.23481332,0.37375563,train
TX001020,AC00209,0.14442718,0.31577003,train
TX001021,AC00337,0.25574023,0.40139654,train
TX001022,AC00083,0.17376527,0.35094357,train
TX001023,AC00246,0.29430848,0.39475998,train
TX001024,AC00194,0.53705966,0.48217562,val
TX001025,AC00361,0.32086888,0.44491625,train
TX001026,AC00214,0.36337218,0.5119219,train
TX001027,AC00204,0.25260407,0.3897961,train
TX001028,AC00394,0.10737881,0.28044033,train
TX001029,AC00002,0.58514595,0.4792586,train
TX001030,AC00337,0.1845512,0.32226825,val
TX001031,AC00184,0.23168792,0.39106598,train
TX001032,AC00258,0.21591002,0.40083444,train
TX001033,AC00164,0.32728106,0.45376068,train
TX001034,AC00032,0.5504177,0.5438028,train
TX001035,AC00092,0.44190085,0.46239573,train
TX001036,AC00485,0.21243629,0.33076146,train
TX001037,AC00067,0.3468803,0.499919,train
TX001038,AC00005,0.2732512,0.44579113,train
TX001039,AC00291,0.1639221,0.34421653,train
TX001040,AC00284,0.26727694,0.41489017,train
TX001041,AC00024,0.078371204,0.22531268,train
TX001042,AC00310,0.21575141,0.38918284,val
TX001043,AC00246,0.30636153,0.4656139,train
TX001044,AC00463,0.37790865,0.4579848,train
TX001045,AC00318,0.29804468,0.39347762,train
TX001046,AC00474,0.31985882,0.38704294,train
TX001047,AC00192,0.11976814,0.2668945,train
TX001048,AC00100,0.22269249,0.34305772,train
TX001049,AC00407,0.18699957,0.3063933,train
TX001050,AC00276,0.18345772,0.33333668,train
TX001051,AC00420,0.19429693,0.37722802,train
TX001052,AC00228,0.13314418,0.28290704,train
TX001053,AC00022,0.295624,0.4471807,train
TX001054,AC00052,0.40314135,0.48144352,train
TX001055,AC00151,0.29865858,0.4480236,train
TX001056,AC00317,0.4560781,0.5417023,val
TX001057,AC00348,0.16228424,0.33470714,val
TX001058,AC00191,0.7909072,0.55527306,val
TX001059,AC00120,0.35402727,0.46968582,train
TX001060,AC00487,0.15227917,0.297331,train
TX001061,AC00173,0.2890385,0.39208168,train
TX001062,AC00089,0.1443157,0.2931492,train
TX001063,AC00456,0.40503806,0.50955266,train
TX001064,AC00025,0.64815974,0.533768,train
TX001065,AC00158,0.2791948,0.3992802,train
TX001066,AC00041,0.18051267,0.27998012,train
TX001067,AC00458,0.49202743,0.40131375,train
TX001068,AC00248,0.23937422,0.39175662,train
TX001069,AC00356,0.19875017,0.34152874,val
TX001070,AC00065,0.3487119,0.47355822,train
TX001071,AC00249,0.26160467,0.4011473,val
TX001072,AC00497,0.352567,0.40722707,val
TX001073,AC00045,0.49994054,0.5433496,train
TX001074,AC00442,0.33791292,0.4607198,train
TX001075,AC00248,0.23639642,0.36991975,train
TX001076,AC00078,0.2624626,0.4079428,val
TX001077,AC00345,0.3784518,0.4999601,train
TX001078,AC00331,0.15731879,0.28771675,train
TX001079,AC00332,0.2661521,0.43905485,val
TX001080,AC00448,0.16148281,0.3381274,train
TX001081,AC00102,0.25669193,0.43633863,train
TX001082,AC00200,0.25819838,0.38579693,train
TX001083,AC00200,0.23209827,0.410596,train
TX001084,AC00086,0.29058066,0.44033915,val
TX001085,AC00139,0.13205512,0.28249204,val
TX001086,AC00154,0.39557022,0.43620473,val
TX001087,AC00403,0.26111883,0.39527184,train
TX001088,AC00330,0.19906163,0.37242672,val
TX001089,AC00362,0.35422623,0.40523708,train
TX001090,AC00423,0.12754066,0.27428848,train
TX001091,AC00286,0.6228645,0.56386733,val
TX001092,AC00332,0.22586274,0.36560017,val
TX001093,AC00080,0.14509718,0.2962526,train
TX001094,AC00150,0.14220184,0.33621114,train
TX001095,AC00441,0.13031572,0.27218777,train
TX001096,AC00196,0.16487782,0.28546578,train
TX001097,AC00444,0.31305563,0.4698156,train
TX001098,AC00295,0.29904923,0.426195,train
TX001099,AC00157,0.21170571,0.3762833,train
TX001100,AC00456,0.38523397,0.46908283,val
TX001101,AC00271,0.15144053,0.3381886,val
TX001102,AC00462,0.38584608,0.48716933,train
TX001103,AC00310,0.29844484,0.41764513,train
TX001104,AC00189,0.18948871,0.37076193,train
TX001105,AC00328,0.369895,0.4217919,train
TX001106,AC00057,0.3495342,0.4364155,val
TX001107,AC00360,0.27403122,0.4193331,val
TX001108,AC00209,0.16492732,0.32981572,train
TX001109,AC00390,0.32807124,0.46879312,train
TX001110,AC00061,0.12848945,0.29895264,train
TX001111,AC00345,0.5944198,0.55149114,train
TX001112,AC00254,0.13490468,0.29740942,train
TX001113,AC00271,0.28266352,0.43837765,train
TX001114,AC00451,0.08642632,0.22834417,train
TX001115,AC00061,0.16657105,0.33643264,train
TX001116,AC00245,0.17425928,0.29115415,train
TX001117,AC00105,0.30531704,0.42727777,val
TX001118,AC00122,0.1823943,0.323107,train
TX001119,AC00202,0.50806874,0.5367206,train
TX001120,AC00423,0.28154966,0.39302146,train
TX001121,AC00362,0.440979,0.45081568,train
TX001122,AC00426,0.20619969,0.3710667,train
TX001123,AC00204,0.18869047,0.3451593,train
TX001124,AC00369,0.43670276,0.5483226,val
TX001125,AC00365,0.56732583,0.4620477,val
TX001126,AC00063,0.40214285,0.5238297,val
TX001127,AC00455,0.47630298,0.5553794,train
TX001128,AC00415,0.4945481,0.5511419,val
TX001129,AC00279,0.15690929,0.30908543,train
TX001130,AC00262,0.2892311,0.4131678,train
TX001131,AC00306,0.32684895,0.41672593,train
TX001132,AC00164,0.2935498,0.42087346,train
TX001133,AC00236,0.14663601,0.30154225,train
TX001134,AC00095,0.31412753,0.498927,val
TX001135,AC00016,0.50558394,0.48831114,train
TX001136,AC00386,0.2255267,0.38544858,val
TX001137,AC00032,0.27824998,0.44339192,train
TX001138,AC00152,0.115653194,0.27563223,train
TX001139,AC00020,0.39403695,0.5635305,train
TX001140,AC00360,0.17023468,0.34451982,train
TX001141,AC00286,0.16014515,0.32818717,train
TX001142,AC00241,0.40984753,0.48363167,train
TX001143,AC00331,0.1516938,0.33048344,train
TX001144,AC00258,0.22751161,0.3874,train
TX001145,AC00040,0.22990905,0.36471027,train
TX001146,AC00143,0.20094724,0.3326785,train
TX001147,AC00068,0.2846312,0.44690526,train
TX001148,AC00052,0.5891599,0.5575071,train
TX001149,AC00352,0.2311538,0.35429525,train
TX001150,AC00254,0.26778936,0.39861128,train
TX001151,AC00100,0.20419893,0.34512213,train
TX001152,AC00412,0.20100604,0.36608458,val
TX001153,AC00012,0.213524,0.36082208,train
TX001154,AC00353,0.22856432,0.39205423,train
TX001155,AC00445,0.2551235,0.40711012,train
TX001156,AC00281,0.24053226,0.41234687,train
TX001157,AC00211,0.23294976,0.40486658,train
TX001158,AC00379,0.4554812,0.5345961,train
TX001159,AC00108,0.1559889,0.3280126,train
TX001160,AC00243,0.1195186,0.2796176,train
TX001161,AC00032,0.35051918,0.47094312,train
TX001162,AC00460,0.87612855,0.60110027,train
TX001163,AC00459,0.28886518,0.42694345,train
TX001164,AC00309,0.36644682,0.44471747,val
